RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
0	1	96	440
284	2	189	424
417	3	65	437
850	4	163	95
1250	5	207	120
1684	6	197	77
1934	7	177	89
2117	8	308	89
2334	9	499	64
2550	10	322	56
3184	11		
3334	12	179	111
3468	13	38	114
3651	14		
4001	15		
4151	16	1	303
4484	17	12	284
4767	18	14	241
5167	19	16	368
5567	20	25	578
5884	21	16	655
6084	22	20	547
6784	23	122	561
6967	24	139	557
7284	25	97	560
7667	26	131	564
7934	27	316	563
8317	28	410	562
9417	29	260	561
9567	30	155	566
10017	31	315	573
10601	32	418	568
11367	33	427	571
12184	34	107	557
12534	35	161	558
13017	36	142	555
13217	37	314	576
14000	38	414	564
14184	39	419	577
14984	40	433	575
15517	41	394	306
15817	42	408	295
16000	43	386	330
16617	44	345	31
16850	45	232	38
17534	46	172	30
17650	47	63	32
17983	48	219	33
18234	49	287	46
18817	50	351	340
19250	51	364	557
19450	52	324	541
19700	53	323	568
20467	54	150	561
20783	55	49	551
20933	56	15	544
21350	57	182	551
21550	58	150	555
21866	59	46	125
22033	60	14	30
22950	61	107	53
23167	62	206	49
23350	63	11	27
23633	64	26	48
23933	65	80	55
24417	66	146	530
24650	67	147	532
24833	68	409	575
25333	69	156	567
26000	70	405	570
26216	71	406	583
26366	72	337	574
26566	73	269	100
26783	74	263	53
27000	75	226	38
27550	76	249	33
27800	77	206	27
28150	78	243	24
28316	79	19	6
28966	80	267	36
29166	81	296	51
29500	82	368	533
29683	83	334	547
30083	84	180	532
30433	85	332	547
30700	86	328	542
30900	87	351	545
31116	88	31	506
31433	89	26	514
31750	90	21	543
32016	91	323	567
32300	92	311	581
32516	93	315	290
32683	94	304	115
32850	95	311	89
33083	96	320	575
34016	97	339	574
34233	98	325	662
34599	99	328	632
34783	100	322	576
35549	101	47	545
35716	102	21	551
35933	103	338	580
36199	104	324	175
36366	105	308	90
36566	106	305	74
Duration	36701
