RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
643	1	461	427
1128	2	314	358
1363	3	121	341
1862	4	110	104
2079	5	118	82
2179	6	184	90
2429	7	92	108
2913	8	217	106
3129	9	197	109
3296	10	285	114
3679	11	348	101
3996	12	335	91
4380	13	391	97
4613	14	404	112
4830	15	142	234
5397	16	256	364
6955	17	206	207
7055	18	241	364
7172	19	285	410
7908	20	326	459
8010	21	301	370
8160	22	93	404
8777	23	68	373
8996	24	118	606
9446	25	117	176
9713	26	835	176
10514	27	928	656
11566	28	442	644
11799	29	345	635
12585	30	493	608
12752	31	586	600
12969	32	558	640
13636	33	139	288
13971	34	54	479
14287	35	56	446
16076	36	149	372
16179	37	339	470
16748	38	510	599
16949	39	607	612
17116	40	519	597
17500	41	352	531
17600	42	314	392
17767	43	311	365
18387	44	341	561
18638	45	306	361
19658	46	296	360
21036	47	824	318
21519	48	487	378
21686	49	431	385
22002	50	522	454
22236	51	518	449
23369	52	491	432
23502	53	524	453
23702	54	543	597
24355	55	445	624
25055	56	722	647
25238	57	572	671
25488	58	679	672
25839	59	744	696
26776	60	261	356
28289	61	325	618
28474	62	384	643
28707	63	599	642
29142	64	286	367
Duration	29279
