RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	436	193
314	2	250	191
448	3	157	347
648	4	213	44
831	5	177	76
865	6	147	18
1098	7	319	23
1415	8	642	19
1615	9	191	16
1814	10	321	6
2015	11	151	18
2265	12	220	13
2398	13	369	6
2565	14	318	15
2832	15	581	29
3181	16	237	220
3215	17	289	11
3365	18	337	19
3565	19	193	20
3715	20	144	249
3881	21	203	35
4114	22	122	54
4348	23	644	38
4531	24	609	37
4698	25	938	40
5114	26	296	206
5348	27	162	364
5548	28	119	382
5764	29	162	172
5931	30	191	62
6114	31	133	52
6414	32	157	223
6564	33	156	357
6764	34	125	382
7014	35		
7114	36	585	628
7314	37	191	282
7498	38	145	42
7648	39	118	57
7948	40	178	53
8148	41	219	94
8181	42	257	48
8531	43	939	301
8731	44	817	641
8881	45	613	622
9098	46	579	622
9398	47	578	637
9548	48	947	529
9748	49	948	257
10048	50	505	371
10214	51	412	453
10398	52	538	313
10681	53	904	320
10881	54	964	303
11181	55	219	85
11314	56	125	60
11648	57	130	16
11931	58	210	30
12148	59	329	20
12348	60	178	40
12498	61	97	305
12614	62	103	368
12981	63	439	373
13164	64	524	297
13347	65	638	55
13514	66	607	43
13681	67	288	46
13898	68	270	30
14114	69	196	54
14364	70	333	45
14681	71	413	315
14814	72	546	300
15114	73	665	52
15247	74	217	43
15497	75	334	33
15697	76	136	315
15831	77	111	364
16064	78	143	214
16231	79	248	59
16531	80	126	70
16847	81	162	68
17064	82	149	168
17281	83	168	181
17514	84	111	376
17797	85	128	178
18164	86	226	73
18447	87	318	67
18597	88	615	35
18780	89	395	376
18947	90	395	338
19064	91	581	304
19297	92	909	353
19531	93	908	479
19681	94	884	303
19964	95	919	520
20131	96	966	541
20264	97	964	165
20564	98	173	179
20697	99	130	162
20831	100	254	97
21097	101	958	173
21397	102	137	146
21547	103	261	60
21714	104	143	62
22014	105	118	66
22297	106	257	423
22464	107	444	385
22630	108	228	52
22880	109	202	32
23064	110	132	48
23347	111	89	463
23514	112	89	631
23797	113	962	293
24080	114	971	207
24714	115	216	2
24781	116	136	35
25014	117	187	36
25181	118	319	31
25581	119	963	528
25715	120	922	521
25832	121	936	349
26065	122	916	214
26148	123	902	163
26282	124	167	175
26448	125	84	170
26698	126	69	376
26965	127	114	153
27198	128	74	176
27415	129	63	401
27648	130	61	294
27982	131	581	68
28215	132	639	38
28381	133	730	37
28598	134	65	344
29249	135	63	204
29399	136	734	27
29582	137	822	21
30066	138	61	339
30449	139	798	28
30782	140	708	25
31016	141	633	25
31399	142	63	333
31699	143	58	275
31982	144	666	37
32216	145	565	32
32399	146	657	27
32582	147	877	29
32732	148	832	24
33015	149	131	339
33165	150	76	351
33332	151	66	322
33516	152	83	200
33916	153	831	31
34149	154	802	38
34466	155	241	44
34649	156	94	49
34782	157	78	242
34965	158	65	380
35199	159	81	226
35482	160	85	170
36132	161	153	10
36333	162	74	59
36616	163	90	228
Duration	36617
