RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
1245	1	475	236
1426	2	357	206
1609	3	321	195
1976	4	361	202
2326	5	395	207
2525	6	331	370
2892	7	137	60
3125	8	401	372
3325	9	360	392
3592	10	389	523
3942	11	404	397
4059	12	359	388
4325	13	913	315
4595	14	796	515
4828	15	415	462
5128	16	349	381
5345	17	383	392
5545	18	428	390
5945	19	404	400
6162	20	460	388
6562	21	377	209
6945	22	354	211
7178	23	831	194
7428	24	964	193
7529	25	904	197
7995	26	664	227
8245	27	559	223
8545	28	554	500
8812	29	587	509
8995	30	749	155
9162	31	914	182
9362	32	898	197
10345	33	493	190
10679	34	108	159
10895	35	214	180
11261	36	103	188
11578	37	164	182
12161	38	75	185
12645	39	129	503
12912	40	81	526
13395	41	104	182
14028	42	85	513
14545	43	203	501
14728	44	162	187
15511	45	226	518
15895	46	255	182
16178	47	217	186
16561	48	103	185
17345	49	189	459
17561	50	225	488
17912	51	243	191
18345	52	220	191
18495	53	234	488
19078	54	335	510
19312	55	227	513
19747	56	75	517
20449	57	146	292
20719	58	89	203
21019	59	72	480
21490	60	78	503
22028	61	135	186
Duration	22200
