RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
13	1	260	359
213	2	567	348
363	3	522	408
513	4	479	476
729	5	458	486
1246	6	416	502
1546	7	382	566
1646	8	382	552
2046	9	389	554
2463	10	895	545
2846	11	874	176
3179	12	833	139
3546	13	875	136
3729	14	885	137
3879	15	912	135
4029	16	919	140
4330	17	957	146
4897	18	749	143
5013	19	799	149
5363	20	839	122
5647	21	886	126
5847	22	895	138
5980	23	822	164
6230	24	380	128
6463	25	209	121
6713	26	320	139
6997	27	321	137
7230	28	214	125
7446	29	183	136
7746	30	293	142
8030	31	259	127
8263	32	325	136
8363	33	250	131
8780	34	320	135
9013	35	385	135
9263	36	470	135
9480	37	449	141
9780	38	536	136
10063	39	799	190
10363	40	824	200
10563	41	83	368
10863	42	67	343
11163	43	76	327
11446	44	786	648
11696	45	797	652
11846	46	788	251
12130	47	792	201
12597	48	354	768
12813	49	345	772
12996	50	669	717
13196	51	722	737
13513	52	805	627
13730	53	814	646
13996	54	847	110
14263	55	908	114
14746	56	792	133
15263	57	804	658
15880	58	870	131
16080	59	865	126
16430	60	888	132
16796	61	823	103
17246	62	887	130
17580	63	778	140
Duration	17656
