RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
65	1	278	89
365	2	236	129
448	3	227	148
748	4	466	160
1132	5	402	120
1382	6	469	116
1582	7	476	140
1815	8	49	435
1949	9	68	456
2199	10	58	470
2432	11	58	520
2649	12	61	525
2832	13	61	515
3115	14	70	514
3382	15	433	215
3665	16	428	205
3982	17	52	499
4065	18	59	521
4215	19	50	554
4565	20	83	524
4832	21	91	508
5115	22	54	501
5215	23	42	500
5732	24	37	484
5949	25	486	170
6082	26	440	201
6715	27	458	163
6899	28	442	146
7199	29	445	144
7548	30	476	195
7748	31	439	206
8065	32	59	521
8782	33	98	534
9032	34	74	540
9248	35	50	504
9648	36	436	212
10082	37	494	187
10415	38	433	198
11198	39	443	163
Duration	11341
