RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
115	1	299	244
281	2	294	258
398	3	302	44
831	4		
965	5	400	89
1898	8	72	342
1999	9	83	283
2799	10	73	502
3149	11	68	423
4015	12	71	524
4149	13	84	534
4450	14	75	593
4816	15	80	573
5066	16	81	545
5283	17	100	500
5449	18	81	513
5617	19	77	487
5950	20	103	444
6367	21	97	446
6784	22	88	433
7084	23	91	481
7417	24	78	508
7867	25	91	529
8067	26	89	548
8634	27	90	617
9084	28	94	596
9284	29	95	596
9450	30	252	666
10034	31	401	669
10167	32	368	664
10767	33	106	573
11067	34	85	242
11667	35	442	25
12151	36	331	133
12587	37	342	233
12888	38	337	275
13171	39	341	346
13704	40	344	328
14288	41	204	302
14588	42	330	307
14821	43	314	394
15021	44	331	340
15204	45	336	326
15438	46	415	317
15654	47	399	315
15954	48	217	289
16171	49	203	299
16488	50	357	320
16988	51	311	32
20794	58	226	369
20995	59	336	389
21262	60	347	378
21429	61	341	330
21979	62	205	313
22512	63	195	313
23045	64	263	304
23546	65	152	928
23796	66	54	996
23912	67	84	963
24029	68	189	961
24329	69	260	312
24529	70	276	334
24829	71	272	769
25028	72	261	960
25228	73	297	965
25495	74	191	960
25779	75	292	307
25945	76	261	299
26362	77	309	281
26879	78	258	855
27162	79	267	952
27695	80	270	356
27945	81	272	291
28278	82	303	291
28645	83	271	293
28978	84	297	290
29278	85	311	125
29478	86	315	108
30045	87		
30162	88	137	220
30462	89	275	285
30828	90	263	689
31112	91	201	757
31295	92	264	415
31462	93	268	284
31795	94	313	288
32095	95	308	302
32228	96	281	277
32462	97	297	928
32695	98	213	963
33078	99	267	306
33228	100	268	318
33495	101	304	261
33728	102	152	331
33945	103	124	342
34245	104	80	434
34645	105	76	639
34962	106	84	662
35295	107	110	654
35645	108	126	653
35978	109	90	662
36312	110	259	919
36428	111	199	956
36712	112	319	960
36912	113	301	956
37128	114	242	284
37478	115	276	275
37712	116	255	143
38178	118	327	151
38495	119	421	248
38645	120	256	43
39078	122		
39378	123		
39595	124		
39828	125		
40028	126	206	0
40262	127	371	431
40445	128	400	386
40695	129	406	289
41012	130	402	329
41228	131	275	320
41578	132	285	376
42678	133	257	423
43212	134	255	426
43378	135	315	470
43528	136	455	448
43728	137	390	428
44095	138	266	561
44262	139	264	409
44862	140	269	310
Duration	44883
