RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
14	1	679	429
280	2	352	252
447	3	177	320
680	4	223	187
797	5	230	617
1064	6	403	632
1214	7	517	630
1430	8	624	628
1764	9	817	554
1931	10	924	508
2131	11	656	122
2298	12	728	156
2414	13	407	134
2581	14	91	97
2814	15	209	109
3097	16	162	158
3364	17	436	131
3580	18	210	152
3863	19	247	152
4047	20	168	175
4247	21	199	105
4530	22	267	110
4713	23	231	155
4897	24	266	143
5063	25	200	152
5330	26	434	156
5563	27	142	157
5797	28	98	167
6247	29	383	148
6430	30	384	148
6747	31	671	400
7030	32	761	399
7180	33	897	354
7314	34	860	358
7464	35	872	405
7697	36	348	413
8047	37	135	162
8230	38	99	151
8380	39	424	91
8547	40	404	101
8747	41	715	107
8980	42	703	171
9113	43	766	426
9280	44	910	432
9464	45	907	362
9714	46	647	604
9847	47	476	612
10097	48	496	424
10630	49	861	428
10797	50	918	423
10981	51	916	355
11314	52	468	397
11697	53	711	169
12080	54	452	517
12264	55	814	207
12464	56	903	205
12714	57	248	140
12947	58	180	601
13047	59	205	607
13164	60	190	688
13363	61	513	664
13547	62	470	664
13947	63	438	660
14180	64	514	657
14447	65	552	660
14797	66	506	442
14997	67	613	566
15197	68	633	417
15513	69	638	439
15797	70	627	625
16013	71	637	396
16180	72	892	436
16347	73	930	435
16531	74	604	435
16847	75	271	323
16997	76	879	428
17314	77	682	446
17514	78	608	439
17680	79	152	111
17847	80	151	128
18080	81	290	145
18197	82	529	84
18380	83	208	168
18563	84	304	177
18830	85	574	63
19080	86	502	63
19580	87	536	720
19797	88	440	679
19997	89	550	264
20280	90	970	350
20397	91	576	613
20797	92	629	415
21130	93	655	441
21514	94	909	452
Duration	21940
