RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
2	1	363	52
352	2	688	224
502	3	826	131
852	4	721	364
1035	5	479	490
1335	6	424	517
1620	7	491	506
1803	8	512	451
1986	9	512	386
2470	10	194	98
2786	11	906	143
2936	12	933	156
3520	13	103	80
3652	14	146	84
3936	15	191	87
4169	16	129	102
4619	17	525	344
4835	18	503	393
5035	19	502	480
5469	20	536	287
5685	21	508	362
5852	22	217	122
6019	23	152	107
6235	24	129	104
6469	25	122	119
6952	26	177	95
7169	27	207	89
7319	28	248	106
7452	29	127	118
7685	30	450	361
7852	31	510	385
8269	32	965	203
8469	33	946	300
8669	34	882	271
8952	35	932	396
9218	36	906	83
9552	37	165	153
9719	38	143	79
9935	39	161	508
10219	40	262	535
10435	41	814	360
10635	42	902	167
10935	43	928	322
11119	44	922	442
11419	45	547	368
11719	46	509	379
11902	47	485	496
12452	48	495	297
12686	49	170	271
12819	50	124	285
13135	51	456	274
13552	52	120	291
14019	53	111	239
14252	54	144	80
14535	55	218	88
14819	56	129	97
15452	57	452	362
15585	58	500	383
16069	59	425	473
16302	60	498	502
16535	61	169	397
16702	62	124	381
17068	63	101	274
17219	64	124	148
17569	65	118	95
17869	66	195	83
18169	67	111	127
18485	68	106	229
18735	69	107	307
19319	70	461	293
19518	71	523	289
19685	72	865	179
19969	73	965	236
20119	74	942	243
20285	75	903	284
20735	76	666	290
20918	77	557	289
21352	78	525	355
21668	79	516	372
21935	80	887	324
22069	81	923	335
22435	82	886	96
22668	83	925	115
22902	84	894	104
23135	85	951	98
23368	86	576	307
23535	87	489	358
23868	88	502	312
24152	89	512	300
Duration	24961
