RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
0	1	479	460
234	2	184	159
400	3	125	142
667	4	99	62
967	5	270	386
1167	6	224	389
1550	7	328	504
2033	8	417	459
2200	9	410	427
2400	10	535	430
2583	11	99	391
2833	12	110	128
2983	13	100	85
3250	14	195	91
3434	15	140	99
3733	16	181	101
3950	17	261	94
4217	18	325	94
4650	19	354	101
4983	20	566	426
5200	21	538	436
5283	22	510	443
5433	23	461	524
5583	24	487	497
6134	25	107	484
6567	26	463	477
6917	27	468	633
7167	28	508	639
7534	29	504	466
7767	30	483	480
8000	31	495	601
8217	32	102	505
8483	33	74	451
8667	34	65	319
8933	35	70	451
9133	36	57	521
9267	37	66	498
9800	38	66	464
10083	39	65	418
10417	40	67	369
10933	41	64	342
11250	42	63	307
11467	43	404	688
11567	44	369	643
11750	45	339	667
12050	46	435	674
12433	47	496	673
12650	48	468	676
12816	49	541	676
13283	50	622	678
13533	51	677	676
13717	52	527	542
13850	53	451	513
14033	54	478	477
14366	55	95	464
14816	56	107	423
14983	57	434	500
15200	58	506	492
15566	59	490	495
15683	60	490	503
16467	61	506	624
16750	62	489	527
16850	63	492	492
17000	64	662	646
17217	65	714	668
17334	66	652	671
17617	67	619	677
17817	68	670	668
18017	69	402	661
18250	70	441	670
18534	71	488	661
19034	72	520	665
19284	73	527	499
19450	74	553	496
19600	75	494	497
19867	76	484	597
20034	77	508	619
20300	78	499	498
20667	79	512	599
21501	80	180	219
21786	81	424	636
21969	82	516	545
22119	83	808	655
22302	84	660	655
22452	85	698	667
22852	86	227	130
23018	87	109	170
23218	88	365	111
23619	89	145	111
23885	90	101	119
24035	91	369	107
Duration	24318
