RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
13	1	448	404
379	2	455	446
496	3	486	477
830	4	498	446
1246	5	512	421
1513	6	739	247
1880	7	731	113
1996	8	750	49
2263	9	757	298
2496	10	769	273
2663	11	722	232
3013	12	771	237
3313	13	795	236
3463	14	744	332
3946	15	793	340
4179	16	756	178
4296	17	735	262
4463	18	747	229
4663	19	778	239
5299	20	731	221
5800	21	737	156
6166	22	738	108
6366	23	745	200
7233	24	740	220
7966	25	698	229
8150	26	500	402
8383	27	497	434
8683	28	644	512
9216	29	486	437
9466	30	541	443
9933	31	309	818
10233	32	141	720
10550	33	582	343
10700	34	628	342
10867	35	600	364
11500	36	626	383
11666	37	618	344
11966	38	630	256
12133	39	621	290
12383	40	608	344
13116	41	735	255
13300	42	731	168
13766	43	549	362
14216	44	615	347
14366	45	608	383
14800	46	628	336
15050	47	638	308
15500	48	538	382
15650	49	614	351
15966	50	579	357
16299	51	271	361
16499	52	288	336
16766	53	377	341
17100	54	334	304
17283	55	383	270
17733	56	355	116
18050	57	122	342
18333	58	187	453
18483	59	185	454
18650	60	594	392
19250	61	622	379
19883	62	624	349
20366	63	599	371
20700	64	629	379
20900	65	729	314
21116	66	632	340
21283	67	641	314
22050	68	594	394
22150	69	599	372
22333	70	637	376
22550	71	537	197
22750	72	541	210
22867	73	514	213
23252	74	352	150
23652	75	469	680
23785	76	491	708
23919	77	465	757
24102	78	619	472
24319	79	617	386
24686	80	510	450
24935	81	290	544
25185	82	614	352
25285	83	613	374
25619	84	641	319
25852	85	603	371
26402	86	583	237
26719	87	728	197
26919	88	717	145
27252	89	506	312
27485	90	334	348
27719	91	304	721
27835	92	338	623
27969	93	161	711
28169	94	136	765
28435	95	635	914
28552	96	766	919
28885	97	764	895
29035	98	422	164
29402	99	613	361
29752	100	601	419
29885	101	594	358
Duration	30124
