RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
24	1	190	262
758	2	146	321
1458	3	99	708
2024	4	67	693
2190	5	48	690
2540	6	96	836
3258	7	78	739
3513	8	349	667
3697	9	616	636
4347	10	350	673
4547	11	280	85
5280	13	394	253
5397	14	431	211
5480	15	445	196
5797	16	320	300
6080	17	458	244
6397	18	576	217
6613	19	452	717
6813	20	440	629
7230	21	564	685
7380	22	291	642
7480	23	313	632
7580	24	124	634
7730	25	72	666
8064	26	55	796
8480	27	74	498
8597	28	57	537
8697	29	78	641
9047	30	88	550
9264	31	99	658
9447	32	366	559
9530	33	337	544
9864	34	550	621
10180	35	546	579
10830	36	195	607
10964	37	155	570
11180	38	201	635
11330	39	76	661
11580	40	364	248
11797	41	89	648
11997	42	56	679
12314	43	301	342
12647	44	81	729
12764	45	68	676
13264	46	370	313
13514	47	594	221
14169	48	96	609
14435	49	42	651
14635	50	93	749
14785	51	451	637
14869	52	472	646
15035	53	428	158
15352	54	392	234
Duration	15592
