RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
384	1	554	369
568	2	554	416
801	3	631	379
1018	4	861	156
1202	5	802	176
1352	6	45	122
1469	7	52	56
1668	8	145	68
1835	9	205	61
2018	10	131	53
2268	11	114	63
2468	12	126	76
2668	13	209	78
2918	14	306	74
3085	15	281	76
3401	16	350	79
3701	17	391	72
3918	18	239	381
4184	19	498	440
4435	20	514	453
4618	21	435	485
4801	22	521	462
5135	23	111	496
5318	24	107	472
5651	25	517	473
6551	26	108	499
6734	27	109	471
7018	28	110	508
7284	29	542	481
7451	30	518	472
7734	31	517	458
8151	32	622	465
8651	33	580	472
9251	34	508	475
9551	35	90	508
9701	36	77	428
9901	37	76	350
10201	38	70	412
10384	39	66	461
10884	40	74	479
11085	41	77	460
11252	42	76	432
11835	43	131	85
12152	44	237	91
12369	45	296	86
12585	46	531	636
12769	47	506	669
12919	48	388	674
13268	49	645	671
13602	50	710	674
13952	51		
14119	52	64	360
14319	53	85	384
14502	54	77	468
14835	55	76	490
14969	56	77	460
15152	57	83	420
15452	58	77	437
15902	59	77	358
16402	60	75	386
16752	61	78	270
16952	62	79	296
17135	63	82	248
17602	64	69	390
18069	65	482	492
18253	66	508	468
18536	67	71	503
18703	68	58	479
19070	69	77	440
19305	70	78	404
19538	71	77	375
19905	72	442	496
20138	73	507	478
20355	74	127	98
20571	75	332	100
20871	76	123	102
21105	77	209	97
21621	78	212	79
21805	79	330	85
22188	80	385	57
22788	81	385	67
23689	82	104	305
23822	83	124	316
23939	84	94	448
24339	85	82	391
24939	86	79	352
25522	87	81	397
26072	88	82	352
26622	89	80	329
27055	90	78	299
27355	91	75	272
27572	92	80	253
27755	93	81	320
27955	94	72	377
28155	95	87	393
28372	96	498	483
28688	97	458	489
28872	98	94	493
29139	99	123	513
29339	100	117	469
29672	101	570	533
29872	102	510	642
30088	103	507	637
30205	104	621	665
30405	105		
30638	106	715	676
30805	107	374	673
31055	108	474	675
31222	109	442	668
31422	110	708	690
31755	111	641	664
32172	112	557	667
32338	113	518	664
32472	114	590	666
32705	115	653	676
33022	116	723	675
33355	117	708	666
33672	118	395	674
33956	119		
34139	120	570	617
34322	121	534	632
34439	122	135	641
34689	123	145	339
34889	124	248	144
35039	125	804	175
35223	126	852	163
35456	127	156	212
35639	128	77	283
35822	129	94	511
35989	130	91	469
36222	131	94	434
36872	132	528	462
37106	133	493	666
37339	134	391	668
37539	135	461	665
37789	136	518	665
38089	137	438	667
38373	138	490	682
38489	139	489	442
38839	140	514	462
39039	141	513	499
39189	142	516	638
39389	143	507	599
39638	144	515	622
39856	145	512	493
40322	146	532	638
40672	147	515	464
41139	148	590	686
41306	149	716	670
41606	150	568	624
41740	151	585	663
41890	152	664	683
41973	153	678	664
42073	154	630	669
42406	155	574	672
42556	156	545	497
42706	157	515	479
42990	158	517	593
43106	159	516	640
43290	160	522	610
43439	161	509	491
44206	162	524	646
44390	163	516	656
44640	164	513	677
44723	165	525	650
44889	166	694	674
45256	167	729	679
45706	168	726	679
Duration	45830
