RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
376	1	439	11
597	2	136	243
797	3	108	212
947	4	483	119
1497	5	615	99
2013	6	466	89
2113	7	494	83
2347	8	623	190
2430	9	624	151
2664	10	663	169
2914	11	631	159
3231	12	516	123
3347	13	465	108
3514	14	636	184
3914	15	617	158
4280	16	255	172
4430	17	113	224
4730	18	91	218
4964	19	100	642
5281	20	86	699
5531	21	85	558
5814	22	78	473
6081	23	89	495
6364	24	83	440
6698	25	82	407
6864	26	79	340
7097	27	80	303
7281	28	82	709
7531	29	76	659
7714	30	82	613
7981	31	76	543
8381	32	82	465
9081	33	78	398
9348	34	79	328
9614	35	85	290
9814	36	75	242
10214	37	77	787
10464	38	70	814
10681	39	84	917
10898	40	81	854
11197	41	83	805
11431	42	80	747
11681	43	81	821
11814	44	84	790
12131	45	86	767
12281	46	302	747
12514	47	330	742
13581	48	295	706
13747	49	334	688
13947	50	317	280
14397	51	326	676
14764	52	337	248
14981	53	334	186
15464	54	318	780
15614	55	330	747
17247	56	368	182
17414	57	339	164
17747	58	495	132
18318	59	450	288
18421	60	473	125
Duration	18862
