RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
16	1	325	284
182	2	313	258
416	3	261	158
499	4	240	96
816	5	240	199
966	6	211	315
1132	7	97	330
1349	8	59	612
1599	9	26	669
1749	10	47	634
2049	11	39	707
2399	12	186	680
2632	13	410	674
2782	14	496	682
2999	15	363	199
3166	16	382	286
3432	17	408	282
3532	18	133	253
4066	19	265	260
4282	20	282	266
4482	21	251	258
4649	22	278	262
4849	23	402	253
5166	24	134	260
5732	25	264	267
5932	26	285	275
6182	27	276	277
7132	28	410	277
7499	29	298	636
7715	30	254	610
7865	31	460	689
8265	32	76	679
8465	33	42	709
8799	34	160	680
9032	35	42	713
9349	36	69	710
9482	37	153	422
9565	38	161	368
9699	39	150	328
9849	40	120	273
10182	41	249	275
10415	42	272	276
10665	43	405	279
10999	44	311	286
11149	45	287	280
11349	46	244	275
11582	47	402	276
12365	49	296	471
Duration	12432
