RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
95	1	479	139
295	2	195	205
478	3	128	178
962	4	191	186
1228	5	500	510
1478	6	807	507
1695	7	936	301
1845	8	918	176
2063	9	148	83
2263	10	118	79
2696	11	200	81
2896	12	291	94
3230	13	351	88
4380	14	932	267
4530	15	912	293
4730	16	921	349
5130	17	891	217
5297	18	130	230
5447	19	111	181
5596	20	135	202
5813	21	172	194
6046	22	133	221
6446	23	188	181
6613	24	915	163
6964	25	827	269
7130	26	909	253
7330	27	867	247
7580	28	846	506
7797	29	830	527
8247	30	850	268
8647	31	833	493
8880	32	869	512
9047	33	845	513
9730	34	862	263
10280	35	854	231
10614	36	142	177
10914	37	916	254
11313	38	259	78
11547	39	312	95
11764	40	804	512
11947	41	856	524
12114	42	835	535
12447	43	758	531
12613	44	828	525
12896	45	706	219
Duration	12934
