x	y	t	id	label	task_id
132	36	0	4	T	0
99	93	200	6	A	0
166	433	400	7	M	0
448	487	600	6	A	0
554	506	800	6	A	0
532	545	1000	0	Z	0
536	361	1200	7	M	0
532	317	1400	7	M	0
963	189	1600	6	A	0
632	266	1800	7	M	0
560	287	2000	7	M	0
82	66	2200	6	A	1
98	47	2400	4	T	0
148	61	2600	0	Z	0
183	63	2800	0	Z	2
46	42	3000	4	T	0
574	296	3200	7	M	0
227	245	3400	7	M	0
75	232	3600	0	Z	0
969	53	4000	0	Z	0
910	46	4200	0	Z	0
996	118	4400	0	Z	0
939	69	4800	6	A	0
103	61	5000	0	Z	0
153	45	5200	4	T	0
195	65	5400	0	Z	1
523	282	5600	7	M	0
109	150	5800	7	M	0
104	66	6000	6	A	1
91	53	6200	4	T	0
93	256	6400	7	M	0
87	81	6600	6	A	1
88	69	6800	6	A	1
97	63	7000	0	Z	1
234	64	7200	0	Z	0
70	20	7400	4	T	0
62	48	7600	4	T	0
72	269	7800	0	Z	0
497	290	8000	7	M	0
515	311	8200	7	M	0
509	531	8400	0	Z	0
848	543	8600	0	Z	0
408	343	8800	7	M	0
993	460	9000	0	Z	0
470	302	9200	7	M	0
109	184	9400	7	M	0
79	201	9600	7	M	0
239	525	9800	6	A	0
