x	y	t	id	label	task_id
441	119	0	7	M	0
635	348	200	7	M	0
696	289	400	7	M	0
162	74	600	6	A	1
128	73	800	6	A	1
229	77	1000	0	Z	0
264	68	1200	0	Z	0
143	103	1400	6	A	0
189	409	1600	7	M	0
260	451	1800	7	M	0
836	121	2000	7	M	0
777	100	2200	6	A	0
99	92	2400	6	A	0
104	99	2600	6	A	0
397	453	2800	7	M	0
412	394	3000	7	M	0
871	440	3200	7	M	0
855	426	3400	7	M	0
819	435	3600	7	M	0
782	259	3800	7	M	0
852	118	4000	7	M	0
797	95	4200	6	A	0
762	91	4400	6	A	0
650	349	4600	7	M	0
610	520	4800	6	A	0
142	540	5000	0	Z	0
158	92	5200	6	A	0
145	40	5400	4	T	0
104	56	5600	0	Z	0
160	69	5800	6	A	1
99	112	6000	0	Z	0
190	433	6200	7	M	0
541	406	6400	7	M	0
482	512	6600	6	A	1
478	338	6800	7	M	0
474	372	7000	7	M	0
783	107	7200	0	Z	0
581	237	7400	7	M	0
508	253	7600	7	M	0
473	272	7800	7	M	1
78	276	8000	7	M	0
97	108	8200	0	Z	0
144	103	8400	6	A	0
87	129	8600	7	M	0
80	106	8800	0	Z	0
109	103	9000	6	A	0
149	113	9200	0	Z	0
184	110	9400	0	Z	0
916	129	9600	7	M	0
829	105	9800	6	A	0
784	101	10000	6	A	0
754	100	10200	0	Z	0
845	107	10400	0	Z	0
861	124	10600	7	M	0
843	106	10800	0	Z	0
788	96	11000	6	A	0
120	220	11200	7	M	0
79	313	11400	7	M	0
490	322	11600	7	M	0
475	307	11800	7	M	0
101	273	12000	7	M	0
80	283	12200	7	M	0
450	275	12400	7	M	0
272	540	12600	0	Z	0
489	325	12800	7	M	0
847	428	13000	7	M	0
41	150	13200	6	A	0
80	262	13400	7	M	0
111	105	13600	0	Z	0
146	105	13800	0	Z	0
177	103	14000	6	A	0
88	123	14200	7	M	0
