x	y	t	id	label	task_id
312	41	0	4	T	1
265	198	200	7	M	0
187	277	400	7	M	0
111	350	600	6	A	0
135	207	800	7	M	0
157	52	1000	4	T	1
598	33	1200	5	L	0
604	27	1400	5	L	0
694	329	1600	6	A	0
850	328	1800	6	A	1
814	320	2000	6	A	1
910	423	2200	7	M	0
775	602	2400	0	Z	0
570	613	2600	0	Z	0
551	618	2800	0	Z	0
614	611	3000	0	Z	0
808	288	3200	7	M	0
838	46	3400	5	L	2
182	20	3600	4	T	3
84	28	3800	4	T	1
127	62	4000	4	T	1
130	37	4200	4	T	1
207	27	4400	4	T	1
308	35	4600	4	T	1
344	44	4800	4	T	1
115	54	5000	4	T	1
142	195	5200	7	M	0
107	365	5400	6	A	2
98	310	5600	6	A	0
652	48	5800	5	L	0
619	37	6000	5	L	0
709	33	6200	5	L	0
771	28	6400	5	L	0
816	36	6600	5	L	2
781	44	6800	5	L	0
100	225	7000	7	M	0
129	234	7200	7	M	0
140	204	7400	7	M	0
116	340	7600	6	A	0
153	307	7800	6	A	0
119	164	8000	7	M	0
183	124	8200	7	M	0
820	42	8400	5	L	2
805	36	8600	5	L	0
714	39	8800	5	L	0
157	292	9000	7	M	0
118	228	9200	7	M	0
96	258	9400	7	M	0
745	17	9600	5	L	0
674	33	9800	5	L	0
781	23	10000	5	L	0
825	39	10200	5	L	2
786	327	10400	6	A	0
139	293	10600	7	M	0
171	300	10800	7	M	0
121	341	11000	6	A	0
99	366	11200	6	A	2
103	347	11400	6	A	0
115	289	11600	7	M	0
