x	y	t	id	label	task_id
145	406	0	7	M	0
372	134	200	7	M	0
358	403	400	7	M	0
640	44	600	5	L	0
567	372	800	6	A	0
521	336	1000	6	A	0
278	312	1200	6	A	0
198	69	1400	4	T	1
164	67	1600	4	T	1
93	85	1800	4	T	0
116	60	2000	4	T	1
79	59	2200	4	T	1
101	63	2400	4	T	1
163	71	2600	4	T	1
228	65	2800	4	T	1
286	69	3000	4	T	1
305	95	3200	0	Z	0
177	351	3400	6	A	0
104	406	3600	7	M	0
106	347	3800	6	A	0
136	193	4000	7	M	0
743	17	4200	5	L	0
718	45	4400	5	L	0
910	33	4600	5	L	0
874	67	4800	5	L	1
719	401	5000	7	M	0
822	375	5200	6	A	0
847	534	5400	7	M	0
888	561	5600	7	M	0
809	328	5800	6	A	0
236	259	6000	7	M	0
133	173	6200	7	M	0
230	189	6400	7	M	0
103	182	6600	7	M	0
107	164	6800	7	M	0
107	385	7000	6	A	2
106	397	7200	6	A	2
115	386	7400	6	A	2
592	47	7600	5	L	0
640	38	7800	5	L	0
725	29	8000	5	L	0
105	185	8200	7	M	0
815	54	8400	5	L	0
359	210	8600	7	M	0
