x	y	t	id	label	task_id
418	299	0	7	M	0
744	159	200	6	A	0
849	176	400	7	M	0
549	78	600	5	L	1
684	149	800	6	A	0
182	144	1000	6	A	0
63	147	1200	6	A	0
127	170	1400	6	A	2
171	189	1600	6	A	0
108	244	1800	6	A	2
99	298	2000	6	A	0
71	417	2200	6	A	0
93	533	2400	6	A	0
89	581	2600	6	A	0
107	547	2800	6	A	0
149	551	3000	6	A	0
289	548	3200	7	M	0
275	58	3400	4	T	0
363	43	3600	4	T	0
579	60	3800	5	L	1
686	55	4000	5	L	2
228	491	4200	7	M	0
110	538	4400	6	A	0
117	490	4600	6	A	0
664	51	4800	5	L	0
601	76	5000	5	L	1
759	90	5200	0	Z	0
840	25	5400	0	Z	0
843	45	5600	0	Z	0
522	48	5800	5	L	0
556	45	6000	5	L	0
830	20	6200	0	Z	0
830	37	6400	0	Z	0
498	35	6600	0	Z	0
275	306	6800	7	M	0
211	561	7000	7	M	0
65	558	7200	6	A	1
99	557	7400	6	A	1
95	524	7600	6	A	0
100	569	7800	6	A	1
78	500	8000	6	A	0
91	471	8200	6	A	0
73	591	8400	6	A	0
82	640	8600	6	A	0
94	445	8800	6	A	0
81	519	9000	6	A	0
86	567	9200	6	A	1
137	531	9400	6	A	0
264	531	9600	7	M	0
310	534	9800	7	M	0
274	530	10000	7	M	0
360	209	10200	7	M	0
355	147	10400	6	A	0
270	522	10600	7	M	0
195	536	10800	7	M	0
295	511	11000	7	M	0
290	211	11200	7	M	0
157	541	11400	6	A	0
118	544	11600	6	A	0
94	546	11800	6	A	0
259	528	12000	7	M	0
319	188	12200	7	M	0
331	97	12400	4	T	0
629	31	12600	0	Z	0
321	78	12800	4	T	0
215	67	13000	4	T	1
325	45	13200	4	T	0
397	37	13400	4	T	0
939	217	13600	7	M	0
891	233	13800	7	M	0
894	172	14000	7	M	0
821	173	14200	7	M	0
877	162	14400	0	Z	0
242	540	14600	7	M	0
355	168	14800	7	M	0
294	136	15000	6	A	1
267	134	15200	6	A	1
204	517	15400	7	M	0
227	504	15600	7	M	0
257	559	15800	7	M	1
641	94	16000	5	L	0
563	61	16200	5	L	1
908	51	16400	0	Z	0
221	15	16600	4	T	0
305	37	16800	4	T	0
