t	x	y
0	51	254
200	203	228
400	70	22
800	167	0
1000	64	23
1200	130	1
1400	236	20
1600	287	9
1800	310	15
2000	332	39
2200	426	179
2400	391	193
2600	383	136
2800	403	57
3000	388	117
3200	406	112
3400	416	177
3600	393	190
3800	50	170
4000	434	172
4200	408	183
4400	406	254
4600	379	314
4800	377	495
5000	406	561
5200	386	563
5400	380	850
5600	368	817
5800	369	581
6000	380	581
6200	376	323
6400	382	368
6600	382	471
6800	401	96
7000	385	163
7200	403	171
7400	49	177
7600	47	181
7800	424	159
