SS_A,SS_B,SS_C
0.34210526315789475,0.1782178217821782,0.297029702970297
0.3333333333333333,0.15841584158415842,0.2871287128712871
0.1782178217821782,0.1485148514851485,0.21782178217821782
0.19801980198019803,0.1782178217821782,0.19801980198019803
0.18811881188118812,0.15841584158415842,0.2079207920792079
0.1782178217821782,0.15841584158415842,0.2079207920792079
0.16831683168316833,0.15841584158415842,0.18811881188118812
0.18811881188118812,0.13861386138613863,0.22772277227722773
0.1782178217821782,0.15841584158415842,0.19801980198019803
0.15841584158415842,0.1782178217821782,0.19801980198019803
0.16831683168316833,0.16831683168316833,0.21782178217821782
0.16831683168316833,0.1485148514851485,0.2079207920792079
0.1782178217821782,0.31683168316831684,0.2079207920792079
0.18811881188118812,0.26732673267326734,0.19801980198019803
0.18811881188118812,0.33663366336633666,0.2079207920792079
0.16831683168316833,0.297029702970297,0.19801980198019803
0.13861386138613863,0.297029702970297,0.16831683168316833
0.13861386138613863,0.31683168316831684,0.15841584158415842
0.27722772277227725,0.297029702970297,0.07920792079207921
0.25742574257425743,0.26732673267326734,0.0891089108910891
0.27722772277227725,0.297029702970297,0.0891089108910891
0.26732673267326734,0.26732673267326734,0.0891089108910891
0.22772277227722773,0.3069306930693069,0.07920792079207921
0.2871287128712871,0.297029702970297,0.0891089108910891
0.25742574257425743,0.31683168316831684,0.0891089108910891
0.24752475247524752,0.297029702970297,0.07920792079207921
0.24752475247524752,0.2079207920792079,0.0891089108910891
0.26732673267326734,0.2079207920792079,0.0891089108910891
0.297029702970297,0.21782178217821782,0.0891089108910891
0.25742574257425743,0.21782178217821782,0.07920792079207921
0.2871287128712871,0.19801980198019803,0.0891089108910891
0.26732673267326734,0.22772277227722773,0.07920792079207921
0.22772277227722773,0.21782178217821782,0.07920792079207921
0.19801980198019803,0.2079207920792079,0.0594059405940594
0.24752475247524752,0.21782178217821782,0.31683168316831684
0.1782178217821782,0.21782178217821782,0.3069306930693069
0.2871287128712871,0.21782178217821782,0.33663366336633666
0.2376237623762376,0.2079207920792079,0.31683168316831684
0.1782178217821782,0.22772277227722773,0.31683168316831684
0.25742574257425743,0.22772277227722773,0.38613861386138615
0.21782178217821782,0.31683168316831684,0.31683168316831684
0.21782178217821782,0.31683168316831684,0.297029702970297
0.24752475247524752,0.3465346534653465,0.33663366336633666
0.18811881188118812,0.33663366336633666,0.297029702970297
0.22772277227722773,0.31683168316831684,0.3069306930693069
0.2871287128712871,0.37623762376237624,0.3465346534653465
0.24752475247524752,0.3069306930693069,0.3564356435643564
0.26732673267326734,0.31683168316831684,0.32673267326732675
0.15841584158415842,0.33663366336633666,0.27722772277227725
0.13861386138613863,0.2871287128712871,0.24752475247524752
0.37623762376237624,0.3465346534653465,0.26732673267326734
0.33663366336633666,0.32673267326732675,0.26732673267326734
0.4158415841584158,0.32673267326732675,0.27722772277227725
0.37623762376237624,0.31683168316831684,0.25742574257425743
0.33663366336633666,0.09900990099009901,0.26732673267326734
0.40594059405940597,0.09900990099009901,0.3069306930693069
0.36633663366336633,0.0891089108910891,0.27722772277227725
0.3465346534653465,0.09900990099009901,0.25742574257425743
0.37623762376237624,0.0891089108910891,0.25742574257425743
0.33663366336633666,0.09900990099009901,0.27722772277227725
0.38613861386138615,0.09900990099009901,0.2871287128712871
0.4158415841584158,0.09900990099009901,0.27722772277227725
0.39603960396039606,0.09900990099009901,0.27722772277227725
0.4158415841584158,0.09900990099009901,0.26732673267326734
0.2871287128712871,0.0891089108910891,0.21782178217821782
0.26732673267326734,0.09900990099009901,0.2079207920792079
0.22772277227722773,0.0891089108910891,0.37623762376237624
0.21782178217821782,0.09900990099009901,0.3069306930693069
0.25742574257425743,0.09900990099009901,0.4158415841584158
0.25742574257425743,0.15841584158415842,0.3564356435643564
0.22772277227722773,0.16831683168316833,0.3069306930693069
0.27722772277227725,0.13861386138613863,0.40594059405940597
0.22772277227722773,0.16831683168316833,0.33663366336633666
0.2376237623762376,0.1188118811881188,0.33663366336633666
0.24752475247524752,0.16831683168316833,0.37623762376237624
0.21782178217821782,0.16831683168316833,0.297029702970297
0.2376237623762376,0.15841584158415842,0.37623762376237624
0.24752475247524752,0.1485148514851485,0.4158415841584158
0.24752475247524752,0.16831683168316833,0.40594059405940597
0.2376237623762376,0.1485148514851485,0.3465346534653465
0.18811881188118812,0.1485148514851485,0.26732673267326734
0.16831683168316833,0.1188118811881188,0.24752475247524752
0.31683168316831684,0.16831683168316833,0.21782178217821782
0.297029702970297,0.16831683168316833,0.22772277227722773
0.33663366336633666,0.10891089108910891,0.24752475247524752
0.297029702970297,0.10891089108910891,0.22772277227722773
0.25742574257425743,0.0891089108910891,0.21782178217821782
0.31683168316831684,0.10891089108910891,0.25742574257425743
0.27722772277227725,0.0891089108910891,0.22772277227722773
0.27722772277227725,0.10891089108910891,0.2376237623762376
0.27722772277227725,0.10891089108910891,0.2376237623762376
0.27722772277227725,0.09900990099009901,0.2079207920792079
0.31683168316831684,0.09900990099009901,0.2376237623762376
0.3069306930693069,0.10891089108910891,0.24752475247524752
0.31683168316831684,0.09900990099009901,0.2376237623762376
0.297029702970297,0.09900990099009901,0.22772277227722773
0.2376237623762376,0.0891089108910891,0.18811881188118812
0.2079207920792079,0.10891089108910891,0.1782178217821782
0.22772277227722773,0.09900990099009901,0.1485148514851485
0.2079207920792079,0.0891089108910891,0.1188118811881188
0.2376237623762376,0.0891089108910891,0.1485148514851485
0.21782178217821782,0.06930693069306931,0.13861386138613863
0.19801980198019803,0.0891089108910891,0.12871287128712872
0.25742574257425743,0.06930693069306931,0.15841584158415842
0.2079207920792079,0.0891089108910891,0.12871287128712872
0.21782178217821782,0.0891089108910891,0.1188118811881188
0.2079207920792079,0.0891089108910891,0.13861386138613863
0.2079207920792079,0.0891089108910891,0.12871287128712872
0.2376237623762376,0.0891089108910891,0.13861386138613863
0.21782178217821782,0.0891089108910891,0.1485148514851485
0.22772277227722773,0.0891089108910891,0.1485148514851485
0.21782178217821782,0.07920792079207921,0.12871287128712872
0.1782178217821782,0.0891089108910891,0.1188118811881188
0.15841584158415842,0.0891089108910891,0.1188118811881188
0.297029702970297,0.12871287128712872,0.0891089108910891
0.3069306930693069,0.12871287128712872,0.0891089108910891
0.24752475247524752,0.09900990099009901,0.0594059405940594
0.27722772277227725,0.12871287128712872,0.0891089108910891
0.22772277227722773,0.09900990099009901,0.06930693069306931
0.2871287128712871,0.12871287128712872,0.0891089108910891
0.3069306930693069,0.12871287128712872,0.0891089108910891
0.3069306930693069,0.12871287128712872,0.0891089108910891
0.25742574257425743,0.10891089108910891,0.07920792079207921
0.31683168316831684,0.12871287128712872,0.0891089108910891
0.2871287128712871,0.10891089108910891,0.07920792079207921
0.25742574257425743,0.1188118811881188,0.07920792079207921
0.2079207920792079,0.10891089108910891,0.07920792079207921
0.31683168316831684,0.1188118811881188,0.0891089108910891
0.297029702970297,0.12871287128712872,0.0891089108910891
0.31683168316831684,0.0891089108910891,0.0891089108910891
0.13861386138613863,0.0891089108910891,0.10891089108910891
0.12871287128712872,0.07920792079207921,0.10891089108910891
0.10891089108910891,0.0891089108910891,0.0891089108910891
0.1188118811881188,0.06930693069306931,0.10891089108910891
0.0891089108910891,0.0891089108910891,0.09900990099009901
0.12871287128712872,0.0891089108910891,0.10891089108910891
0.13861386138613863,0.0891089108910891,0.10891089108910891
0.13861386138613863,0.06930693069306931,0.10891089108910891
0.09900990099009901,0.0891089108910891,0.0891089108910891
0.13861386138613863,0.0891089108910891,0.10891089108910891
0.1188118811881188,0.0891089108910891,0.10891089108910891
0.13861386138613863,0.0891089108910891,0.09900990099009901
0.1188118811881188,0.0891089108910891,0.09900990099009901
0.13861386138613863,0.0891089108910891,0.10891089108910891
0.13861386138613863,0.16831683168316833,0.10891089108910891
0.12871287128712872,0.16831683168316833,0.10891089108910891
0.16831683168316833,0.10891089108910891,0.09900990099009901
0.15841584158415842,0.1485148514851485,0.09900990099009901
0.13861386138613863,0.10891089108910891,0.07920792079207921
0.16831683168316833,0.15841584158415842,0.0891089108910891
0.13861386138613863,0.15841584158415842,0.07920792079207921
0.1485148514851485,0.1485148514851485,0.09900990099009901
0.16831683168316833,0.13861386138613863,0.09900990099009901
0.15841584158415842,0.16831683168316833,0.09900990099009901
0.1485148514851485,0.13861386138613863,0.07920792079207921
0.16831683168316833,0.13861386138613863,0.09900990099009901
0.1485148514851485,0.10891089108910891,0.0891089108910891
0.1485148514851485,0.15841584158415842,0.09900990099009901
0.13861386138613863,0.15841584158415842,0.0891089108910891
0.15841584158415842,0.0297029702970297,0.09900990099009901
0.15841584158415842,0.0297029702970297,0.09900990099009901
0.16831683168316833,0.0297029702970297,0.09900990099009901
0.3564356435643564,0.0297029702970297,0.297029702970297
0.31683168316831684,0.0297029702970297,0.3069306930693069
0.297029702970297,0.0297029702970297,0.25742574257425743
0.31683168316831684,0.0297029702970297,0.297029702970297
0.22772277227722773,0.0297029702970297,0.19801980198019803
0.33663366336633666,0.0297029702970297,0.297029702970297
0.32673267326732675,0.0297029702970297,0.2871287128712871
0.36633663366336633,0.0297029702970297,0.32673267326732675
0.31683168316831684,0.0297029702970297,0.24752475247524752
0.3465346534653465,0.0297029702970297,0.297029702970297
0.3069306930693069,0.0297029702970297,0.27722772277227725
0.33663366336633666,0.0297029702970297,0.27722772277227725
0.25742574257425743,0.27722772277227725,0.21782178217821782
0.37623762376237624,0.27722772277227725,0.3069306930693069
0.33663366336633666,0.2376237623762376,0.3069306930693069
0.33663366336633666,0.25742574257425743,0.297029702970297
0.09900990099009901,0.18811881188118812,0.25742574257425743
0.09900990099009901,0.26732673267326734,0.24752475247524752
0.0891089108910891,0.27722772277227725,0.21782178217821782
0.09900990099009901,0.2871287128712871,0.2376237623762376
0.07920792079207921,0.2376237623762376,0.19801980198019803
0.09900990099009901,0.3069306930693069,0.25742574257425743
0.09900990099009901,0.27722772277227725,0.2376237623762376
0.09900990099009901,0.25742574257425743,0.24752475247524752
0.0891089108910891,0.19801980198019803,0.22772277227722773
0.09900990099009901,0.26732673267326734,0.25742574257425743
0.09900990099009901,0.26732673267326734,0.22772277227722773
0.09900990099009901,0.24752475247524752,0.22772277227722773
0.09900990099009901,0.2376237623762376,0.19801980198019803
0.09900990099009901,0.18811881188118812,0.26732673267326734
0.09900990099009901,0.21782178217821782,0.27722772277227725
0.09900990099009901,0.1782178217821782,0.26732673267326734
0.1485148514851485,0.21782178217821782,0.25742574257425743
0.1485148514851485,0.22772277227722773,0.26732673267326734
0.1188118811881188,0.22772277227722773,0.22772277227722773
0.1485148514851485,0.19801980198019803,0.22772277227722773
0.1188118811881188,0.22772277227722773,0.1782178217821782
0.13861386138613863,0.21782178217821782,0.2376237623762376
0.15841584158415842,0.21782178217821782,0.25742574257425743
0.1485148514851485,0.16831683168316833,0.25742574257425743
0.12871287128712872,0.2376237623762376,0.21782178217821782
0.15841584158415842,0.24752475247524752,0.26732673267326734
0.12871287128712872,0.25742574257425743,0.2376237623762376
0.12871287128712872,0.26732673267326734,0.22772277227722773
0.1188118811881188,0.2376237623762376,0.18811881188118812
0.13861386138613863,0.2376237623762376,0.26732673267326734
0.15841584158415842,0.1782178217821782,0.24752475247524752
0.15841584158415842,0.2376237623762376,0.25742574257425743
0.22772277227722773,0.26732673267326734,0.2079207920792079
0.19801980198019803,0.24752475247524752,0.19801980198019803
0.1782178217821782,0.2079207920792079,0.1782178217821782
0.2079207920792079,0.27722772277227725,0.2079207920792079
0.1485148514851485,0.26732673267326734,0.1782178217821782
0.2079207920792079,0.24752475247524752,0.21782178217821782
0.21782178217821782,0.19801980198019803,0.2079207920792079
0.2079207920792079,0.25742574257425743,0.19801980198019803
0.1782178217821782,0.25742574257425743,0.19801980198019803
0.21782178217821782,0.0594059405940594,0.22772277227722773
0.18811881188118812,0.0594059405940594,0.19801980198019803
0.18811881188118812,0.0594059405940594,0.18811881188118812
0.16831683168316833,0.0594059405940594,0.13861386138613863
0.2079207920792079,0.0594059405940594,0.22772277227722773
0.22772277227722773,0.0594059405940594,0.2079207920792079
0.18811881188118812,0.0594059405940594,0.21782178217821782
0.31683168316831684,0.0594059405940594,0.10891089108910891
0.2871287128712871,0.0594059405940594,0.10891089108910891
0.25742574257425743,0.0594059405940594,0.09900990099009901
0.2871287128712871,0.0594059405940594,0.10891089108910891
0.2079207920792079,0.0594059405940594,0.09900990099009901
0.2871287128712871,0.0594059405940594,0.10891089108910891
0.297029702970297,0.0594059405940594,0.10891089108910891
0.297029702970297,0.0594059405940594,0.10891089108910891
0.24752475247524752,0.0891089108910891,0.10891089108910891
0.297029702970297,0.0891089108910891,0.10891089108910891
0.27722772277227725,0.07920792079207921,0.10891089108910891
0.27722772277227725,0.07920792079207921,0.10891089108910891
0.2079207920792079,0.07920792079207921,0.10891089108910891
0.27722772277227725,0.0891089108910891,0.10891089108910891
0.33663366336633666,0.0891089108910891,0.10891089108910891
0.297029702970297,0.0891089108910891,0.10891089108910891
0.25742574257425743,0.06930693069306931,0.13861386138613863
0.22772277227722773,0.0891089108910891,0.13861386138613863
0.2376237623762376,0.0891089108910891,0.09900990099009901
0.2376237623762376,0.0891089108910891,0.12871287128712872
0.19801980198019803,0.0891089108910891,0.09900990099009901
0.2376237623762376,0.0891089108910891,0.12871287128712872
0.2376237623762376,0.0891089108910891,0.13861386138613863
0.25742574257425743,0.16831683168316833,0.12871287128712872
0.21782178217821782,0.1782178217821782,0.10891089108910891
0.25742574257425743,0.13861386138613863,0.13861386138613863
0.21782178217821782,0.15841584158415842,0.12871287128712872
0.22772277227722773,0.12871287128712872,0.1188118811881188
0.18811881188118812,0.16831683168316833,0.10891089108910891
0.2376237623762376,0.1782178217821782,0.13861386138613863
0.27722772277227725,0.15841584158415842,0.13861386138613863
0.24752475247524752,0.1485148514851485,0.13861386138613863
0.2079207920792079,0.1782178217821782,0.2871287128712871
0.18811881188118812,0.1485148514851485,0.25742574257425743
0.16831683168316833,0.15841584158415842,0.26732673267326734
0.19801980198019803,0.1188118811881188,0.26732673267326734
0.1485148514851485,0.1782178217821782,0.2079207920792079
0.19801980198019803,0.16831683168316833,0.27722772277227725
0.2079207920792079,0.10891089108910891,0.26732673267326734
0.19801980198019803,0.10891089108910891,0.2871287128712871
0.1782178217821782,0.0891089108910891,0.24752475247524752
0.2079207920792079,0.10891089108910891,0.3069306930693069
0.1782178217821782,0.0891089108910891,0.26732673267326734
0.19801980198019803,0.10891089108910891,0.24752475247524752
0.15841584158415842,0.10891089108910891,0.24752475247524752
0.19801980198019803,0.10891089108910891,0.2871287128712871
0.18811881188118812,0.09900990099009901,0.2871287128712871
0.2079207920792079,0.10891089108910891,0.27722772277227725
0.16831683168316833,0.10891089108910891,0.18811881188118812
0.16831683168316833,0.09900990099009901,0.2079207920792079
0.15841584158415842,0.09900990099009901,0.15841584158415842
0.1782178217821782,0.10891089108910891,0.19801980198019803
0.13861386138613863,0.10891089108910891,0.15841584158415842
0.15841584158415842,0.25742574257425743,0.18811881188118812
0.1782178217821782,0.24752475247524752,0.2079207920792079
0.1782178217821782,0.22772277227722773,0.19801980198019803
0.15841584158415842,0.2376237623762376,0.1782178217821782
0.1782178217821782,0.2376237623762376,0.18811881188118812
0.16831683168316833,0.2079207920792079,0.16831683168316833
0.16831683168316833,0.24752475247524752,0.1782178217821782
0.1485148514851485,0.19801980198019803,0.1485148514851485
0.1782178217821782,0.24752475247524752,0.19801980198019803
0.16831683168316833,0.22772277227722773,0.19801980198019803
0.1782178217821782,0.25742574257425743,0.19801980198019803
0.2079207920792079,0.18811881188118812,0.2079207920792079
0.21782178217821782,0.22772277227722773,0.18811881188118812
0.16831683168316833,0.2079207920792079,0.16831683168316833
0.2079207920792079,0.26732673267326734,0.18811881188118812
0.16831683168316833,0.24752475247524752,0.15841584158415842
0.2079207920792079,0.27722772277227725,0.19801980198019803
0.2079207920792079,0.2871287128712871,0.19801980198019803
0.19801980198019803,0.26732673267326734,0.18811881188118812
0.1782178217821782,0.2871287128712871,0.16831683168316833
0.21782178217821782,0.2871287128712871,0.19801980198019803
0.18811881188118812,0.24752475247524752,0.18811881188118812
0.1782178217821782,0.24752475247524752,0.1782178217821782
0.13861386138613863,0.25742574257425743,0.1485148514851485
0.2079207920792079,0.2871287128712871,0.18811881188118812
0.21782178217821782,0.26732673267326734,0.19801980198019803
0.21782178217821782,0.2871287128712871,0.19801980198019803
0.12871287128712872,0.21782178217821782,0.1485148514851485
0.12871287128712872,0.25742574257425743,0.1485148514851485
0.10891089108910891,0.24752475247524752,0.12871287128712872
0.12871287128712872,0.2871287128712871,0.1485148514851485
0.10891089108910891,0.25742574257425743,0.13861386138613863
0.12871287128712872,0.297029702970297,0.1485148514851485
0.12871287128712872,0.27722772277227725,0.1485148514851485
0.12871287128712872,0.26732673267326734,0.1485148514851485
0.10891089108910891,0.297029702970297,0.12871287128712872
0.12871287128712872,0.2871287128712871,0.1485148514851485
0.1188118811881188,0.2376237623762376,0.12871287128712872
0.12871287128712872,0.25742574257425743,0.1485148514851485
0.10891089108910891,0.24752475247524752,0.10891089108910891
0.1188118811881188,0.297029702970297,0.15841584158415842
0.1188118811881188,0.22772277227722773,0.1485148514851485
0.12871287128712872,0.297029702970297,0.1485148514851485
0.1485148514851485,0.18811881188118812,0.26732673267326734
0.1485148514851485,0.24752475247524752,0.24752475247524752
0.10891089108910891,0.25742574257425743,0.21782178217821782
0.12871287128712872,0.27722772277227725,0.24752475247524752
0.09900990099009901,0.24752475247524752,0.19801980198019803
0.13861386138613863,0.22772277227722773,0.2376237623762376
0.1485148514851485,0.19801980198019803,0.24752475247524752
0.12871287128712872,0.19801980198019803,0.2376237623762376
0.10891089108910891,0.22772277227722773,0.21782178217821782
0.1485148514851485,0.2079207920792079,0.26732673267326734
0.12871287128712872,0.1782178217821782,0.2376237623762376
0.12871287128712872,0.19801980198019803,0.21782178217821782
0.1188118811881188,0.19801980198019803,0.16831683168316833
0.1485148514851485,0.2079207920792079,0.2376237623762376
0.1485148514851485,0.18811881188118812,0.22772277227722773
0.13861386138613863,0.21782178217821782,0.24752475247524752
0.09900990099009901,0.1782178217821782,0.1485148514851485
0.09900990099009901,0.21782178217821782,0.1485148514851485
0.07920792079207921,0.1782178217821782,0.12871287128712872
0.09900990099009901,0.22772277227722773,0.13861386138613863
0.07920792079207921,0.21782178217821782,0.1188118811881188
0.09900990099009901,0.44554455445544555,0.12871287128712872
0.09900990099009901,0.39603960396039606,0.1485148514851485
0.09900990099009901,0.38613861386138615,0.13861386138613863
0.0891089108910891,0.42574257425742573,0.1188118811881188
0.09900990099009901,0.4158415841584158,0.1485148514851485
0.0891089108910891,0.33663366336633666,0.13861386138613863
0.0891089108910891,0.36633663366336633,0.12871287128712872
0.0891089108910891,0.3465346534653465,0.13861386138613863
0.09900990099009901,0.40594059405940597,0.1485148514851485
0.09900990099009901,0.37623762376237624,0.1485148514851485
0.09900990099009901,0.44554455445544555,0.13861386138613863
0.16831683168316833,0.31683168316831684,0.2079207920792079
0.1782178217821782,0.37623762376237624,0.21782178217821782
0.13861386138613863,0.36633663366336633,0.16831683168316833
0.16831683168316833,0.44554455445544555,0.18811881188118812
0.13861386138613863,0.39603960396039606,0.1485148514851485
0.16831683168316833,0.3564356435643564,0.1782178217821782
0.1782178217821782,0.33663366336633666,0.19801980198019803
0.1782178217821782,0.31683168316831684,0.19801980198019803
0.1485148514851485,0.32673267326732675,0.15841584158415842
0.16831683168316833,0.33663366336633666,0.2079207920792079
0.13861386138613863,0.2871287128712871,0.1782178217821782
0.15841584158415842,0.31683168316831684,0.1782178217821782
0.12871287128712872,0.297029702970297,0.15841584158415842
0.16831683168316833,0.32673267326732675,0.2079207920792079
0.16831683168316833,0.297029702970297,0.2079207920792079
0.16831683168316833,0.36633663366336633,0.19801980198019803
0.297029702970297,0.22772277227722773,0.2376237623762376
0.24752475247524752,0.31683168316831684,0.24752475247524752
0.26732673267326734,0.2871287128712871,0.21782178217821782
0.26732673267326734,0.3564356435643564,0.22772277227722773
0.26732673267326734,0.3069306930693069,0.27722772277227725
0.26732673267326734,0.1782178217821782,0.19801980198019803
