DTW_A,DTW_B,DTW_C,LEV_A,LEV_B,LEV_C,SS_A,SS_B,SS_C
18430.303023112767,58183.61125770246,32409.763305685858,98,303,156,0.08484848484848485,0.16666666666666666,0.15217391304347827
17818.88509655719,54561.29717669293,32372.189936981693,99,300,163,0.09090909090909091,0.18888888888888888,0.17391304347826086
23962.990040055036,64952.63129877207,31021.018028685037,100,304,163,0.10303030303030303,0.2,0.18478260869565216
22427.808128500285,54900.535281161196,28520.145236943074,99,302,163,0.10909090909090909,0.15555555555555556,0.1956521739130435
18642.606028455168,66829.43539630102,27973.441532909375,98,298,158,0.08484848484848485,0.17777777777777778,0.15217391304347827
21970.13433128593,48236.39317362609,45012.984088930614,99,299,166,0.09090909090909091,0.16666666666666666,0.18478260869565216
19152.938546165846,53744.90289842128,28854.071421359888,99,301,161,0.12121212121212122,0.17777777777777778,0.20652173913043478
19690.438343563685,51017.75484076315,33794.501348723075,99,300,176,0.20238095238095238,0.16666666666666666,0.18556701030927836
25736.14662018163,56518.42692869377,28547.431400978334,98,304,172,0.2261904761904762,0.17777777777777778,0.15463917525773196
20300.778197977845,62842.03085715945,37003.65505803635,98,303,171,0.21428571428571427,0.18888888888888888,0.16494845360824742
17740.006666289766,50851.24186585548,35969.58049482927,96,300,166,0.20238095238095238,0.18888888888888888,0.18556701030927836
58004.73612305834,16950.72133254096,26672.77736484699,302,125,170,0.2261904761904762,0.325,0.17525773195876287
55304.667728309796,19080.683248761234,31251.495065652813,299,126,169,0.20238095238095238,0.225,0.18556701030927836
67641.75330638041,18010.843878131593,31147.518548730153,303,123,170,0.19047619047619047,0.225,0.18556701030927836
65836.32199089309,17481.858473188386,30816.29801121947,299,120,170,0.20238095238095238,0.3,0.18556701030927836
50597.60324424361,13253.465728079524,30306.69368143294,301,123,164,0.19047619047619047,0.325,0.18556701030927836
59623.13176967706,15133.427413946189,32289.013219067943,302,120,170,0.19047619047619047,0.3,0.17525773195876287
60670.88207056419,13956.308242936348,31163.869351171492,299,122,168,0.17857142857142858,0.4,0.18556701030927836
53330.50216350567,16048.601184549692,41555.79878052664,300,118,173,0.20238095238095238,0.325,0.20618556701030927
55539.1323408226,17749.017804690335,31769.32800753878,298,120,173,0.20238095238095238,0.3,0.15463917525773196
66687.75877681954,14458.48586529355,37262.260361934386,302,121,167,0.20238095238095238,0.325,0.18556701030927836
64498.08194870731,14439.988229578905,30124.939181700138,298,121,170,0.21428571428571427,0.3,0.1958762886597938
56736.78255924924,19828.256458790176,31803.32296541269,303,126,176,0.1746031746031746,0.4,0.20930232558139536
55112.67070496131,18398.47299734473,28265.173647764535,302,120,170,0.14285714285714285,0.225,0.20930232558139536
67910.26468654405,20113.65776331152,40342.833922290854,300,123,173,0.09523809523809523,0.35,0.19767441860465115
61498.864681059684,18550.145165642996,37332.97453482671,302,124,172,0.20634920634920634,0.325,0.22093023255813954
61733.01158699368,16409.463071541453,30222.333480467943,299,121,173,0.1746031746031746,0.225,0.19767441860465115
16950.564279509785,19062.424769160887,32938.509033792514,80,128,173,0.20634920634920634,0.35294117647058826,0.22093023255813954
10356.038350856094,17238.04082424526,22728.92775615432,72,127,171,0.1746031746031746,0.14705882352941177,0.20930232558139536
16168.094489667854,22960.32440959217,37335.88520414741,80,126,174,0.19047619047619047,0.17647058823529413,0.19767441860465115
17421.966869652635,21972.162161135075,29356.34986614286,80,125,169,0.19047619047619047,0.4411764705882353,0.19767441860465115
16038.547038691502,18312.63394043839,31160.127288216143,76,127,173,0.20634920634920634,0.29411764705882354,0.19767441860465115
19548.136108736107,20001.5766129593,28136.10138699381,81,123,169,0.19047619047619047,0.35294117647058826,0.22093023255813954
11232.675873268221,16170.787476092743,28927.390497211316,72,127,176,0.23809523809523808,0.38235294117647056,0.22093023255813954
15331.838300629182,21238.60297762519,32119.145296927294,76,126,178,0.1111111111111111,0.29411764705882354,0.19767441860465115
16781.109303704878,19970.79353624287,37669.620710387,76,123,171,0.20634920634920634,0.3235294117647059,0.1744186046511628
19464.857192964155,21024.28869502886,32214.456683559198,79,126,175,0.25396825396825395,0.38235294117647056,0.22093023255813954
17801.43007249617,20628.655636585358,70976.27258264113,77,126,364,0.2916666666666667,0.38235294117647056,0.09259259259259259
13947.033927935096,25492.94950450337,73110.97287846224,76,130,360,0.20833333333333334,0.47058823529411764,0.09259259259259259
18320.2945000842,20157.876003556776,71725.85702884317,77,128,362,0.1875,0.20588235294117646,0.09259259259259259
11512.684206560845,24533.48979733349,72574.00510505527,74,127,361,0.3541666666666667,0.35294117647058826,0.09259259259259259
20034.835337546618,21117.51439028647,71095.75464146,79,128,359,0.2916666666666667,0.47058823529411764,0.09259259259259259
19636.72445112347,17285.891349589245,74569.20151375367,79,124,361,0.3125,0.14705882352941177,0.09259259259259259
55127.361657096386,7286.054139668648,68950.93942037271,317,33,360,0.3541666666666667,0.2916666666666667,0.09259259259259259
61027.089613140895,10409.84877534661,75904.77772562376,317,33,360,0.3125,0.1875,0.09259259259259259
67705.64364887406,6630.572043518024,74762.25957187862,317,31,358,0.2916666666666667,0.20833333333333334,0.09259259259259259
72714.35682317105,5982.560427405388,73827.03965016396,315,33,360,0.3125,0.3125,0.09259259259259259
60420.97988589037,7723.141103507806,66897.45261767448,318,33,359,0.2916666666666667,0.2916666666666667,0.09259259259259259
58923.02702625706,5896.038198985552,64828.19393741003,316,30,358,0.3333333333333333,0.3125,0.09259259259259259
61111.741377026985,7233.687837751612,73674.28709692271,317,32,360,0.25,0.3125,0.09259259259259259
61208.94075480113,8205.389954459419,76859.93034126394,315,34,360,0.3125,0.3333333333333333,0.09259259259259259
61455.978374029735,9071.045022409135,72466.15349608276,313,34,362,0.3958333333333333,0.2708333333333333,0.09259259259259259
63163.108749047155,5862.833926570971,25652.89539326427,319,28,137,0.06751054852320675,0.3125,0.10309278350515463
57944.41321554678,6137.063663050537,21496.340457145852,316,30,134,0.0379746835443038,0.2708333333333333,0.08762886597938144
62953.26107870997,9833.90323298901,24663.64567638918,320,34,134,0.0379746835443038,0.3333333333333333,0.09278350515463918
61661.55525905597,9491.189734301739,25311.086586015223,319,36,134,0.06751054852320675,0.25,0.10309278350515463
60627.05585158123,8940.535071808836,17416.63781941866,314,33,132,0.05485232067510549,0.3125,0.09278350515463918
55302.480898365255,6414.41742153904,19925.303535852825,320,30,133,0.05907172995780591,0.3333333333333333,0.09278350515463918
53546.036549108576,3901.086520034316,18994.240037781583,319,29,131,0.06751054852320675,0.1875,0.0979381443298969
24684.121745039884,13070.37942793666,21332.98069777638,143,68,134,0.06329113924050633,0.21739130434782608,0.0979381443298969
17733.26431106018,12118.070882390728,25096.871784270767,143,64,132,0.06329113924050633,0.2028985507246377,0.08762886597938144
23732.87684599799,17172.894633236752,18882.883106430625,139,68,133,0.06329113924050633,0.17391304347826086,0.09278350515463918
26617.12278342928,16269.20366077705,19287.366705279088,141,72,132,0.07172995780590717,0.2318840579710145,0.10309278350515463
24576.97943729828,10558.432297717505,22693.944749586175,146,62,135,0.07172995780590717,0.2463768115942029,0.10309278350515463
25022.02449513097,13373.375887700364,19045.714935317243,139,66,134,0.046413502109704644,0.2028985507246377,0.08247422680412371
25565.808771094235,11830.591594931399,24784.1509772513,146,64,133,0.06751054852320675,0.21739130434782608,0.0979381443298969
21743.136216107134,13779.705997581415,23583.436739737856,141,66,134,0.07172995780590717,0.2318840579710145,0.10309278350515463
21708.94206596052,12901.538959816995,26198.066589546506,139,61,158,0.15503875968992248,0.17391304347826086,0.15267175572519084
28418.59620580166,13995.535534676206,22488.657153537788,144,65,155,0.15503875968992248,0.2028985507246377,0.1450381679389313
27197.077428111643,11274.039610101827,25387.66409764362,141,62,161,0.15503875968992248,0.21739130434782608,0.15267175572519084
27266.832340706012,13713.228356351301,23137.739384641543,144,67,155,0.14728682170542637,0.2318840579710145,0.15267175572519084
27592.21285111834,13135.153190801346,21156.22654176745,145,66,160,0.14728682170542637,0.17391304347826086,0.15267175572519084
19542.687416522822,17405.745506830426,24317.4936797782,134,67,157,0.15503875968992248,0.2028985507246377,0.1450381679389313
27783.435224247663,12275.98604997039,23577.366393001383,143,65,158,0.14728682170542637,0.2318840579710145,0.1450381679389313
27352.89897873682,11471.561047958085,22751.433022934325,143,65,160,0.14728682170542637,0.18840579710144928,0.1450381679389313
66928.95351848615,11858.779254137116,22273.207754519277,314,57,156,0.14728682170542637,0.4,0.1450381679389313
59522.02330927044,10599.387295480044,28359.473582790008,313,56,157,0.13953488372093023,0.4,0.15267175572519084
67990.77343578533,13099.425242492433,22373.222618940345,312,59,157,0.15503875968992248,0.25,0.1450381679389313
66806.17820436672,12498.0242472052,21076.57221980604,313,59,162,0.15503875968992248,0.3,0.15267175572519084
53164.79323808,9594.739464476921,26465.34233496148,314,56,159,0.15503875968992248,0.45,0.13740458015267176
70261.57728162815,10693.877385001831,26096.99041486196,311,58,160,0.15503875968992248,0.4,0.13740458015267176
56956.88479497909,10640.538621044318,24478.736852997397,311,53,160,0.15503875968992248,0.4,0.15267175572519084
54773.69088234392,12188.215467811095,18304.248523270024,310,54,106,0.2375,0.45,0.45
57063.561133198884,12344.627632424736,19596.430945925575,310,57,102,0.1625,0.4,0.35
65667.4346113744,10713.927548449941,18879.99593460041,313,56,105,0.1875,0.35,0.25
70313.20285043925,9176.882620033115,18196.77163467871,311,52,103,0.25,0.4,0.45
57457.30719732162,10074.905184131285,16966.161777084268,312,55,102,0.175,0.35,0.45
63026.087019747065,11373.423929472534,17005.305266185627,315,53,102,0.225,0.4,0.45
63476.14233015707,13495.860353988135,13533.60323419076,309,58,101,0.2375,0.5,0.55
56317.59116627768,10152.006235823843,14685.74772328643,314,55,99,0.2125,0.35,0.5
70344.84149376811,8697.767473109856,17422.931910493557,311,51,98,0.2,0.3,0.45
40825.495440054176,23438.912624410892,19637.11499015594,242,151,104,0.2,0.30952380952380953,0.4
43509.67336068032,24197.76207516587,16084.765303440621,241,149,103,0.225,0.16666666666666666,0.4
45751.98419532458,24852.58236627785,21191.32517632124,240,147,104,0.2125,0.16666666666666666,0.45
47831.7930921873,26163.60901920811,18324.470459545377,240,151,106,0.2125,0.38095238095238093,0.3
40414.33916219095,20782.740470669443,19214.186132688996,240,145,100,0.2,0.2857142857142857,0.5
44644.29787437479,22860.0834798039,18734.052748850758,238,146,107,0.25,0.30952380952380953,0.5
37501.58197075069,21068.835207551263,87137.83328005193,241,144,406,0.14814814814814814,0.35714285714285715,0.1919191919191919
41632.86142376352,25187.777878449706,78828.7620230562,236,148,399,0.14814814814814814,0.2857142857142857,0.15151515151515152
39309.04753990988,25366.59503051807,86997.77842420008,238,148,402,0.14814814814814814,0.2619047619047619,0.1111111111111111
50935.11510941523,20578.310226510985,95966.2433241424,242,145,403,0.14074074074074075,0.3333333333333333,0.1919191919191919
41253.104302328946,19952.306742659955,71345.55115073961,238,143,403,0.14814814814814814,0.3333333333333333,0.1717171717171717
45651.53993241591,22439.42882170834,87044.51308115633,243,147,401,0.14074074074074075,0.38095238095238093,0.18181818181818182
48890.80232121839,22833.714677172786,68910.55194137365,243,149,403,0.14074074074074075,0.19047619047619047,0.16161616161616163
44945.6793332087,27656.687913241414,71167.7827902205,239,147,399,0.14074074074074075,0.2857142857142857,0.18181818181818182
43457.49335280586,23498.31113483747,72509.73860482381,242,149,398,0.14074074074074075,0.38095238095238093,0.16161616161616163
47519.56140214956,18751.063879563506,88299.08323461891,241,146,401,0.14074074074074075,0.16666666666666666,0.1717171717171717
56995.16345901061,33295.44384103421,73816.74994703886,328,195,400,0.13333333333333333,0.34146341463414637,0.18181818181818182
60192.50483163407,36204.288990376655,75933.40279032111,324,190,405,0.14814814814814814,0.1951219512195122,0.1919191919191919
75879.54307286907,39044.24180363588,81978.6863115496,330,195,404,0.14814814814814814,0.17073170731707318,0.1414141414141414
77062.68638545898,35479.52414669889,113155.77931062946,330,193,400,0.14814814814814814,0.34146341463414637,0.18181818181818182
59117.86603876302,33879.16805563799,79848.51898646243,329,190,403,0.14814814814814814,0.2682926829268293,0.1919191919191919
62189.5829212611,36748.489325349205,30584.22767824666,329,192,149,0.1,0.3170731707317073,0.16
59695.51986417865,30911.67752805242,27452.943707232756,326,189,147,0.09411764705882353,0.34146341463414637,0.136
67356.83212626366,33047.973971642685,31191.542090937597,327,187,148,0.11176470588235295,0.3170731707317073,0.152
62027.21814229069,38812.786329677045,28482.15228289238,327,189,145,0.11176470588235295,0.2926829268292683,0.152
63963.40101496019,34451.7992110572,24797.22595334927,331,193,145,0.1,0.36585365853658536,0.152
64599.67672868232,31776.499319256855,32709.275419586498,330,191,147,0.10588235294117647,0.3170731707317073,0.144
62239.62641378497,31617.23582377483,29229.266293686695,330,191,147,0.1,0.3902439024390244,0.152
59869.18873760094,37643.45471700293,25248.062035140945,331,194,144,0.10588235294117647,0.21951219512195122,0.16
66204.70585384057,47042.2849418472,29426.52458897414,328,192,144,0.09411764705882353,0.3170731707317073,0.144
62208.24669565121,33162.71823555865,33082.35760113714,330,195,148,0.1,0.36585365853658536,0.144
65500.36889592979,33040.585812505524,28590.421868777434,327,190,145,0.09411764705882353,0.17073170731707318,0.152
75179.13397535661,29812.120881412513,25850.95217460632,446,162,146,0.10588235294117647,0.15789473684210525,0.16
62071.902413484866,30015.06628366511,32328.658432937977,443,156,149,0.08823529411764706,0.11578947368421053,0.136
93487.26271801541,31634.397191929358,36339.480546997926,450,160,145,0.10588235294117647,0.1368421052631579,0.16
106824.31343886978,31806.00180062019,32964.97127101226,455,159,150,0.11176470588235295,0.15789473684210525,0.16
85511.43760932413,27864.95835032374,43572.97926043516,448,159,228,0.10404624277456648,0.16842105263157894,0.25925925925925924
70265.2188274271,30464.636923806946,42660.09205882142,447,157,224,0.10404624277456648,0.1368421052631579,0.16666666666666666
78355.4195508828,24767.61016535312,51495.54509553477,443,156,224,0.11560693641618497,0.16842105263157894,0.16666666666666666
84491.42195624844,31305.758404420107,48570.336376699495,445,157,222,0.11560693641618497,0.15789473684210525,0.24074074074074073
78394.56700087636,28683.206839295315,38797.98599724444,444,154,224,0.10404624277456648,0.1368421052631579,0.25925925925925924
81477.43438010039,28662.69064430364,46213.23444729225,448,160,223,0.11560693641618497,0.14736842105263157,0.2222222222222222
80645.54270460868,28451.647049295665,42532.08620396547,445,157,225,0.10404624277456648,0.1368421052631579,0.25925925925925924
69084.53124015557,30648.127914368,41161.2524800847,448,162,220,0.10982658959537572,0.16842105263157894,0.24074074074074073
71305.16404932542,31241.362760298,40401.114022587426,445,160,215,0.10404624277456648,0.1368421052631579,0.2222222222222222
77312.76695140086,37879.39751901848,48976.72749706741,447,156,228,0.10982658959537572,0.15789473684210525,0.25925925925925924
83696.75816332847,27494.37551320586,41295.13740138465,450,158,220,0.11560693641618497,0.16842105263157894,0.2222222222222222
95185.09559801593,27817.66205097464,40022.9416482179,447,157,223,0.11560693641618497,0.12631578947368421,0.2962962962962963
40932.901714740045,17209.404712734104,46542.82549668586,235,121,227,0.09826589595375723,0.15217391304347827,0.18518518518518517
36233.47067676021,16677.131040350137,52809.480705596594,225,125,222,0.10982658959537572,0.10869565217391304,0.24074074074074073
62480.1141211123,14777.492838005792,42998.15357943989,230,124,224,0.11560693641618497,0.09782608695652174,0.2777777777777778
46903.177589282444,16081.657438605314,8099.091913609222,231,120,34,0.2978723404255319,0.16304347826086957,0.16279069767441862
41130.780823224835,14641.799969551368,6500.888564203809,228,121,31,0.19148936170212766,0.13043478260869565,0.06976744186046512
42537.40227381568,11595.229758947382,7789.134525574382,232,119,31,0.2127659574468085,0.14130434782608695,0.08139534883720931
37575.13340528579,11010.692888913032,7861.175810483555,228,120,33,0.3829787234042553,0.16304347826086957,0.18604651162790697
44694.759042561855,15921.791311708004,7939.947721669979,227,121,28,0.2553191489361702,0.16304347826086957,0.12790697674418605
44232.12613448164,16098.452160600988,7573.80886862764,228,118,30,0.3404255319148936,0.14130434782608695,0.1511627906976744
39840.641883594406,13135.345348921193,5822.823962705419,231,121,29,0.2978723404255319,0.14130434782608695,0.16279069767441862
47790.22550429335,11485.456021613152,8760.197159243813,229,119,31,0.2553191489361702,0.16304347826086957,0.13953488372093023
41897.535889481245,18750.961826608764,8090.353194720879,230,122,29,0.2978723404255319,0.17391304347826086,0.13953488372093023
41522.00244302909,15746.54236892222,7853.281699696156,233,118,31,0.2765957446808511,0.08695652173913043,0.16279069767441862
40609.24279702055,17111.025868316818,8158.387465836395,225,124,28,0.3191489361702128,0.14130434782608695,0.1744186046511628
48403.81162972141,17056.7275113771,8081.461730286342,232,122,31,0.3404255319148936,0.17391304347826086,0.19767441860465115
45304.267830426164,15183.03251457616,8490.511906574548,232,118,34,0.2553191489361702,0.10869565217391304,0.09302325581395349
14595.134401962065,28458.121513986312,10246.653338010407,77,172,33,0.2553191489361702,0.17142857142857143,0.1511627906976744
16831.91823527247,26766.603830209307,8213.164820308837,78,168,32,0.3191489361702128,0.14285714285714285,0.18604651162790697
19005.482986155665,30085.613571581645,42805.4625185289,78,171,236,0.10555555555555556,0.17142857142857143,0.2857142857142857
23045.931638355283,32433.966887251263,42672.357767612324,77,174,235,0.1111111111111111,0.18571428571428572,0.23809523809523808
17123.90261155586,24941.08564899736,51696.9929466031,77,167,234,0.10555555555555556,0.21428571428571427,0.25396825396825395
17183.676761337272,23252.019314854493,52321.70212725179,76,169,234,0.1111111111111111,0.15714285714285714,0.31746031746031744
17022.40624566626,24963.6903943399,36874.380434712904,77,168,233,0.1111111111111111,0.18571428571428572,0.2698412698412698
17640.323241734415,27695.927968577365,44921.048343882656,76,170,233,0.1111111111111111,0.17142857142857143,0.2857142857142857
17971.871121959433,25466.44557123835,38831.23229289936,70,168,234,0.10555555555555556,0.14285714285714285,0.25396825396825395
17644.50715495203,22846.365052182955,39748.7069706982,77,170,234,0.1,0.2,0.25396825396825395
18505.071878614235,24529.976875859502,39293.64937683279,75,170,229,0.1111111111111111,0.15714285714285714,0.25396825396825395
16871.027020336154,32665.774657533686,45008.04253508501,77,171,236,0.1111111111111111,0.21428571428571427,0.25396825396825395
16165.47968295668,23360.049228601878,39966.661530527585,80,170,234,0.1,0.14285714285714285,0.25396825396825395
25594.780123964134,31972.749221449838,44495.36832046883,77,171,235,0.1111111111111111,0.17142857142857143,0.2857142857142857
16736.58437772212,29064.400028739758,44085.51755820458,76,173,235,0.09444444444444444,0.2,0.23809523809523808
18762.6010455949,23979.924407811814,51342.11885684087,73,169,232,0.10555555555555556,0.12857142857142856,0.25396825396825395
29971.855121205055,30077.82999086878,41538.81744882399,141,166,236,0.1111111111111111,0.08695652173913043,0.2857142857142857
