DTW_A,DTW_B,DTW_C,LEV_A,LEV_B,LEV_C,SS_A,SS_B,SS_C
14236.369539961957,8793.112319692802,6764.659774903623,83,57,35,0.21666666666666667,0.37254901960784315,0.6086956521739131
13989.744642599944,7689.473269523068,8546.897287951293,77,63,42,0.26666666666666666,0.27450980392156865,0.5185185185185185
13482.685295973593,9714.285854689617,8048.820450079994,84,57,35,0.2,0.2549019607843137,0.5217391304347826
14893.781302099143,10102.634338827225,7412.702121040923,78,64,34,0.2,0.35294117647058826,0.4583333333333333
12224.388554595673,7521.228648249227,5935.637818608934,83,58,38,0.26666666666666666,0.2549019607843137,0.6086956521739131
14986.231886907846,13652.628023959436,6423.460645294004,91,82,36,0.2,0.56,0.5217391304347826
14333.252637625374,11600.969375452016,5476.6365688574515,80,80,34,0.26666666666666666,0.56,0.68
16492.3881446082,12170.112534551421,6180.80162141812,101,81,36,0.15151515151515152,0.56,0.5833333333333334
14596.23854087337,12504.880458274132,7714.270088117582,92,80,38,0.21212121212121213,0.56,0.64
14753.892953820443,13975.180969733221,8381.310863094826,93,81,41,0.19696969696969696,0.64,0.5
13620.351759429153,14336.067056317179,7674.5327667874635,93,81,40,0.21212121212121213,0.52,0.5833333333333334
16554.30112908224,8048.5198522317605,6009.985990705753,95,74,34,0.16666666666666666,0.6,0.6666666666666666
16064.792280573129,13836.395945893742,7932.1396636008885,97,78,36,0.16666666666666666,0.5925925925925926,0.5416666666666666
13944.919283881234,12626.347767148032,6791.062789998603,90,79,36,0.22727272727272727,0.56,0.64
17151.849013214924,15963.711825409979,8830.11890353874,98,82,45,0.24242424242424243,0.48,0.6296296296296297
16268.421958511271,14213.462655932653,7810.233098502513,95,80,38,0.22727272727272727,0.5555555555555556,0.5
17750.8902253922,17193.66621680266,9271.084829605696,95,85,37,0.16666666666666666,0.52,0.5416666666666666
16871.156287973496,14307.336398267886,11100.267948524548,98,79,43,0.24242424242424243,0.56,0.5555555555555556
18449.270168538635,9033.408734785857,8390.658539113481,99,78,37,0.19696969696969696,0.64,0.5
19483.990919313794,14346.361270937896,7700.922059545083,98,86,38,0.18181818181818182,0.52,0.4583333333333333
13895.622283158975,12525.435645602169,7063.903875274215,96,87,36,0.18181818181818182,0.5,0.6666666666666666
18923.570264700753,11147.99361185691,5706.677244601799,101,80,35,0.16666666666666666,0.5333333333333333,0.4583333333333333
15234.566208207214,11222.261276306182,5638.057113650396,93,82,36,0.18181818181818182,0.5333333333333333,0.6
14768.983541785956,11847.022745713286,11417.960841936047,76,83,74,0.24324324324324326,0.5333333333333333,0.17
11961.253156892304,11027.267158388486,12023.845641326428,72,84,75,0.2972972972972973,0.5,0.23
12811.580199695005,11368.07035627725,11143.570136390575,73,82,73,0.2702702702702703,0.4666666666666667,0.2
14239.567737408028,11524.150370434028,10988.233986883672,74,82,69,0.2972972972972973,0.5666666666666667,0.21
12788.695691588513,8752.173083571672,11342.052162528154,75,79,71,0.25675675675675674,0.5333333333333333,0.19
15016.877092891948,8145.1994044754465,11447.310912441808,77,80,75,0.22972972972972974,0.4,0.16
9120.84290402918,10253.767256258821,11032.10270636084,69,78,70,0.2972972972972973,0.4666666666666667,0.23
13702.6379568528,11168.021468804192,12691.859182592681,73,80,68,0.3108108108108108,0.5333333333333333,0.22
10670.130340007254,8879.737867843787,12193.883538863442,70,84,70,0.22972972972972974,0.36666666666666664,0.17
13864.068107925836,11042.725076147093,13190.361778970759,75,80,75,0.24324324324324326,0.3333333333333333,0.18
15504.762144180426,11072.36463204939,12861.060666380257,76,88,72,0.3108108108108108,0.5333333333333333,0.23
16606.21019674486,7351.860832344458,12656.548632492924,77,82,74,0.21621621621621623,0.4,0.16
14141.177833084115,8409.86979612349,11011.052023987075,76,60,69,0.2702702702702703,0.5357142857142857,0.19
12370.965360211829,8521.85595940682,12618.614843890344,74,57,74,0.2702702702702703,0.5357142857142857,0.19
16314.685333796548,6652.35250115477,11159.438260929543,77,57,77,0.21621621621621623,0.5357142857142857,0.14
12712.740249946784,9716.99093888551,9993.85174971256,71,59,69,0.2972972972972973,0.5357142857142857,0.22
18638.577646625872,7672.96610789565,9442.96165699614,104,59,55,0.3333333333333333,0.6071428571428571,0.2692307692307692
12735.793855795646,7271.368716737466,11338.536582698405,100,58,57,0.4,0.5357142857142857,0.36538461538461536
14192.107595961743,9087.512590791643,9879.227134461624,103,59,56,0.3181818181818182,0.7142857142857143,0.3269230769230769
15387.631340696395,8297.900190666624,11951.057712265965,103,58,57,0.4782608695652174,0.6785714285714286,0.34615384615384615
15329.112140498139,6904.898099112337,11495.99829308983,100,59,59,0.36363636363636365,0.5357142857142857,0.3269230769230769
16189.027147627416,6793.305295369054,9758.051191921582,105,57,59,0.4444444444444444,0.4642857142857143,0.28846153846153844
12884.078918513853,8361.819386443669,10085.961141282602,97,58,54,0.36,0.6071428571428571,0.38461538461538464
15840.628461044893,7330.155964416034,13945.92251344521,96,58,57,0.25925925925925924,0.5,0.38461538461538464
13269.224254111137,7724.905925853829,10734.284900145944,99,57,58,0.38095238095238093,0.5,0.3269230769230769
16370.722493645153,8420.995598593534,11552.457394113098,103,62,57,0.2857142857142857,0.6071428571428571,0.28846153846153844
16784.912547442284,6215.46548128981,11631.124737198614,101,54,54,0.3333333333333333,0.4642857142857143,0.36538461538461536
15550.525941705928,7173.218272332307,12934.11323396286,106,38,60,0.2777777777777778,0.5172413793103449,0.28846153846153844
17950.784525498082,8273.022771766215,9882.360419394206,102,40,55,0.3333333333333333,0.4827586206896552,0.3269230769230769
13988.202490745787,6555.348595062117,11607.477741949438,102,38,59,0.19047619047619047,0.5517241379310345,0.3269230769230769
16396.011482955426,6883.415105968578,12756.707218069643,107,39,60,0.5,0.4482758620689655,0.2692307692307692
13952.427589279672,6608.419387645189,9072.438051837069,95,38,52,0.36,0.5517241379310345,0.34615384615384615
21785.955332476147,6787.424698123175,12889.781226707011,115,38,112,0.35714285714285715,0.4482758620689655,0.19318181818181818
11751.248813430777,9105.375996286139,15820.385734259624,109,41,111,0.3333333333333333,0.5862068965517241,0.25
13920.238523302778,5939.128329161152,15114.071571767017,111,39,112,0.3333333333333333,0.5517241379310345,0.20454545454545456
14259.297500747443,5653.144635282892,17027.865286445387,111,36,112,0.35714285714285715,0.41379310344827586,0.22727272727272727
19775.991929645526,6705.664450448474,12945.222178290436,113,38,108,0.42857142857142855,0.4482758620689655,0.20454545454545456
15753.600845027086,6989.171137071314,12666.04651868484,115,40,111,0.30952380952380953,0.4827586206896552,0.19318181818181818
18165.045871930175,4668.574744185569,13565.431268684282,108,38,106,0.42857142857142855,0.3793103448275862,0.26136363636363635
16442.96576074371,7889.096874106046,15468.07240916503,107,40,107,0.4523809523809524,0.3793103448275862,0.22727272727272727
15047.327216660842,5930.035067756059,15961.978885468898,111,39,111,0.3333333333333333,0.5517241379310345,0.19318181818181818
16033.000543345044,4190.086950654099,16558.70301695396,109,34,114,0.3333333333333333,0.4482758620689655,0.19318181818181818
14160.17427623614,22356.37292749682,14812.095222074006,106,154,107,0.38095238095238093,0.39473684210526316,0.26136363636363635
15724.030817022818,19590.11872032901,17627.808696968434,114,147,116,0.30952380952380953,0.47368421052631576,0.17045454545454544
19317.580332795853,17779.86114397716,16544.528172271413,110,148,112,0.3333333333333333,0.47368421052631576,0.19318181818181818
16865.43983323212,21421.27270696943,15234.305386322667,113,146,113,0.38095238095238093,0.47368421052631576,0.2159090909090909
19555.535022544227,23003.50781349295,14100.155096721692,116,153,115,0.2857142857142857,0.47368421052631576,0.1590909090909091
21151.463470462095,18194.593657709418,11875.856341571283,110,151,108,0.40476190476190477,0.42105263157894735,0.23863636363636365
20482.119113037035,19361.58933251923,6603.645241933759,139,146,28,0.19230769230769232,0.5,0.21794871794871795
16909.36578562795,14501.013406192644,7499.642719228944,130,139,37,0.23076923076923078,0.47368421052631576,0.23076923076923078
21070.085933569393,15306.60290283892,6704.154560166273,137,145,34,0.20512820512820512,0.34210526315789475,0.23076923076923078
18792.678362619274,19478.854828083855,7148.373020640455,133,147,36,0.2564102564102564,0.3684210526315789,0.21794871794871795
20471.58987284079,18499.475510780783,6479.150708524566,134,143,32,0.23076923076923078,0.47368421052631576,0.2564102564102564
18634.021514097924,17321.26288664388,6763.219418085287,139,147,32,0.1794871794871795,0.3684210526315789,0.19230769230769232
18862.3672896202,17855.440367278774,8119.695945330748,134,144,41,0.2564102564102564,0.34210526315789475,0.2564102564102564
21292.977998636656,21267.43379823825,7410.5464047779815,129,153,39,0.21794871794871795,0.42105263157894735,0.28205128205128205
19047.739050451375,21698.390901047012,5742.929880743876,134,152,30,0.16666666666666666,0.3157894736842105,0.21794871794871795
20380.87929466668,5986.375019165976,6146.376486208193,136,30,30,0.1794871794871795,0.5,0.24358974358974358
20092.351673779885,6863.693423958584,8551.140518635506,134,41,40,0.21794871794871795,0.4,0.2692307692307692
22828.375282216082,5723.696013952907,5887.77533600221,139,36,29,0.14102564102564102,0.4090909090909091,0.21794871794871795
20482.52392732004,6585.303534531452,7874.928100876992,137,36,34,0.14102564102564102,0.391304347826087,0.24358974358974358
18516.70176469277,6423.219713147753,6634.978842196602,137,36,32,0.20512820512820512,0.4090909090909091,0.2564102564102564
26473.00235073253,5321.677472944226,3812.3447164843233,138,27,24,0.16666666666666666,0.5555555555555556,0.20512820512820512
17800.924975296963,8022.584556523479,6389.0465899064075,128,39,33,0.23076923076923078,0.4,0.2564102564102564
12633.304482221682,5799.185260758042,8311.13166433556,70,43,49,0.2222222222222222,0.3333333333333333,0.3333333333333333
10883.581981538706,4722.667986173309,9568.223427564832,66,31,49,0.2916666666666667,0.42857142857142855,0.28
13053.606204617266,4432.377295438312,8597.463863572704,69,33,47,0.25,0.42857142857142855,0.4090909090909091
11086.805753700448,6724.672465536383,8244.029233017074,65,45,48,0.2638888888888889,0.37037037037037035,0.34782608695652173
10638.23244013537,3654.4358654141042,7801.20441985007,65,28,47,0.2777777777777778,0.5,0.4090909090909091
12056.21787381313,6095.397933934499,8451.583970080417,69,40,49,0.2222222222222222,0.375,0.3333333333333333
9677.568170189534,7552.477814996086,9275.022707678523,64,38,48,0.3194444444444444,0.42857142857142855,0.32
12623.709898616378,3402.5504295374517,10464.369011438375,61,23,51,0.3055555555555556,0.5625,0.25925925925925924
10417.858777935415,7429.989536868691,8803.393363305746,67,47,50,0.2361111111111111,0.18181818181818182,0.42857142857142855
12080.292770684015,8329.525478661311,11025.960355066629,71,42,52,0.20833333333333334,0.22727272727272727,0.3333333333333333
12971.256317921823,7079.035580884136,10672.175919984935,67,43,53,0.2916666666666667,0.2159090909090909,0.2962962962962963
12488.286038520278,8576.197027489032,10042.021493300133,66,44,50,0.20833333333333334,0.23863636363636365,0.3333333333333333
12704.29862798794,6889.272655863761,9303.030205122082,67,41,50,0.25,0.2159090909090909,0.375
9812.17678963981,6765.5936462062255,8708.414433237811,67,42,50,0.25,0.18181818181818182,0.2857142857142857
11325.16673615599,9005.179663723238,7913.1848513135965,70,46,48,0.19444444444444445,0.2840909090909091,0.5
8949.301364541783,6467.022879515207,7181.217782922428,64,40,43,0.2916666666666667,0.22727272727272727,0.36
13882.741074013866,6394.101941242026,15347.264381029014,79,43,89,0.17777777777777778,0.18181818181818182,0.4166666666666667
10359.991665799926,6759.898114181694,13809.229893491678,74,43,81,0.2222222222222222,0.19318181818181818,0.4444444444444444
12753.06787310963,7715.357158769501,13280.519117225134,75,45,84,0.17777777777777778,0.22727272727272727,0.4444444444444444
11393.049381009978,5525.030928336263,14820.274051723363,71,40,84,0.2,0.1590909090909091,0.4444444444444444
14207.001389797759,7207.119865089872,13116.254522355675,74,41,84,0.2,0.18181818181818182,0.4166666666666667
13486.382171799389,7497.918088150633,13948.77563208029,78,45,82,0.18888888888888888,0.19318181818181818,0.3888888888888889
10586.232565641654,4038.932086487135,17004.4458269716,70,40,86,0.23333333333333334,0.18181818181818182,0.5
13964.13498298566,21854.340103006572,10926.034312568416,75,171,76,0.26666666666666666,0.26229508196721313,0.5
10801.712987563778,18816.342477436203,13181.52081975332,76,167,85,0.18888888888888888,0.3114754098360656,0.3611111111111111
16585.881822813008,16060.062766840078,12223.83438674857,75,167,83,0.14444444444444443,0.2786885245901639,0.3611111111111111
17725.364596975793,22677.665960305094,16458.79894726602,73,166,78,0.2111111111111111,0.26229508196721313,0.5
14981.93393984681,16210.333102834318,12426.972853991178,77,168,85,0.17777777777777778,0.2786885245901639,0.3611111111111111
11950.123056056742,16261.20076140387,12639.127477050517,75,169,81,0.17777777777777778,0.2786885245901639,0.3055555555555556
11337.560859384786,18154.777686950114,16175.170321816964,73,163,88,0.2111111111111111,0.3442622950819672,0.4444444444444444
13694.020052452935,14298.624876164273,12231.805709744498,78,160,83,0.15555555555555556,0.36065573770491804,0.3611111111111111
9881.862853203509,16730.857221431477,15456.156575292494,73,167,82,0.2111111111111111,0.26229508196721313,0.4722222222222222
26980.824009199423,19100.677193134252,20667.103347777742,162,168,133,0.29411764705882354,0.2786885245901639,0.21333333333333335
16915.858292013516,18360.152271037652,15646.413006553683,150,165,126,0.37254901960784315,0.3442622950819672,0.26666666666666666
21812.363790636507,15263.055835823961,17454.08695337314,156,169,129,0.35294117647058826,0.26229508196721313,0.21333333333333335
19350.70459373496,16533.729718027767,19681.771742187288,155,163,127,0.3137254901960784,0.29508196721311475,0.24
26648.760460524907,20114.65136468175,17375.68257033181,155,171,129,0.35294117647058826,0.3114754098360656,0.26666666666666666
23502.586798924942,13954.345619469257,15617.042439470028,161,169,131,0.27450980392156865,0.22950819672131148,0.22666666666666666
18885.829075041576,11951.62645537383,19966.859810029895,151,108,123,0.3137254901960784,0.17525773195876287,0.29333333333333333
21142.103380675973,15482.230019154098,16724.668600296933,152,100,122,0.35294117647058826,0.1958762886597938,0.28
17707.6157748702,12044.60862687585,15438.661615693369,154,97,126,0.3137254901960784,0.20618556701030927,0.22666666666666666
24050.052579239855,18004.031407385824,17664.102958791307,159,103,129,0.2549019607843137,0.18556701030927836,0.21333333333333335
25861.278098063358,13918.24946015137,19287.25251251971,155,101,124,0.3333333333333333,0.1958762886597938,0.28
22860.112386949586,12154.45311502696,17475.06193243818,161,101,128,0.27450980392156865,0.16494845360824742,0.21333333333333335
23019.348971900596,14389.911834930193,19136.024760423785,155,102,121,0.35294117647058826,0.24742268041237114,0.24
21244.87959267833,10086.74599383662,21176.98583585394,159,92,130,0.3137254901960784,0.2268041237113402,0.25333333333333335
24604.308453437963,10999.252977357828,17495.527122686613,160,99,131,0.29411764705882354,0.16494845360824742,0.2
20830.717573978145,10382.67111113606,13876.635546325902,151,97,122,0.3137254901960784,0.17525773195876287,0.26666666666666666
14288.42168031344,10072.038320822941,21794.01609351224,62,93,143,0.25396825396825395,0.20618556701030927,0.21518987341772153
8827.475360555469,10820.57781399356,20228.13400939302,58,102,136,0.2698412698412698,0.15463917525773196,0.26582278481012656
10069.253300450513,12977.26599973752,22413.826316237108,64,93,145,0.25396825396825395,0.16494845360824742,0.24050632911392406
9092.755182675772,14596.575131617903,19404.478455191747,59,107,136,0.25396825396825395,0.20618556701030927,0.22784810126582278
13940.950741297509,11913.904413664834,21095.522986909706,58,102,141,0.2698412698412698,0.16494845360824742,0.24050632911392406
11352.676549918386,10461.552837114254,20743.49913797555,61,69,141,0.2222222222222222,0.2222222222222222,0.20253164556962025
12035.057958582223,9513.12950471276,20835.44760785173,62,64,137,0.30158730158730157,0.28,0.27848101265822783
12841.042121619257,8651.168356524726,22250.87937723498,62,63,137,0.30158730158730157,0.3181818181818182,0.27848101265822783
11257.682795712091,9935.572236345164,22679.523741870875,59,66,140,0.25396825396825395,0.34782608695652173,0.21518987341772153
9672.27155737132,9450.111776609712,23558.347157870845,60,68,145,0.23809523809523808,0.2727272727272727,0.20253164556962025
10167.841699705725,8842.289918216435,20172.538433856258,56,67,141,0.2857142857142857,0.2777777777777778,0.26582278481012656
12175.356782363546,11944.915170469902,23771.432769043728,65,67,147,0.2222222222222222,0.28,0.20253164556962025
14240.406874369874,7673.777154564315,21535.84885756568,59,62,138,0.23809523809523808,0.2222222222222222,0.22784810126582278
10555.742344252127,7470.542388305684,18951.23303663594,60,66,140,0.2857142857142857,0.3333333333333333,0.25316455696202533
13320.023297714613,7574.222474847118,23619.9884399128,61,64,145,0.23809523809523808,0.23809523809523808,0.17721518987341772
12656.270534084186,8443.485796808898,19954.93928861983,61,64,136,0.30158730158730157,0.25925925925925924,0.26582278481012656
20107.192675703667,7610.905282539166,27543.98594062744,111,66,175,0.32608695652173914,0.2222222222222222,0.28846153846153844
15407.208124304496,9711.168755625547,23099.271047079976,101,64,168,0.391304347826087,0.25,0.36538461538461536
13915.969595768525,9200.634796605236,28876.772394021194,106,66,174,0.34782608695652173,0.19047619047619047,0.3269230769230769
13281.091029102796,8073.6259799348445,27790.054044534234,104,65,171,0.3695652173913043,0.375,0.34615384615384615
18662.507927375347,8050.273991546104,27363.37469795871,107,50,175,0.391304347826087,0.6,0.3269230769230769
17275.037179432788,8313.054176878639,27390.186672976375,110,43,175,0.32608695652173914,0.56,0.3076923076923077
13519.539302752504,7323.204087597705,24101.70513163941,100,46,169,0.45652173913043476,0.5,0.38461538461538464
13801.894369673946,8476.480584658231,32786.62260067673,102,50,170,0.45652173913043476,0.5652173913043478,0.40384615384615385
11847.411183195365,7401.141071138615,28908.737249942635,106,50,173,0.32608695652173914,0.5909090909090909,0.3269230769230769
15488.224534772,6387.879178665948,27667.94870325481,105,46,175,0.2826086956521739,0.65,0.3076923076923077
15062.817999105842,9900.192880276902,27597.37610496322,100,50,169,0.3695652173913043,0.56,0.4230769230769231
16603.747523600523,6416.365749972756,34711.585881568164,110,44,180,0.30434782608695654,0.5185185185185185,0.2692307692307692
20358.981538270593,6195.078501288719,27470.680641814102,105,49,171,0.30434782608695654,0.6666666666666666,0.28846153846153844
17100.576399129663,6805.925081595568,24455.39432028908,107,46,176,0.391304347826087,0.5714285714285714,0.34615384615384615
17660.258811229283,6440.022184879903,35432.18547409993,111,47,182,0.30434782608695654,0.5555555555555556,0.2692307692307692
16351.646938599157,5884.364117603644,27216.798170777318,103,45,168,0.391304347826087,0.6,0.3269230769230769
6112.750323111975,9181.605922119566,19144.672809804397,27,48,137,0.2894736842105263,0.5,0.3404255319148936
6982.597577457462,7793.72621532622,17816.72048679611,40,50,129,0.34210526315789475,0.6190476190476191,0.3617021276595745
7168.708935082341,5667.919697715408,20289.931388441866,33,45,130,0.3684210526315789,0.55,0.3617021276595745
7028.508508900572,4052.957589875021,20864.08716839528,34,30,133,0.34210526315789475,0.38095238095238093,0.3617021276595745
7591.737236939663,7707.594985297891,16765.188650300588,35,38,132,0.3157894736842105,0.40476190476190477,0.3404255319148936
6326.130972217098,6906.274035149273,17369.471449419667,26,36,137,0.2894736842105263,0.42857142857142855,0.3191489361702128
6759.092732355497,7433.755980935322,18810.231391986847,39,37,126,0.3684210526315789,0.40476190476190477,0.425531914893617
8881.859930155651,5215.923742591616,19857.676789251775,45,35,128,0.34210526315789475,0.40476190476190477,0.425531914893617
6421.6076744510865,4984.06230934481,15366.624337625475,34,28,131,0.3684210526315789,0.3333333333333333,0.3191489361702128
6299.188880255964,7587.249018039529,17890.328619130163,33,40,132,0.3684210526315789,0.42857142857142855,0.3617021276595745
8009.689285468902,7590.136941482917,20750.754637487044,44,45,126,0.3684210526315789,0.5,0.46808510638297873
6902.525205249176,5231.22363411806,20571.577350216772,30,33,132,0.3157894736842105,0.35714285714285715,0.3191489361702128
8436.03814195882,5707.207016769984,16659.058296205854,38,33,121,0.3684210526315789,0.35714285714285715,0.3617021276595745
6087.541609731754,8305.241444827408,17002.158716751852,32,42,133,0.3157894736842105,0.4523809523809524,0.3829787234042553
6727.7311940784675,4986.764982854143,17265.85490771857,29,29,134,0.3157894736842105,0.35714285714285715,0.2765957446808511
5911.314328512841,5898.532294831382,15695.216042383734,37,40,128,0.34210526315789475,0.3333333333333333,0.425531914893617
21662.921302277016,5057.652460603241,24616.636989760707,127,36,156,0.26785714285714285,0.4523809523809524,0.21428571428571427
19110.8702270492,4053.279746475102,25960.218993100683,116,25,144,0.30357142857142855,0.3333333333333333,0.23809523809523808
16636.803037701506,8136.964627107016,25147.163136890293,121,51,149,0.30357142857142855,0.42857142857142855,0.2261904761904762
18279.603815170496,8563.951440032348,19885.65730387763,119,43,144,0.30357142857142855,0.42857142857142855,0.2261904761904762
20145.027303249393,6315.0867475413415,21713.682583149985,122,44,150,0.2857142857142857,0.4,0.2261904761904762
18424.105818012,8817.747305027207,23599.688865445896,127,49,154,0.26785714285714285,0.4,0.20238095238095238
18628.03929998625,7227.043635380694,23425.450849110046,119,51,145,0.35714285714285715,0.45714285714285713,0.2619047619047619
18241.929896025027,6819.971385534701,27889.640835497597,118,49,146,0.32142857142857145,0.37142857142857144,0.2857142857142857
16912.83568889985,9365.414002110076,24827.99277413219,118,52,149,0.21428571428571427,0.4857142857142857,0.21428571428571427
18781.94908523075,7396.973941215904,24852.873011078158,124,45,154,0.25,0.5142857142857142,0.21428571428571427
18793.87534002605,7514.73244469634,22200.24521834396,116,47,145,0.30357142857142855,0.37142857142857144,0.25
20066.306302230645,6232.170377660124,25806.46759793605,128,43,153,0.19642857142857142,0.42857142857142855,0.19047619047619047
20482.14208932268,8719.305706211757,26157.520545159074,123,46,149,0.19642857142857142,0.4857142857142857,0.20238095238095238
19429.802942987397,6674.633543496634,22623.850270261515,120,45,148,0.2857142857142857,0.3142857142857143,0.23809523809523808
20249.13661091176,7689.717079303669,26554.640349378704,128,45,156,0.23214285714285715,0.3142857142857143,0.19047619047619047
18377.33230920942,7776.707022760784,22789.945055062133,120,51,147,0.30357142857142855,0.45714285714285713,0.25
21467.627089909587,5053.535205831024,4296.370290968112,128,46,27,0.36363636363636365,0.37142857142857144,0.4838709677419355
19178.5844589121,23030.773770345688,7395.264613499701,125,123,38,0.3409090909090909,0.273972602739726,0.5483870967741935
20939.16562004939,21299.18170495767,7108.6524943527365,123,119,38,0.3409090909090909,0.2602739726027397,0.5161290322580645
17724.367219393618,21768.976671839835,8509.161944505728,120,113,35,0.3409090909090909,0.3150684931506849,0.4838709677419355
21482.26181297581,21018.797460761853,5206.258445436317,125,122,34,0.36363636363636365,0.2876712328767123,0.5161290322580645
22166.16712211377,19130.027692349806,5337.208355230942,130,119,29,0.3181818181818182,0.2191780821917808,0.5483870967741935
21588.970602675927,23066.89979750137,6722.476750491916,122,118,36,0.4090909090909091,0.2602739726027397,0.5483870967741935
19800.59193067502,15289.62604779303,8281.277242325323,122,117,45,0.4318181818181818,0.273972602739726,0.6129032258064516
19466.969576270192,16348.089295503612,7159.330798811611,120,115,35,0.3409090909090909,0.2602739726027397,0.4838709677419355
20659.060444781102,22178.175853188768,6361.108357110894,123,116,35,0.3409090909090909,0.2328767123287671,0.45161290322580644
21044.303375005442,18945.723787146424,7115.263395817882,123,121,41,0.4090909090909091,0.273972602739726,0.5806451612903226
21923.990573287752,16849.52308423465,6673.150045350487,131,116,31,0.29545454545454547,0.3013698630136986,0.45161290322580644
25463.054514105967,18007.637198618253,8332.703781203802,121,117,40,0.29545454545454547,0.2465753424657534,0.3870967741935484
20649.94513890119,19972.777666208014,5550.716642106949,124,118,33,0.4090909090909091,0.2191780821917808,0.5483870967741935
22894.476778178534,17822.793126305183,5639.98850638602,131,117,27,0.2727272727272727,0.2328767123287671,0.41935483870967744
19160.86545238206,13420.02128866698,6256.143827053244,118,116,38,0.38636363636363635,0.2602739726027397,0.5483870967741935
16023.042119098727,13522.626342616157,23213.989673753553,104,116,136,0.27419354838709675,0.2465753424657534,0.2537313432835821
13854.898953070811,16081.894850958359,20361.026842699157,99,69,129,0.25806451612903225,0.21428571428571427,0.2835820895522388
13443.217244736223,14872.473037039379,21895.429094918556,101,66,131,0.25806451612903225,0.21428571428571427,0.2835820895522388
14005.630087288462,10762.734283856116,19085.512660602242,102,62,130,0.27419354838709675,0.2619047619047619,0.26865671641791045
16719.24335098537,15670.474693339156,16216.866765619267,101,69,129,0.2903225806451613,0.20238095238095238,0.26865671641791045
13169.859129377355,13861.19257541104,19599.437038246862,101,66,133,0.22580645161290322,0.17857142857142858,0.23880597014925373
13711.349351060955,10320.576176428565,17227.619972313987,99,64,123,0.3548387096774194,0.2261904761904762,0.3283582089552239
15930.307094511549,10276.528543642662,18135.8132689922,98,64,122,0.3225806451612903,0.25,0.29850746268656714
15170.46554336128,12003.806890186122,19453.072722235578,100,65,130,0.25806451612903225,0.2261904761904762,0.23880597014925373
13857.89843307898,11289.508802230634,22728.991947119586,102,65,134,0.25806451612903225,0.23809523809523808,0.23880597014925373
14290.687436605058,15181.966099835643,21970.374107418913,100,68,125,0.3225806451612903,0.20238095238095238,0.31343283582089554
16344.877780583942,11046.596464563045,19848.991989629885,103,60,134,0.24193548387096775,0.25,0.22388059701492538
16343.933573232107,17361.995644262104,20816.993872975952,102,65,130,0.25806451612903225,0.20238095238095238,0.208955223880597
