DTW_A,DTW_B,DTW_C,LEV_A,LEV_B,LEV_C,SS_A,SS_B,SS_C
55657.94863585021,19439.329398908412,20897.557355065182,278,114,128,0.3023255813953488,0.6,0.35877862595419846
37891.827289225024,27121.36029844101,17067.69270091817,223,147,84,0.4875,0.58,0.28
53305.064640866214,24392.773668534162,63232.72965889117,304,121,368,0.3037037037037037,0.37894736842105264,0.4444444444444444
79582.76544690736,15735.46787221437,24482.393730910673,414,85,124,0.2823529411764706,0.4673913043478261,0.376
35176.94114848212,23781.974270874725,35382.54492419674,216,128,184,0.28901734104046245,0.45714285714285713,0.7222222222222222
16442.537561705383,19130.880809386257,10139.472315725727,72,134,73,0.64,0.30434782608695654,0.5465116279069767
25559.528010629474,12694.319511912096,35816.78642436657,129,66,202,0.26666666666666666,0.46296296296296297,0.6031746031746031
41947.31677937102,10666.028687039096,29188.026930227657,336,72,195,0.3221476510067114,0.58,0.16835016835016836
20195.37666804805,15321.214090006117,30327.330530401032,143,137,210,0.5522388059701493,0.6792452830188679,0.2911392405063291
56138.07185315806,7698.437389755311,18030.46005224214,359,69,128,0.5058823529411764,0.3475177304964539,0.1862348178137652
29174.927644350115,33192.21564881171,31672.52792405017,232,274,251,0.5616438356164384,0.20600858369098712,0.4925373134328358
70856.38423514596,15960.331708412514,28600.693540824668,426,116,176,0.2840909090909091,0.5,0.29411764705882354
17337.378955821816,19205.0950282988,30293.825790730825,90,122,242,0.4444444444444444,0.18587360594795538,0.38095238095238093
15929.615804535004,72693.84273545767,29414.9384467615,97,588,259,0.2222222222222222,0.21428571428571427,0.30656934306569344
36134.129410626265,10295.010004958376,25143.45849412675,235,68,158,0.3221476510067114,0.68,0.5396825396825397
19513.37314982295,17724.077239969254,12115.504813988575,113,93,70,0.1975806451612903,0.43548387096774194,0.4175824175824176
25777.791074784895,23502.430130331304,77324.46883814746,205,177,521,0.24257425742574257,0.5164835164835165,0.35384615384615387
4299.847240845458,58471.68802472735,91070.51993626924,24,468,637,0.4583333333333333,0.1510574018126888,0.13966480446927373
30818.67604672158,56210.062264885724,12678.446779899798,236,380,88,0.13333333333333333,0.3652173913043478,0.5128205128205128
23609.57961428831,28329.50348123017,13516.629255603113,166,222,94,0.32666666666666666,0.5365853658536586,0.68
27821.335098883923,48768.078269347054,17005.183532787738,151,398,105,0.34328358208955223,0.2909090909090909,0.267515923566879
42742.85905874876,46034.291643607896,57762.608810812286,283,379,425,0.415929203539823,0.22171945701357465,0.3333333333333333
7536.9544335998235,14179.420800356917,8315.056315456368,51,137,62,0.5925925925925926,0.5333333333333333,0.5098039215686274
9806.03078825984,10873.659659022445,23819.377562919843,52,96,205,0.6,0.4574468085106383,0.27205882352941174
8177.659145473954,39705.17052484672,13765.807127377007,54,369,103,0.4,0.3381294964028777,0.2692307692307692
12879.902468681154,9731.368618160397,12622.19312169841,88,67,99,0.4318181818181818,0.36153846153846153,0.4794520547945205
11243.21037504273,24398.224836194495,10509.096710732083,63,247,109,0.625,0.6056338028169014,0.47368421052631576
10516.280976416823,12655.642691236011,6171.947113133957,57,100,46,0.39361702127659576,0.6888888888888889,0.6181818181818182
21309.52970141646,11464.696809484138,21121.881922785575,150,91,145,0.66,0.31333333333333335,0.5072463768115942
18700.3129305833,28548.456073018704,6805.551180780185,135,334,43,0.7111111111111111,0.6888888888888889,0.5945945945945946
10466.954248650629,9577.803007214881,14053.281713615926,63,64,96,0.49230769230769234,0.7608695652173914,0.6
9542.21012321876,9890.916866935153,6733.119262192607,57,61,57,0.675,0.23618090452261306,0.62
9371.552402914866,24287.0910321951,5695.422377981169,72,219,34,0.625,0.5774647887323944,0.40594059405940597
9059.86840461914,10526.096372844506,22908.58271118772,56,69,243,0.6285714285714286,0.30718954248366015,0.5555555555555556
18673.000495634235,19369.30775029654,10667.566633189152,163,204,71,0.64,0.22119815668202766,0.5384615384615384
9125.199133799952,25126.01856201633,6865.2766354785135,55,240,44,0.3490566037735849,0.6111111111111112,0.35
