DTW_A,DTW_B,DTW_C,LEV_A,LEV_B,LEV_C,SS_A,SS_B,SS_C
23174.888593709376,27218.894626595047,35937.08046516018,143,187,293,0.6336633663366337,0.4752475247524752,0.5323741007194245
25466.762922448554,31804.980248054333,26499.01828828731,159,200,167,0.46534653465346537,0.5742574257425742,0.5643564356435643
23348.918758519263,29675.71153147265,29669.416184725087,156,154,199,0.5148514851485149,0.6237623762376238,0.6039603960396039
23203.464796042717,23687.55000368011,22598.86505151947,152,160,154,0.5841584158415841,0.4695121951219512,0.4508670520231214
28158.584220311062,30360.151649756885,22381.660245528295,166,179,152,0.6470588235294118,0.12871287128712872,0.37362637362637363
20746.615798525003,23995.878407477147,34303.55702708447,153,153,262,0.5643564356435643,0.5177304964539007,0.46534653465346537
25070.433964070577,24295.369245279107,26174.186657170812,152,156,160,0.5643564356435643,0.5338345864661654,0.49504950495049505
21380.34989879386,28950.24326885771,27341.319722366752,150,204,165,0.40594059405940597,0.5346534653465347,0.5588235294117647
22412.274107645364,29902.825851911766,32372.95748144517,161,161,206,0.40594059405940597,0.5148514851485149,0.6633663366336634
22526.323849146545,27593.07573410766,22674.675371646277,157,186,155,0.5247524752475248,0.5491803278688525,0.5346534653465347
25052.131352793444,24237.372356611064,27977.54541975729,155,157,155,0.6336633663366337,0.5148514851485149,0.5544554455445545
24271.183001834695,27185.113422263803,24927.303584694288,166,162,155,0.5544554455445545,0.576271186440678,0.36633663366336633
24060.225344847546,33022.1989055217,42027.373064937936,155,153,292,0.6534653465346535,0.31683168316831684,0.40217391304347827
42816.56299501366,33195.04102964022,37119.242116752735,300,158,184,0.48322147651006714,0.40594059405940597,0.27946127946127947
34250.828634590485,34154.70487193927,34047.218970465256,149,156,196,0.44554455445544555,0.45390070921985815,0.4430379746835443
54963.8084873215,40725.76619435044,31399.761214550308,333,246,139,0.5247524752475248,0.33047210300429186,0.2874493927125506
37857.476991784504,32493.468701681235,39751.581469578625,216,147,225,0.4752475247524752,0.5148514851485149,0.48514851485148514
59446.31968604245,34120.98689652315,32386.91318869619,388,163,167,0.42613636363636365,0.2936802973977695,0.45098039215686275
32899.100326265856,82308.85545078867,40639.42545483426,144,569,216,0.5648148148148148,0.3392857142857143,0.5619047619047619
30840.37457404073,33820.128524525666,43644.706323949235,148,156,248,0.3472222222222222,0.39603960396039606,0.4744525547445255
38994.600487343334,25908.552535607363,32531.479349435598,227,141,146,0.4228187919463087,0.42574257425742573,0.45544554455445546
31566.157243722813,31976.658868747512,31425.429548995176,147,167,162,0.31451612903225806,0.5742574257425742,0.5148514851485149
34481.44190057302,55750.6055521816,82455.07300466343,187,438,477,0.3564356435643564,0.2326283987915408,0.5384615384615384
36165.70044390298,49793.60484435804,78903.95463144516,190,338,591,0.5247524752475248,0.5217391304347826,0.25139664804469275
37662.61109347372,38351.54430059361,29262.663960014615,217,221,146,0.0594059405940594,0.5247524752475248,0.504950495049505
30107.44187008188,53497.67155178161,31635.960999466217,166,373,139,0.44,0.37575757575757573,0.43564356435643564
34080.747073347084,51917.93865308236,31522.056867409312,161,345,139,0.48507462686567165,0.3574660633484163,0.34394904458598724
39318.712788356905,36062.493401838845,60563.583141356365,251,183,386,0.5398230088495575,0.45925925925925926,0.5299145299145299
33382.84440797457,40857.45317775782,27117.76423802659,158,213,171,0.25742574257425743,0.5643564356435643,0.49624060150375937
36877.22964321777,32638.76543983417,31675.408043038427,180,180,152,0.5148514851485149,0.38125,0.44554455445544555
37368.17684243476,37083.50653581486,31030.653637496558,207,177,178,0.5247524752475248,0.43564356435643564,0.31683168316831684
31721.931153820446,42615.1196849078,32112.932543394712,163,187,165,0.38613861386138615,0.5504587155963303,0.0297029702970297
33650.63663623108,38017.28895844702,43399.11719671228,158,154,196,0.3069306930693069,0.5181818181818182,0.27722772277227725
35106.039864526036,40486.67289963146,32961.6784056985,170,206,163,0.5544554455445545,0.6138613861386139,0.15841584158415842
34445.13304687112,37262.85096246406,34064.505268138106,165,163,153,0.15841584158415842,0.5742574257425742,0.2871287128712871
34391.115673768596,38731.89725245942,30857.01241105519,153,158,151,0.13861386138613863,0.5346534653465347,0.10891089108910891
32294.96784653588,30607.227933868522,37516.778185442745,162,154,186,0.5327868852459017,0.5544554455445545,0.19801980198019803
33703.560011907524,35334.188041001675,32285.339227641543,180,156,183,0.48872180451127817,0.07920792079207921,0.0891089108910891
34685.29187544926,36831.134349836786,38748.65459153898,151,151,206,0.36633663366336633,0.5737704918032787,0.48514851485148514
36453.03254941254,36081.31658005089,32285.8190501855,166,156,166,0.36633663366336633,0.5471698113207547,0.27722772277227725
33289.25869245812,40514.958894751595,30495.47004700461,169,252,184,0.5841584158415841,0.46923076923076923,0.0891089108910891
37997.19687904087,42707.622256156545,31485.79554661314,191,173,191,0.5148514851485149,0.09900990099009901,0.44554455445544555
31362.9889640816,25841.334652774804,29757.653038346056,147,154,163,0.3069306930693069,0.5841584158415841,0.5609756097560976
37574.79479599348,27808.754555646134,32182.105889685212,244,160,169,0.49504950495049505,0.7326732673267327,0.693069306930693
23180.52689667426,25829.32758376637,27290.987451834004,153,161,146,0.5247524752475248,0.6534653465346535,0.4158415841584158
21583.106141527765,25945.023825600856,26693.81161909794,149,148,178,0.5244755244755245,0.6633663366336634,0.5247524752475248
24772.256501266264,26367.24330435981,25485.30405824431,154,171,160,0.4752475247524752,0.6039603960396039,0.49504950495049505
30984.395412346475,26727.574289253986,25475.433818060144,216,157,151,0.5445544554455446,0.3069306930693069,0.5544554455445545
22879.72517957275,26677.49885699548,29400.47786884381,150,180,162,0.6336633663366337,0.38613861386138615,0.48514851485148514
38003.222033628,30492.529884703596,20101.053794166062,264,150,166,0.6173913043478261,0.21782178217821782,0.24752475247524752
31766.453537808946,27977.601452754185,25571.43071505287,173,147,153,0.6036036036036037,0.6831683168316832,0.6055045871559633
22486.300693019864,20105.353840172316,31477.1917131135,154,160,158,0.5841584158415841,0.7029702970297029,0.15841584158415842
24821.5005901885,25718.32034019251,22796.173109752173,152,149,150,0.4114285714285714,0.48514851485148514,0.5526315789473685
25044.014016207464,28851.319005526693,25966.746331167276,150,151,151,0.43636363636363634,0.5346534653465347,0.49504950495049505
22420.70745782491,26513.664237389472,19595.98352765999,155,157,171,0.43564356435643564,0.6534653465346535,0.33663366336633666
25096.053210321854,26484.593033216945,23507.302278321127,146,152,150,0.5148514851485149,0.6435643564356436,0.297029702970297
22989.253373952135,27527.979930847865,25648.040932581676,162,153,149,0.6039603960396039,0.1188118811881188,0.4158415841584158
22301.013905277443,28917.31496242112,20213.366852703908,147,147,152,0.297029702970297,0.5841584158415841,0.5247524752475248
28845.99703319453,27683.271261647187,27040.092501714975,169,190,188,0.6831683168316832,0.5544554455445545,0.45544554455445546
25371.42145933208,20252.290054540128,28374.27583601361,158,157,200,0.3349282296650718,0.4752475247524752,0.6057692307692307
44771.96163248471,30882.001415141323,21569.788649602975,326,169,146,0.45544554455445546,0.5267857142857143,0.46534653465346537
56208.86510252955,24410.873725945537,23320.608550518766,200,150,153,0.5137614678899083,0.45544554455445546,0.49504950495049505
30064.834230866654,22864.766068783127,22047.30438955291,155,150,157,0.48514851485148514,0.37623762376237624,0.22772277227722773
25576.81204788905,20912.265577316175,28925.81557847819,166,152,244,0.45544554455445546,0.41875,0.4329268292682927
30019.42907347131,27414.16423096197,20453.014027490954,171,201,151,0.5544554455445545,0.4732824427480916,0.504950495049505
24955.550643859304,21576.81383178836,62023.27700569067,165,156,496,0.44554455445544555,0.5247524752475248,0.2633333333333333
32426.416017683467,20577.653175879048,27328.16295999558,168,148,157,0.3465346534653465,0.594059405940594,0.5158730158730159
23084.896338473132,20845.59537417356,24357.674436490986,160,152,160,0.44554455445544555,0.5247524752475248,0.45544554455445546
39343.02532652914,29543.716805290547,22077.82648396163,279,204,154,0.40594059405940597,0.31413612565445026,0.5118110236220472
26728.495456774104,39285.62719432788,19048.921466828415,166,308,168,0.009900990099009901,0.5238095238095238,0.49504950495049505
24357.214668090557,31453.43285797381,19251.18213731966,165,238,148,0.45544554455445546,0.48514851485148514,0.5346534653465347
19261.541983309835,20460.466074264725,19360.643139598134,144,146,150,0.39325842696629215,0.44029850746268656,0.5643564356435643
23272.273261105194,25423.224730472564,23705.227357670923,161,152,154,0.4158415841584158,0.45544554455445546,0.48514851485148514
23446.4514071061,29069.052626595974,30040.374213499552,143,153,250,0.48514851485148514,0.5445544554455446,0.43564356435643564
26724.041466225928,26993.01794970579,22135.72402956164,168,150,154,0.42657342657342656,0.6039603960396039,0.5181818181818182
23678.125788489615,30686.09373700217,23623.51036959495,149,154,164,0.3069306930693069,0.46534653465346537,0.4
23710.6061292206,23213.789307129606,24298.107903524542,148,160,167,0.46534653465346537,0.4158415841584158,0.24752475247524752
23858.230294821853,27299.433387325622,26480.357402093232,163,154,160,0.512,0.3564356435643564,0.37623762376237624
32682.92269711321,23954.10662144145,30893.272698635916,231,161,172,0.37623762376237624,0.5445544554455446,0.33663366336633666
25411.422084098573,29093.585667862055,31353.027148729754,152,158,214,0.5470085470085471,0.3564356435643564,0.25742574257425743
24454.47254588606,19552.552523496077,22172.355663460003,159,154,174,0.5148514851485149,0.16831683168316833,0.16831683168316833
29365.620325122778,27979.833250498497,25381.609252798004,215,157,147,0.297029702970297,0.44554455445544555,0.4158415841584158
24764.840876314407,24089.464101527188,27032.175036285043,162,150,169,0.3069306930693069,0.5544554455445545,0.5346534653465347
24095.95440186549,25021.52838795667,24520.0788540989,159,177,154,0.4158415841584158,0.504950495049505,0.4112903225806452
25655.68379293738,27734.507872923063,25706.924954705682,180,162,157,0.31683168316831684,0.5544554455445545,0.46534653465346537
27745.015954545706,30044.41560833565,25607.098114199533,174,160,160,0.5346534653465347,0.36633663366336633,0.5196078431372549
26908.094442709735,24911.86199918285,25177.96870929839,153,167,148,0.4090909090909091,0.43564356435643564,0.4676258992805755
21988.313165352087,26465.78259496507,24366.17266350726,154,163,176,0.5148514851485149,0.36633663366336633,0.31683168316831684
23951.313935803275,35015.04776264164,21581.48369145825,147,179,146,0.31683168316831684,0.2079207920792079,0.5346534653465347
24145.947531025176,24459.196419811473,25324.573079792015,142,161,140,0.4158415841584158,0.3069306930693069,0.46534653465346537
27654.5527533494,25061.034461682633,21116.16671962225,184,169,165,0.3069306930693069,0.39603960396039606,0.48514851485148514
31672.747815529285,21294.78988257393,22570.098505911472,194,156,155,0.2376237623762376,0.25742574257425743,0.5148514851485149
26615.20717952295,25121.528040452842,26818.513911575916,172,152,145,0.37623762376237624,0.44554455445544555,0.38613861386138615
24747.461196208307,21527.58002722608,23183.08790009781,171,159,140,0.2376237623762376,0.5445544554455446,0.26732673267326734
25868.607773501823,28009.351473847306,25758.977200351477,160,155,158,0.1485148514851485,0.45544554455445546,0.3465346534653465
23648.832968273167,21980.91568944112,25437.890993202112,162,161,152,0.3564356435643564,0.26732673267326734,0.5841584158415841
26620.702256928933,22814.733052739106,38088.199086577406,172,159,200,0.039603960396039604,0.44554455445544555,0.44554455445544555
24736.85938384535,26394.47493445234,27535.988667888894,172,147,149,0.5148514851485149,0.49504950495049505,0.009900990099009901
21905.00569119006,30546.347627700983,20818.134154009647,165,156,144,0.09900990099009901,0.3465346534653465,0.48514851485148514
25104.66656264286,29915.090292003704,26072.746190451056,180,162,150,0.5247524752475248,0.3564356435643564,0.45544554455445546
22088.556818104156,27871.574218817645,23877.045880026657,169,173,142,0.22772277227722773,0.16831683168316833,0.49504950495049505
25455.90311589183,27144.8947293293,24232.262806090333,155,154,157,0.19801980198019803,0.46534653465346537,0.37623762376237624
19911.511536118982,26647.09441786701,31106.726406259204,160,168,170,0.22772277227722773,0.38613861386138615,0.5377358490566038
27916.40364165482,27005.765413583274,17396.71857069635,178,156,150,0.44554455445544555,0.37623762376237624,0.49504950495049505
22458.040910796663,27275.079567139368,24907.655725972767,165,153,192,0.26732673267326734,0.1782178217821782,0.5147058823529411
24058.903568726382,25623.089400606164,22927.50963945196,165,159,141,0.1782178217821782,0.5544554455445545,0.42948717948717946
25514.52728320185,42560.456189909295,21142.22709712611,153,349,138,0.5841584158415841,0.4460431654676259,0.5643564356435643
19402.885862438307,26621.60137891102,17434.37726876763,158,176,123,0.3069306930693069,0.45384615384615384,0.5148514851485149
25615.02320250437,32473.45323063763,20258.59721572305,165,232,155,0.5841584158415841,0.5445544554455446,0.43564356435643564
24976.75309556427,27451.936318882636,25875.832993701475,152,153,156,0.4752475247524752,0.25742574257425743,0.5544554455445545
24240.636920833324,21020.337568551717,20168.745994393565,150,147,161,0.3564356435643564,0.4,0.297029702970297
20081.92602316755,33950.951979371945,22086.500434764628,160,305,142,0.48514851485148514,0.31683168316831684,0.19801980198019803
23769.577634818965,24180.635022312916,17638.764821189423,169,161,144,0.37623762376237624,0.37623762376237624,0.31683168316831684
18262.05265750459,25305.539448907486,21643.54461154478,154,159,172,0.3069306930693069,0.34673366834170855,0.5841584158415841
27015.202146805266,33362.820454665394,30042.240858838017,172,217,228,0.26732673267326734,0.45544554455445546,0.33663366336633666
27958.821188187427,28302.202037725157,22144.253270068173,163,169,151,0.36633663366336633,0.39869281045751637,0.49504950495049505
25363.26807339717,29069.869959304302,16462.05559135185,164,193,155,0.5660377358490566,0.2903225806451613,0.6039603960396039
21834.28045404419,31817.63858710528,19155.659520065674,160,233,143,0.31683168316831684,0.48514851485148514,0.5544554455445545
23049.61747673117,27627.51338702432,29703.122141986554,156,143,163,0.3465346534653465,0.4752475247524752,0.4158415841584158
26524.342827373202,24436.21856909503,30569.479696601065,145,149,175,0.6037735849056604,0.5478260869565217,0.5841584158415841
24092.785628848014,29442.463544078444,29891.370161873096,148,204,198,0.34913793103448276,0.45544554455445546,0.48514851485148514
22972.995221406585,32144.032309503687,21821.32780591727,171,153,157,0.3458333333333333,0.45544554455445546,0.3069306930693069
27549.952332286604,24254.62143341451,31080.19709366813,159,163,205,0.42574257425742573,0.32673267326732675,0.33663366336633666
30299.725278459882,31388.03543006643,21605.360071427207,182,166,154,0.46534653465346537,0.46938775510204084,0.3564356435643564
27777.11916536928,24638.356567385985,25635.21854080383,152,147,158,0.42063492063492064,0.3333333333333333,0.546875
48277.12886250536,33696.54972909183,21426.25676925879,355,206,160,0.5726495726495726,0.503448275862069,0.5370370370370371
28274.11705222065,30154.310419731908,22811.626290205277,177,151,149,0.48514851485148514,0.45544554455445546,0.5407407407407407
35339.77664319933,27896.236402114813,28408.856302028606,198,166,152,0.5643564356435643,0.3465346534653465,0.019801980198019802
30147.115742969338,25214.951779922612,26445.2024129938,175,151,144,0.266304347826087,0.42574257425742573,0.48514851485148514
48769.70602819943,37783.970921598455,22821.839421372177,368,239,136,0.2079207920792079,0.5544554455445545,0.5619047619047619
30305.721481809658,33799.33596882235,27999.09062964808,179,220,183,0.42574257425742573,0.4857142857142857,0.43564356435643564
48931.43935651545,25444.724116416586,23383.954631958626,293,155,149,0.5378151260504201,0.5148514851485149,0.5445544554455446
