DTW_A,DTW_B,DTW_C,LEV_A,LEV_B,LEV_C,SS_A,SS_B,SS_C
12625.12991462381,4250.682755161732,19352.821367146407,97,31,158,0.21739130434782608,0.5208333333333334,0.5384615384615384
8396.304530359354,5419.341299901844,18360.860584368897,99,47,127,0.2894736842105263,0.5098039215686274,0.4807692307692308
14314.175760343878,16459.28278053042,20983.18216218752,115,81,140,0.17857142857142858,0.5517241379310345,0.35714285714285715
15184.218210430809,6020.571907478438,8166.746788560763,103,69,57,0.18181818181818182,0.7333333333333333,0.4423076923076923
12019.09707989422,5127.200653465745,21784.747889066897,94,42,126,0.1935483870967742,0.5862068965517241,0.40298507462686567
15630.852753605886,0.0,11530.495443296128,94,0,89,0.4305555555555556,1.0,0.18181818181818182
13828.552784774285,16931.811355423262,10438.050564765197,83,139,103,0.43333333333333335,0.5789473684210527,0.23863636363636365
16765.36936224979,4951.562971516427,12565.109116668718,102,40,104,0.3181818181818182,0.3448275862068966,0.2727272727272727
17393.31266030576,4086.4251011024417,10833.276505594113,103,36,89,0.40540540540540543,0.3068181818181818,0.57
15022.231539052296,13535.03134111029,14723.978705788195,99,158,101,0.23809523809523808,0.39344262295081966,0.3522727272727273
0.0,10167.947692716827,0.0,0,88,0,1.0,0.28865979381443296,1.0
19112.531538398987,4520.201335362841,16869.68819368205,110,53,112,0.3974358974358974,0.2413793103448276,0.5681818181818182
15503.079558741683,3775.407594337273,9183.541798514188,99,39,102,0.5,0.5172413793103449,0.13636363636363635
15491.72836255651,5768.780840646423,21821.556746648857,93,39,109,0.3888888888888889,0.6190476190476191,0.375
19018.05408288588,4501.639885152133,14298.93171427861,137,44,119,0.43137254901960786,0.6571428571428571,0.4431818181818182
10902.071610819517,17529.806754996596,17110.885057160103,93,142,119,0.49206349206349204,0.5208333333333334,0.6477272727272727
12753.20225222026,15516.716004087642,25917.206584495645,99,127,150,0.6521739130434783,0.5882352941176471,0.4659090909090909
12712.24878901539,25889.06801951465,15317.127683276402,112,145,110,0.4523809523809524,0.5,0.4659090909090909
18372.12793639231,15886.545134999453,16974.285868532763,119,121,122,0.5178571428571429,0.6052631578947368,0.7272727272727273
20773.175337035915,16712.46754276208,10731.410865355308,106,130,107,0.6363636363636364,0.5263157894736842,0.29545454545454547
7991.2735396865455,16931.811355423262,17698.02828792902,78,139,107,0.5645161290322581,0.5789473684210527,0.6704545454545454
16404.853858031947,0.0,16121.923650397488,105,0,82,0.47435897435897434,1.0,0.1794871794871795
16338.403094015111,16853.285729057072,6263.969622449316,110,160,37,0.5512820512820513,0.2631578947368421,0.2564102564102564
16261.195244842353,14925.522877006375,5305.024521998326,107,132,37,0.46153846153846156,0.3522727272727273,0.28205128205128205
14319.098107790789,16948.01797526948,13461.574199666866,106,122,68,0.5897435897435898,0.45901639344262296,0.52
13398.969058839588,15151.688942410883,11803.937515185766,104,113,59,0.15384615384615385,0.29896907216494845,0.3717948717948718
19112.531538398987,15716.098535487154,18874.76668587837,110,120,112,0.3974358974358974,0.21052631578947367,0.5681818181818182
0.0,15463.168029172422,0.0,0,133,0,1.0,0.42105263157894735,1.0
14255.19141960482,19918.605874327553,8027.831623613211,107,159,46,0.5512820512820513,0.6666666666666666,0.1794871794871795
17185.373886593865,15627.192516074463,12528.144960680438,110,137,85,0.5333333333333333,0.631578947368421,0.3717948717948718
15814.505152885651,3162.379492798333,13889.101253448052,125,28,126,0.41025641025641024,0.20833333333333334,0.4358974358974359
13852.00069652104,6010.276128842633,28050.261890426056,123,63,139,0.46153846153846156,0.19607843137254902,0.5949367088607594
15945.80992587161,19250.57525824325,26829.600643189555,117,87,172,0.3974358974358974,0.36,0.44871794871794873
11548.409672200209,7176.156278409067,17990.363554761683,134,87,130,0.2948717948717949,0.3333333333333333,0.4230769230769231
17702.345666790647,4797.274740733986,31130.999438548733,125,58,149,0.6282051282051282,0.35714285714285715,0.5714285714285714
21605.30966938835,4951.562971516427,6370.326050342024,110,40,31,0.48717948717948717,0.3448275862068966,0.2948717948717949
14484.174684039268,16853.285729057072,25047.34237624683,97,160,131,0.46153846153846156,0.2631578947368421,0.5897435897435898
17985.033213511262,0.0,9071.10714694436,101,0,71,0.5972222222222222,1.0,0.3333333333333333
12789.86424819536,3432.264343962294,7006.897994263667,72,43,45,0.4861111111111111,0.11363636363636363,0.391304347826087
11125.195533333264,15067.37572757235,6864.981981143167,82,178,45,0.4583333333333333,0.16393442622950818,0.3333333333333333
10218.478942475453,8872.397994440707,10042.464162854778,64,108,66,0.5675675675675675,0.10309278350515463,0.12
8249.241505444976,7568.207840686245,8388.752159124924,75,69,54,0.20833333333333334,0.4,0.23076923076923078
15503.079558741683,5327.597070441922,9216.030566539604,99,48,102,0.5,0.5,0.13636363636363635
14255.19141960482,2450.179983972299,8027.831623613211,107,12,46,0.5512820512820513,0.23809523809523808,0.1794871794871795
0.0,4957.611624819207,0.0,0,48,0,1.0,0.2857142857142857,1.0
13411.583137340147,2612.0729395440744,18974.171176437496,65,29,83,0.5666666666666667,0.4431818181818182,0.19444444444444445
16503.76499108818,6198.327484549559,10529.24896885759,125,46,118,0.4722222222222222,0.45454545454545453,0.22666666666666666
12004.342619291823,17244.615592492846,16807.4636137909,64,83,128,0.5555555555555556,0.22727272727272727,0.12658227848101267
11898.949695581601,6353.5201395953945,21549.924676079212,92,61,160,0.4861111111111111,0.32954545454545453,0.23076923076923078
5268.495800930114,4259.08935898369,16179.441443379897,64,43,121,0.4166666666666667,0.26136363636363635,0.19148936170212766
15474.571672830185,3918.947744002405,20180.98824640937,110,36,137,0.5277777777777778,0.3068181818181818,0.16666666666666666
17249.781401621156,14925.522877006375,7018.375556550939,107,132,46,0.4722222222222222,0.3522727272727273,0.2903225806451613
13377.679943751868,3432.264343962294,18505.310826286164,88,43,126,0.5694444444444444,0.11363636363636363,0.13432835820895522
16750.93518322406,0.0,17754.29027877575,104,0,80,0.4888888888888889,1.0,0.3888888888888889
9342.37874220135,12061.843929912164,15848.522786606736,66,146,83,0.43333333333333335,0.48863636363636365,0.4444444444444444
12620.52728280377,10314.404463424495,15776.751929137628,77,89,85,0.4111111111111111,0.5670103092783505,0.5833333333333334
9573.719559276366,6493.665099977002,18307.210919519526,66,53,79,0.4444444444444444,0.10227272727272728,0.35
9023.280865173901,4585.732384121615,16389.734023973033,89,38,84,0.12222222222222222,0.20454545454545456,0.4230769230769231
15575.00147449944,5188.729041029443,20963.1972184643,93,41,109,0.3888888888888889,0.375,0.375
17185.373886593865,4483.525329635084,12528.144960680438,110,41,85,0.5333333333333333,0.32954545454545453,0.3717948717948718
13411.583137340147,13934.713622539392,18974.171176437496,65,159,83,0.5666666666666667,0.4426229508196721,0.19444444444444445
0.0,16164.193921528991,0.0,0,142,0,1.0,0.5081967213114754,1.0
12681.496004916538,22289.815516883347,20581.105367206776,126,159,100,0.4,0.3442622950819672,0.3466666666666667
11318.419918378315,14017.79705655717,28680.415114054504,65,132,127,0.5333333333333333,0.36065573770491804,0.4050632911392405
12031.165997412752,13799.256180096383,31134.536645972934,86,150,149,0.4111111111111111,0.39344262295081966,0.5576923076923077
6361.0101326429785,13535.03134111029,22646.300942050766,70,158,118,0.35555555555555557,0.39344262295081966,0.574468085106383
12558.202676234043,16933.917238868667,34353.63295444998,94,122,141,0.3888888888888889,0.45901639344262296,0.36904761904761907
16621.664759214767,15067.37572757235,15426.481387143496,101,178,89,0.34444444444444444,0.16393442622950818,0.6111111111111112
14468.377462857505,12061.843929912164,21498.46173667488,83,146,113,0.5333333333333333,0.48863636363636365,0.4626865671641791
16944.175525000635,0.0,20902.255451036606,128,0,117,0.4861111111111111,1.0,0.21333333333333335
16911.87592256334,19414.434244376218,14684.589561734154,131,139,120,0.45,0.3711340206185567,0.29333333333333333
21511.712409005402,15226.634200960963,16133.365115020768,128,138,122,0.4090909090909091,0.13114754098360656,0.30666666666666664
17213.20217246166,12174.783402799567,15041.079212828114,140,153,108,0.5135135135135135,0.3114754098360656,0.4
13555.059303052807,18195.238162748843,18076.114268929807,114,178,120,0.2549019607843137,0.4426229508196721,0.4266666666666667
19346.478505497824,13716.704156965734,14298.93171427861,137,159,119,0.43137254901960786,0.32786885245901637,0.4431818181818182
15814.505152885651,11799.116026815742,13889.101253448052,125,96,126,0.41025641025641024,0.4536082474226804,0.4358974358974359
16503.76499108818,8259.52968100523,10529.24896885759,125,82,118,0.4722222222222222,0.4329896907216495,0.22666666666666666
12681.496004916538,23203.400750715096,20666.427368059783,126,102,100,0.4,0.24742268041237114,0.3466666666666667
0.0,11764.495459861979,0.0,0,86,0,1.0,0.28865979381443296,1.0
17443.607190035924,9675.993737429326,22285.52657179917,127,90,131,0.4126984126984127,0.26804123711340205,0.5189873417721519
17897.81286885752,10167.947692716827,23342.34870471095,122,88,134,0.5490196078431373,0.28865979381443296,0.4266666666666667
15245.882879436169,15166.005274221721,19036.71863614214,156,113,110,0.47058823529411764,0.29896907216494845,0.41333333333333333
19057.24797084448,8872.397994440707,27120.309986878685,131,108,137,0.44642857142857145,0.10309278350515463,0.5
20004.43963774632,10314.404463424495,17475.720053313747,129,89,135,0.5098039215686274,0.5670103092783505,0.3466666666666667
16058.307442624151,24371.726025123942,21562.047312812454,131,139,114,0.46774193548387094,0.3711340206185567,0.4533333333333333
14961.431384100852,0.0,18896.229509827044,103,0,124,0.5833333333333334,1.0,0.189873417721519
12681.159236618243,10286.224392014681,19448.660465678433,73,87,136,0.5396825396825397,0.09278350515463918,0.25316455696202533
15655.440761659433,11924.436674151872,20490.85280773321,77,88,134,0.45454545454545453,0.20618556701030927,0.27848101265822783
13382.384552865107,12895.171581425184,14132.598851103463,72,107,114,0.47297297297297297,0.38144329896907214,0.55
9773.95857806142,12537.20428311707,19066.446167490427,81,88,133,0.1746031746031746,0.28865979381443296,0.3670886075949367
10902.071610819517,5783.50950397958,15868.938645961336,93,54,119,0.49206349206349204,0.16666666666666666,0.6477272727272727
13852.00069652104,5588.531232228837,21895.780142272273,123,48,139,0.46153846153846156,0.1568627450980392,0.5949367088607594
12004.342619291823,17077.138805207156,16807.4636137909,64,83,128,0.5555555555555556,0.24,0.12658227848101267
13478.263368157895,5705.672268653958,28680.415114054504,65,61,127,0.5333333333333333,0.23333333333333334,0.4050632911392405
17443.607190035924,5327.256636815895,22330.377251280377,127,51,131,0.4126984126984127,0.2857142857142857,0.5189873417721519
0.0,4520.201335362841,0.0,0,53,0,1.0,0.2413793103448276,1.0
9016.72707376053,15651.758122391753,22148.387667941486,74,120,139,0.47619047619047616,0.21052631578947367,0.4430379746835443
7314.682949103581,7568.207840686245,21940.270957738463,55,69,129,0.4603174603174603,0.4,0.4936708860759494
14943.343045492535,6493.665099977002,20820.634891059584,101,53,130,0.5396825396825397,0.10227272727272728,0.6785714285714286
17248.248801254707,15224.072365656803,17956.040604938655,102,138,143,0.5238095238095238,0.13114754098360656,0.31645569620253167
8707.829681819709,10211.531746941106,20353.03294391666,87,87,122,0.6507936507936508,0.09278350515463918,0.6708860759493671
14317.24087291037,0.0,23216.962902920393,98,0,157,0.5,1.0,0.28846153846153844
13125.480722091792,4956.312255890871,22242.99289302307,93,49,166,0.4166666666666667,0.35,0.36538461538461536
17510.567246378272,8538.379185885866,25100.009782796613,92,68,167,0.3939393939393939,0.19047619047619047,0.4230769230769231
12282.778774611901,7493.227143757145,19930.32469866007,85,59,153,0.4594594594594595,0.2,0.4
12547.359031712074,4730.986462853534,19352.821367146407,97,39,158,0.21739130434782608,0.3125,0.5384615384615384
12334.652927118774,7183.130624586126,25917.206584495645,99,51,150,0.6521739130434783,0.3137254901960784,0.4659090909090909
16413.74924117207,14238.951681897397,24004.203856472424,117,84,172,0.3974358974358974,0.64,0.44871794871794873
12187.168171085288,5346.750395634571,21549.924676079212,92,68,160,0.4861111111111111,0.4666666666666667,0.23076923076923078
12500.02016059204,5189.0105094440705,32858.73132989762,86,49,149,0.4111111111111111,0.6428571428571429,0.5576923076923077
18382.244641748428,3775.407594337273,23370.30302672764,122,39,134,0.5490196078431373,0.5172413793103449,0.4266666666666667
9016.72707376053,15463.168029172422,22170.625438095645,74,133,139,0.47619047619047616,0.42105263157894735,0.4430379746835443
0.0,5327.597070441922,0.0,0,48,0,1.0,0.5,1.0
8628.005429261013,4550.832056485978,22166.8511271587,105,38,145,0.5,0.20454545454545456,0.6730769230769231
14740.373996612698,12174.783402799567,29511.944505044714,99,153,152,0.5,0.3114754098360656,0.4523809523809524
17787.6189685402,11810.210267306631,24039.455723528135,97,88,176,0.5652173913043478,0.20618556701030927,0.46153846153846156
13207.585902172315,4956.312255890871,25735.37102120014,100,49,147,0.5161290322580645,0.35,0.5522388059701493
16532.59164633152,0.0,19416.49155848607,121,0,112,0.4444444444444444,1.0,0.2978723404255319
8197.009916517793,5499.332284021577,13860.246298075639,84,44,120,0.36666666666666664,0.42857142857142855,0.40425531914893614
12154.72089397552,5024.837999037161,17055.314101623473,93,36,127,0.42424242424242425,0.4,0.40425531914893614
7467.983346286995,3287.794335167125,19074.015672224476,68,27,117,0.35135135135135137,0.5625,0.38
8396.304530359354,7854.0716975880405,18360.860584368897,99,62,127,0.2894736842105263,0.6274509803921569,0.4807692307692308
12712.24878901539,13402.751587207491,15317.127683276402,112,88,110,0.4523809523809524,0.5,0.4659090909090909
11548.409672200209,10190.943708127921,17990.363554761683,134,86,130,0.2948717948717949,0.5714285714285714,0.4230769230769231
5268.495800930114,5770.704514625045,16179.441443379897,64,56,121,0.4166666666666667,0.47619047619047616,0.19148936170212766
6361.0101326429785,5768.780840646423,22646.300942050766,70,39,118,0.35555555555555557,0.6190476190476191,0.574468085106383
15245.882879436169,19918.605874327553,18921.80790702908,156,159,110,0.47058823529411764,0.6666666666666666,0.41333333333333333
7314.682949103581,2450.179983972299,21940.270957738463,55,12,129,0.4603174603174603,0.23809523809523808,0.4936708860759494
8628.005429261013,5188.729041029443,22166.8511271587,105,41,145,0.5,0.375,0.6730769230769231
0.0,18195.238162748843,0.0,0,178,0,1.0,0.4426229508196721,1.0
13795.681876364262,12895.171581425184,24739.533145515343,121,107,135,0.375,0.38144329896907214,0.4523809523809524
15270.396268457687,8605.483887506049,15666.363202485736,125,68,131,0.45454545454545453,0.19047619047619047,0.44680851063829785
9216.72126517788,5499.332284021577,23478.8703468666,101,44,127,0.4838709677419355,0.42857142857142855,0.5373134328358209
18954.640364114468,0.0,19834.173233576825,106,0,124,0.5138888888888888,1.0,0.19047619047619047
15341.075109719002,5876.291755686641,23019.111672259216,97,41,143,0.6,0.5714285714285714,0.2261904761904762
21651.99355674885,4880.504712388308,23324.671254729816,103,40,147,0.3787878787878788,0.5,0.27380952380952384
14102.5847963112,7449.042715477428,16779.630434677987,98,52,121,0.527027027027027,0.5294117647058824,0.59
14314.175760343878,15547.53845573035,20983.18216218752,115,88,140,0.17857142857142858,0.42857142857142855,0.35714285714285715
18365.816416858794,7285.234865156114,17647.443874695982,119,71,122,0.5178571428571429,0.6571428571428571,0.7272727272727273
17702.345666790647,5633.941282671698,31215.031149552826,125,51,149,0.6282051282051282,0.5428571428571428,0.5714285714285714
15474.571672830185,4501.639885152133,20180.98824640937,110,44,137,0.5277777777777778,0.6571428571428571,0.16666666666666666
12558.202676234043,17157.743589484926,34135.755222612606,94,137,141,0.3888888888888889,0.631578947368421,0.36904761904761907
19966.54716770101,4957.611624819207,27120.309986878685,131,48,137,0.44642857142857145,0.2857142857142857,0.5
14943.343045492535,4483.525329635084,18345.79677002502,101,41,130,0.5396825396825397,0.32954545454545453,0.6785714285714286
14495.892818951132,13716.704156965734,29511.944505044714,99,159,152,0.5,0.32786885245901637,0.4523809523809524
13795.681876364262,12537.20428311707,24966.4933552133,121,88,135,0.375,0.28865979381443296,0.4523809523809524
0.0,7493.227143757145,0.0,0,59,0,1.0,0.2,1.0
16036.50289096647,5978.377235062569,23174.44273137695,104,36,152,0.6607142857142857,0.4,0.30952380952380953
17537.647919160983,5876.291755686641,22040.414911373526,114,41,128,0.5483870967741935,0.5714285714285714,0.6785714285714286
16796.587988996962,0.0,12109.35537864309,107,0,78,0.4722222222222222,1.0,0.45161290322580644
17307.792070743915,0.0,3552.0343816718823,95,0,37,0.45,1.0,0.5483870967741935
19082.80446914841,14448.95569325208,5644.976687660119,104,96,36,0.30303030303030304,0.5476190476190477,0.6451612903225806
15461.89429597438,15103.822728754712,10248.743833571563,104,83,74,0.4594594594594595,0.6438356164383562,0.26
15201.59602399953,56176.80449277234,8166.746788560763,103,279,57,0.18181818181818182,0.5444444444444444,0.4423076923076923
20729.030548757237,12693.704747429809,10699.558366598212,106,76,107,0.6363636363636364,0.4520547945205479,0.29545454545454547
18662.85086715439,20890.964037196532,6370.326050342024,110,95,31,0.48717948717948717,0.3698630136986301,0.2948717948717949
17249.781401621156,15929.541458214288,7018.375556550939,107,122,46,0.4722222222222222,0.5616438356164384,0.2903225806451613
16317.796713327707,18565.71601629389,15426.481387143496,101,103,89,0.34444444444444444,0.6164383561643836,0.6111111111111112
21430.502299547126,14025.899458215075,17475.720053313747,129,96,135,0.5098039215686274,0.1095890410958904,0.3466666666666667
17248.248801254707,22458.23073837755,17956.040604938655,102,100,143,0.5238095238095238,0.4794520547945205,0.31645569620253167
17761.704404146025,30569.908268701893,24039.455723528135,97,139,176,0.5652173913043478,0.4246575342465753,0.46153846153846156
15270.396268457687,18967.56909413512,15666.363202485736,125,102,131,0.45454545454545453,0.5578947368421052,0.44680851063829785
16095.745399514472,16275.762730886108,23174.44273137695,104,79,152,0.6607142857142857,0.4782608695652174,0.30952380952380953
0.0,27798.355666158262,0.0,0,118,0,1.0,0.547945205479452,1.0
17130.316828766056,19951.0958834252,19818.839984547067,105,128,134,0.5161290322580645,0.32919254658385094,0.3880597014925373
17336.861561436916,11942.048580962588,16722.382211977136,100,86,114,0.5138888888888888,0.3888888888888889,0.22388059701492538
12564.683735074432,14448.95569325208,19486.287345327335,77,96,126,0.5161290322580645,0.5476190476190477,0.26865671641791045
13631.905824793641,0.0,17190.19608339663,93,0,126,0.4696969696969697,1.0,0.3283582089552239
12603.331506410726,9184.136357653319,15578.59769376099,95,58,109,0.5,0.6904761904761905,0.51
12019.09707989422,59898.27134380751,21784.747889066897,94,287,126,0.1935483870967742,0.6333333333333333,0.40298507462686567
7991.2735396865455,13508.176501939077,17326.987259577498,78,98,107,0.5645161290322581,0.38095238095238093,0.6704545454545454
14484.174684039268,21383.168515952413,20888.01044213649,97,107,131,0.46153846153846156,0.3333333333333333,0.5897435897435898
13377.679943751868,9990.462185269105,18505.310826286164,88,65,126,0.5694444444444444,0.42857142857142855,0.13432835820895522
14587.780311872682,13535.082772412403,24862.87677901855,83,57,113,0.5333333333333333,0.5714285714285714,0.4626865671641791
16124.307442624151,11293.557468731402,21472.474992216474,131,53,114,0.46774193548387094,0.10714285714285714,0.4533333333333333
8707.829681819709,19761.927725763722,20353.03294391666,87,124,122,0.6507936507936508,0.40476190476190477,0.6708860759493671
13207.585902172315,25296.767069534737,25671.18130440772,100,164,147,0.5161290322580645,0.4166666666666667,0.5522388059701493
9216.72126517788,22031.0224929093,23679.119455220887,101,127,127,0.4838709677419355,0.6947368421052632,0.5373134328358209
16861.265083099683,10337.948553484859,21955.519122283287,114,92,128,0.5483870967741935,0.7282608695652174,0.6785714285714286
17316.95906560877,22410.731123924113,19818.839984547067,105,140,134,0.5161290322580645,0.7142857142857143,0.3880597014925373
0.0,18133.830726823555,0.0,0,138,0,1.0,0.4409937888198758,1.0
0.0,11608.046210250584,0.0,0,56,0,1.0,0.48148148148148145,1.0
