DTW_A,DTW_B,DTW_C,LEV_A,LEV_B,LEV_C,SS_A,SS_B,SS_C
21928.024531484785,7298.931395540074,15802.973465872557,129,47,107,0.6704545454545454,0.5384615384615384,0.5616438356164384
19953.09252388041,36824.65671845903,13092.32649489027,119,267,113,0.3875,0.68,0.5921052631578947
20814.894773365326,17815.544349488646,7092.190205547131,127,119,43,0.7,0.6,0.6666666666666666
26827.949170983065,23110.03872396456,21977.407301464205,151,125,135,0.48,0.4866666666666667,0.6376811594202898
24095.19874924275,55091.816933183596,7122.828018915866,136,336,43,0.4533333333333333,0.6190476190476191,0.65
17586.688022507995,11474.138822185594,14579.453698454809,116,64,96,0.58,0.6307692307692307,0.56
18122.196224355128,14256.603838748802,9221.214818487824,122,74,63,0.45,0.35175879396984927,0.6571428571428571
17378.046704872137,32235.61824960175,5769.584350624787,118,217,33,0.4,0.6338028169014085,0.6633663366336634
17511.616563085696,9910.893957624916,34338.15794242333,121,70,209,0.38666666666666666,0.47058823529411764,0.6666666666666666
26328.281918126904,34792.01876880111,11683.779465417289,167,225,73,0.52,0.3456221198156682,0.5666666666666667
20539.36686290736,35659.72771435754,7897.4928249418,120,275,45,0.6792452830188679,0.6805555555555556,0.4875
