x	y	t	id	label	task_id
222	259	0	7	M	0
632	547	200	7	M	0
661	582	400	6	A	2
685	588	600	6	A	2
661	289	800	7	M	0
618	235	1000	7	M	0
549	574	1200	6	A	0
590	266	1400	7	M	0
603	227	1600	7	M	0
666	230	1800	7	M	0
624	234	2000	7	M	2
661	229	2200	7	M	0
711	224	2400	7	M	2
591	234	2600	7	M	0
622	227	2800	7	M	2
657	226	3000	7	M	0
477	253	3200	7	M	0
461	243	3400	7	M	0
507	242	3600	7	M	0
572	367	3800	7	M	0
575	364	4000	7	M	0
554	356	4200	7	M	0
872	284	4400	7	M	0
831	286	4600	7	M	0
465	402	4800	7	M	0
494	375	5000	7	M	0
510	372	5200	7	M	0
156	370	5400	7	M	0
112	371	5600	7	M	0
512	538	5800	7	M	0
556	579	6000	6	A	2
507	172	6200	5	L	2
718	106	6400	0	Z	0
718	137	6600	0	Z	0
353	157	6800	5	L	0
591	137	7000	0	Z	0
652	135	7200	0	Z	0
887	89	7400	4	T	0
804	156	7600	7	M	0
648	155	7800	5	L	0
595	155	8000	5	L	0
573	158	8200	5	L	0
615	159	8400	5	L	0
658	151	8600	5	L	0
509	376	8800	7	M	0
114	371	9000	7	M	0
507	349	9200	7	M	0
142	338	9400	7	M	0
115	326	9600	7	M	0
132	364	9800	7	M	0
543	349	10000	7	M	0
550	353	10200	7	M	0
552	346	10400	7	M	0
667	117	10600	0	Z	0
731	90	10800	4	T	0
810	98	11000	4	T	0
811	153	11200	7	M	0
788	151	11400	7	M	0
622	615	11600	6	A	0
571	663	11800	0	Z	0
825	637	12000	0	Z	0
818	190	12200	7	M	0
862	150	12400	7	M	0
901	141	12600	0	Z	0
729	147	12800	7	M	0
700	146	13000	7	M	0
600	157	13200	5	L	0
667	158	13400	5	L	0
647	155	13600	5	L	0
691	155	13800	5	L	0
665	152	14000	5	L	0
724	151	14200	7	M	0
799	151	14400	7	M	0
858	149	14600	7	M	0
899	147	14800	0	Z	0
361	123	15000	0	Z	0
353	158	15200	5	L	0
288	154	15400	7	M	0
192	140	15600	7	M	0
133	144	15800	7	M	0
515	628	16000	0	Z	0
342	624	16200	0	Z	0
564	433	16400	7	M	0
532	338	16600	7	M	0
583	295	16800	7	M	0
548	376	17000	7	M	0
497	598	17200	6	A	1
416	641	17400	0	Z	0
233	625	17600	0	Z	0
