x	y	t	id	label	task_id
443	180	0	5	L	1
422	214	200	7	M	0
473	591	400	6	A	1
498	616	600	6	A	0
506	291	800	7	M	0
536	182	1000	5	L	2
424	192	1200	5	L	1
582	194	1400	5	L	2
641	191	1600	5	L	2
862	225	1800	7	M	2
455	370	2000	7	M	0
495	334	2200	7	M	0
93	329	2400	7	M	0
513	329	2600	7	M	0
106	279	2800	7	M	0
82	290	3000	7	M	0
201	64	3200	4	T	0
140	44	3400	4	T	0
643	106	3600	0	Z	0
628	97	3800	4	T	0
596	116	4000	0	Z	0
722	87	4200	4	T	0
669	90	4400	4	T	0
606	89	4600	4	T	0
607	82	4800	4	T	0
761	75	5000	4	T	0
813	79	5200	4	T	0
157	395	5400	7	M	0
94	601	5600	6	A	0
74	469	5800	7	M	0
82	442	6000	7	M	0
99	383	6200	7	M	0
83	337	6400	7	M	0
478	275	6600	7	M	0
519	311	6800	7	M	0
99	301	7000	7	M	0
501	590	7200	6	A	1
488	326	7400	7	M	1
114	331	7600	7	M	0
92	346	7800	7	M	0
139	600	8000	6	A	0
296	650	8200	0	Z	0
