x	y	t	id	label	task_id
436	161	0	5	L	0
543	213	200	7	M	0
438	200	400	5	L	0
855	208	600	7	M	0
815	227	800	7	M	2
799	210	1000	7	M	2
407	53	1200	4	T	0
160	95	1400	4	T	0
902	211	1600	7	M	0
294	108	2000	0	Z	0
733	57	2200	4	T	0
637	167	2400	5	L	2
461	187	2600	5	L	1
555	591	2800	6	A	2
837	647	3000	0	Z	0
110	318	3200	7	M	0
100	196	3400	7	M	0
888	226	3600	7	M	0
874	213	3800	7	M	0
858	174	4000	7	M	0
838	181	4200	7	M	0
981	274	4400	7	M	0
887	292	4600	7	M	0
761	585	4800	6	A	2
513	588	5000	6	A	1
686	573	5200	6	A	0
505	115	5600	0	Z	0
340	690	5800	0	Z	0
130	203	6000	7	M	0
858	150	6200	7	M	0
855	166	6400	7	M	0
853	185	6600	7	M	0
667	232	6800	7	M	0
662	215	7000	7	M	0
835	202	7200	7	M	0
974	219	7400	7	M	0
769	232	7600	7	M	0
810	267	7800	7	M	0
830	305	8000	7	M	0
901	540	8200	7	M	0
797	221	8400	7	M	2
204	259	8600	7	M	0
204	208	8800	7	M	0
481	200	9000	5	L	0
136	222	9200	7	M	0
148	86	9400	4	T	1
976	80	9600	4	T	0
712	81	9800	4	T	0
286	696	10000	0	Z	0
164	658	10200	0	Z	0
