x	y	t	id	label	task_id
492	60	0	4	T	0
395	124	200	0	Z	0
396	177	400	5	L	1
375	171	600	5	L	1
529	162	800	5	L	0
608	167	1000	5	L	2
523	168	1200	5	L	2
592	175	1400	5	L	2
630	168	1600	5	L	2
791	197	1800	7	M	2
794	217	2000	7	M	2
928	285	2200	7	M	0
896	315	2400	7	M	0
808	575	2600	6	A	0
755	596	2800	6	A	2
800	217	3000	7	M	2
918	263	3200	7	M	0
911	287	3400	7	M	0
824	235	3600	7	M	2
747	199	3800	7	M	2
736	171	4000	7	M	0
654	158	4200	5	L	0
642	505	4400	7	M	0
470	124	4800	0	Z	0
480	587	5000	6	A	1
450	260	5200	7	M	0
457	312	5400	7	M	0
50	317	5600	6	A	1
259	16	5800	4	T	0
535	45	6000	4	T	0
710	61	6200	4	T	0
218	14	6400	4	T	0
118	26	6600	4	T	0
502	309	6800	7	M	1
235	297	7000	7	M	0
74	308	7200	7	M	0
61	239	7400	6	A	0
61	263	7600	6	A	2
471	317	7800	7	M	0
493	316	8000	7	M	1
65	302	8200	6	A	0
81	111	8400	0	Z	0
366	79	8600	4	T	0
687	66	8800	4	T	0
244	627	9000	0	Z	0
737	70	9200	4	T	0
804	67	9400	4	T	0
528	67	9600	4	T	0
609	63	9800	4	T	0
579	69	10000	4	T	0
564	76	10200	4	T	0
426	174	10400	5	L	1
407	185	10600	5	L	1
578	171	10800	5	L	2
546	174	11000	5	L	2
579	73	11200	4	T	0
605	75	11400	4	T	0
695	77	11600	4	T	0
892	74	11800	4	T	0
837	77	12000	4	T	0
794	66	12200	4	T	0
860	62	12400	4	T	0
754	70	12600	4	T	0
606	71	12800	4	T	0
660	72	13000	4	T	0
620	72	13200	4	T	0
560	79	13400	4	T	0
572	60	13600	4	T	0
631	70	13800	4	T	0
678	74	14000	4	T	0
750	74	14200	4	T	0
838	63	14400	4	T	0
817	71	14600	4	T	0
837	75	14800	4	T	0
810	67	15000	4	T	0
702	377	15200	7	M	0
490	186	15400	5	L	2
379	173	15600	5	L	1
412	179	15800	5	L	1
363	175	16000	5	L	1
438	307	16200	7	M	0
460	320	16400	7	M	0
483	590	16600	6	A	1
750	591	16800	6	A	2
677	199	17000	5	L	0
557	206	17200	5	L	0
717	169	17400	7	M	0
162	283	17600	7	M	0
35	332	17800	6	A	1
59	318	18000	6	A	0
440	315	18200	7	M	0
490	315	18400	7	M	1
50	315	18600	6	A	1
464	315	18800	7	M	0
494	314	19000	7	M	1
284	310	19200	7	M	0
66	318	19400	6	A	0
492	320	19600	7	M	1
284	707	19800	0	Z	0
248	680	20000	0	Z	0
627	665	20200	0	Z	0
309	658	20400	0	Z	0
402	146	20600	7	M	0
422	173	20800	5	L	1
557	61	21000	4	T	0
605	69	21200	4	T	0
649	71	21400	4	T	0
687	73	21600	4	T	0
728	68	21800	4	T	0
