x	y	t	id	label	task_id
437	147	0	7	M	0
431	224	200	7	M	0
590	264	400	7	M	0
606	201	600	5	L	2
572	204	800	5	L	0
414	205	1000	5	L	0
479	313	1200	7	M	0
413	205	1400	5	L	0
499	317	1600	7	M	1
497	378	1800	7	M	0
496	326	2000	7	M	1
878	325	2200	7	M	0
676	219	2400	7	M	0
818	226	2600	7	M	2
478	329	2800	7	M	0
496	323	3000	7	M	1
488	366	3200	7	M	0
479	520	3400	7	M	0
481	336	3600	7	M	0
483	313	3800	7	M	0
101	341	4000	7	M	0
62	317	4200	6	A	0
58	342	4400	6	A	0
73	541	4600	7	M	0
101	174	4800	7	M	0
397	145	5000	7	M	0
513	114	5200	0	Z	0
670	106	5400	0	Z	0
582	110	5600	0	Z	0
558	300	5800	7	M	0
512	322	6000	7	M	0
605	109	6200	0	Z	0
577	108	6400	0	Z	0
594	114	6600	0	Z	0
664	110	6800	0	Z	0
699	108	7000	0	Z	0
779	107	7200	0	Z	0
868	104	7400	0	Z	0
468	109	7600	0	Z	0
448	115	7800	0	Z	0
254	103	8000	4	T	0
154	88	8200	4	T	1
113	98	8400	4	T	0
53	370	8600	6	A	0
57	323	8800	6	A	0
606	676	9000	0	Z	0
525	660	9200	0	Z	0
523	337	9400	7	M	0
496	320	9600	7	M	1
494	560	9800	6	A	0
486	316	10000	7	M	1
145	300	10200	7	M	0
79	333	10400	7	M	0
480	321	10600	7	M	0
499	317	10800	7	M	1
498	329	11000	7	M	1
100	287	11200	7	M	0
79	280	11400	7	M	0
505	321	11600	7	M	0
114	282	11800	7	M	0
74	287	12000	7	M	0
225	93	12200	4	T	2
140	94	12400	4	T	0
136	56	12600	4	T	0
589	67	12800	4	T	0
682	68	13000	4	T	0
212	56	13200	4	T	0
128	60	13400	4	T	0
923	274	13600	7	M	0
845	617	13800	6	A	0
314	681	14000	0	Z	0
227	660	14200	0	Z	0
461	127	14400	0	Z	0
