x	y	t	id	label	task_id
463	151	0	7	M	0
126	156	200	5	L	2
643	486	400	6	A	0
879	392	600	7	M	0
916	131	800	7	M	2
904	237	1000	7	M	0
139	357	1200	7	M	0
66	516	1400	6	A	0
47	528	1600	6	A	0
98	193	1800	5	L	1
93	142	2000	5	L	0
885	311	2200	7	M	0
936	156	2400	0	Z	0
923	107	2600	0	Z	0
151	114	2800	7	M	0
196	43	3000	4	T	0
290	45	3200	4	T	0
243	42	3400	4	T	0
336	43	3600	4	T	0
921	185	3800	7	M	0
863	208	4000	7	M	0
924	206	4200	7	M	0
873	500	4400	6	A	2
845	498	4600	6	A	2
183	174	4800	5	L	1
93	161	5000	5	L	2
91	230	5200	5	L	0
96	181	5400	5	L	1
101	151	5600	5	L	2
94	188	5800	5	L	1
91	217	6000	5	L	0
102	257	6200	5	L	0
161	249	6400	5	L	0
114	158	6600	5	L	2
112	162	6800	5	L	2
883	177	7000	7	M	2
85	154	7200	5	L	2
121	165	7400	5	L	2
892	126	7600	7	M	0
882	176	7800	7	M	2
123	141	8000	5	L	0
204	49	8200	4	T	0
81	57	8400	4	T	1
72	32	8600	4	T	0
129	182	8800	5	L	1
98	155	9000	5	L	2
90	248	9200	5	L	0
895	186	9400	7	M	2
923	203	9600	7	M	0
79	191	9800	5	L	1
193	178	10000	5	L	1
904	200	10200	7	M	0
858	204	10400	7	M	0
164	93	10600	4	T	0
147	81	10800	4	T	2
276	55	11000	4	T	1
893	260	11200	7	M	0
907	210	11400	7	M	0
860	211	11600	7	M	0
862	493	11800	6	A	2
870	251	12000	7	M	0
862	537	12200	0	Z	0
854	475	12400	7	M	0
862	279	12600	7	M	0
854	447	12800	7	M	0
856	223	13000	7	M	0
847	256	13200	7	M	0
855	491	13400	6	A	2
857	320	13600	7	M	0
859	263	13800	7	M	0
856	493	14000	6	A	2
867	289	14200	7	M	0
866	493	14400	6	A	2
876	493	14600	6	A	2
897	494	14800	6	A	2
849	318	15000	7	M	0
854	218	15200	7	M	0
903	120	15400	7	M	0
853	207	15600	7	M	0
877	169	15800	7	M	0
898	118	16000	7	M	0
893	481	16200	7	M	0
880	122	16400	7	M	0
869	178	16600	7	M	0
863	235	16800	7	M	0
129	203	17000	5	L	0
827	409	17200	7	M	0
823	512	17400	6	A	0
858	504	17600	6	A	1
889	201	17800	7	M	2
860	215	18000	7	M	0
103	171	18200	5	L	0
891	147	18400	7	M	0
868	187	18600	7	M	0
861	539	18800	0	Z	0
859	498	19000	6	A	2
872	294	19200	7	M	0
874	487	19400	6	A	2
119	210	19600	5	L	0
71	168	19800	5	L	0
273	65	20000	4	T	1
