x	y	t	id	label	task_id
396	229	0	7	M	0
432	368	200	7	M	0
111	181	400	5	L	1
464	424	600	7	M	0
833	253	800	7	M	0
888	193	1000	7	M	2
859	272	1200	7	M	0
905	224	1400	7	M	0
152	222	1600	5	L	0
117	168	1800	5	L	0
141	179	2000	5	L	1
125	166	2200	5	L	0
138	181	2400	5	L	1
163	258	2600	5	L	0
816	340	2800	7	M	0
836	344	3000	7	M	0
226	32	3200	4	T	0
108	71	3400	4	T	1
131	287	3600	5	L	0
128	259	3800	5	L	0
126	190	4000	5	L	1
122	153	4200	5	L	2
110	44	4400	4	T	0
118	74	4600	4	T	1
123	190	4800	5	L	1
881	244	5000	7	M	0
870	523	5200	6	A	2
819	525	5400	6	A	0
743	522	5600	6	A	0
848	226	5800	7	M	0
906	234	6000	7	M	0
847	219	6200	7	M	0
851	422	6400	7	M	0
842	497	6600	6	A	2
835	263	6800	7	M	0
848	502	7000	6	A	2
844	348	7200	7	M	0
269	203	7400	5	L	0
145	318	7600	7	M	0
119	562	7800	0	Z	0
95	539	8000	0	Z	0
