x	y	t	id	label	task_id
440	185	0	7	M	0
476	179	200	7	M	0
478	177	400	7	M	0
816	229	600	7	M	0
904	184	800	7	M	2
131	216	1000	5	L	0
914	210	1200	7	M	0
279	258	1400	7	M	0
121	246	1600	5	L	0
134	232	1800	5	L	0
129	180	2000	5	L	1
155	166	2200	5	L	0
940	205	2400	6	A	0
915	202	2600	7	M	0
860	219	2800	7	M	0
108	161	3000	5	L	2
141	187	3200	5	L	1
128	231	3400	5	L	0
133	275	3600	5	L	0
167	273	3800	5	L	0
298	485	4000	7	M	0
115	207	4200	5	L	0
141	80	4400	4	T	1
95	73	4600	4	T	1
95	15	4800	4	T	0
140	159	5000	5	L	2
140	191	5200	5	L	1
215	213	5400	5	L	0
128	231	5600	5	L	0
138	251	5800	5	L	0
157	222	6000	5	L	0
138	260	6200	5	L	0
131	207	6400	5	L	0
140	181	6600	5	L	1
902	184	6800	7	M	2
880	193	7000	7	M	2
855	221	7200	7	M	0
123	173	7400	5	L	0
845	203	7600	7	M	0
853	496	7800	6	A	2
831	489	8000	6	A	0
839	240	8200	7	M	0
841	358	8400	7	M	0
838	414	8600	7	M	0
839	278	8800	7	M	0
843	231	9000	7	M	0
838	364	9200	7	M	0
841	481	9400	7	M	0
818	480	9600	7	M	0
758	505	9800	6	A	0
834	486	10000	6	A	0
857	479	10200	7	M	0
857	226	10400	7	M	0
835	486	10600	6	A	0
847	240	10800	7	M	0
868	488	11000	6	A	2
841	481	11200	7	M	0
842	221	11400	7	M	0
849	190	11600	7	M	0
