x	y	t	id	label	task_id
551	441	0	7	M	0
415	302	200	6	A	0
155	206	400	6	A	0
162	203	600	6	A	0
136	454	800	6	A	0
88	754	1000	6	A	0
92	887	1200	6	A	0
89	912	1400	6	A	0
100	880	1600	6	A	1
219	876	1800	6	A	1
544	887	2000	7	M	0
562	240	2200	7	M	0
593	917	2400	7	M	0
526	393	2600	7	M	0
157	75	2800	4	T	1
827	905	3000	7	M	0
91	973	3200	0	Z	0
574	196	3400	7	M	0
858	140	3600	6	A	0
222	115	3800	6	A	0
134	114	4000	0	Z	0
189	77	4200	4	T	2
262	90	4400	4	T	0
478	113	4600	6	A	0
580	121	4800	6	A	0
923	230	5200	7	M	0
672	204	5400	7	M	0
838	196	5600	7	M	0
928	275	5800	7	M	0
143	222	6000	6	A	0
150	953	6200	0	Z	0
133	892	6400	6	A	0
95	878	6600	6	A	1
409	865	6800	6	A	0
877	893	7000	7	M	0
772	221	7400	7	M	0
871	195	7600	7	M	0
902	925	7800	7	M	0
887	931	8000	7	M	0
492	872	8200	7	M	0
98	886	8400	6	A	1
315	865	8600	6	A	0
506	221	8800	7	M	0
517	158	9000	7	M	0
597	158	9200	7	M	0
576	858	9400	7	M	0
134	879	9600	6	A	1
299	890	9800	6	A	0
