x	y	t	id	label	task_id
316	467	0	6	A	0
379	455	200	6	A	0
172	508	400	6	A	0
122	495	600	6	A	0
189	528	800	6	A	0
194	499	1000	6	A	0
220	458	1200	6	A	0
278	456	1400	6	A	0
253	405	1600	6	A	0
117	421	1800	6	A	0
112	456	2000	6	A	0
123	213	2200	6	A	2
135	174	2400	6	A	2
138	295	2600	6	A	0
110	415	2800	6	A	0
112	841	3000	6	A	0
110	804	3200	6	A	0
94	977	3400	0	Z	0
103	895	3600	6	A	0
198	905	3800	6	A	0
193	902	4000	6	A	0
315	901	4200	6	A	0
502	910	4400	7	M	0
561	893	4600	7	M	0
546	95	4800	6	A	0
277	52	5000	4	T	0
155	31	5200	4	T	0
225	11	5600	4	T	0
344	15	5800	4	T	0
170	43	6000	4	T	0
107	45	6200	4	T	0
750	935	6400	7	M	0
773	912	6600	7	M	0
831	919	6800	7	M	0
486	895	7000	7	M	0
179	895	7200	6	A	0
122	898	7400	6	A	0
209	905	7600	6	A	0
953	74	7800	0	Z	0
902	153	8000	0	Z	0
855	118	8200	6	A	0
448	116	8400	6	A	0
267	153	8600	6	A	0
437	143	8800	6	A	0
533	127	9000	6	A	0
786	922	9200	7	M	0
294	88	9800	4	T	0
189	67	10000	4	T	2
120	61	10200	4	T	1
466	112	10400	6	A	0
228	62	10600	4	T	2
262	56	10800	4	T	0
240	53	11000	4	T	0
262	57	11200	4	T	0
929	85	11400	0	Z	0
862	120	11600	6	A	0
911	146	11800	6	A	0
913	243	12000	7	M	0
913	542	12200	7	M	0
912	622	12400	7	M	0
907	565	12600	7	M	0
840	931	12800	7	M	0
765	912	13000	7	M	0
831	921	13200	7	M	0
792	914	13400	7	M	0
840	915	13600	7	M	0
940	914	13800	7	M	0
933	927	14000	7	M	0
818	908	14200	7	M	0
859	916	14400	7	M	0
930	886	14600	7	M	0
536	890	14800	7	M	0
545	876	15000	7	M	0
527	237	15200	7	M	0
516	134	15400	6	A	0
521	954	15600	0	Z	0
534	905	15800	7	M	0
130	895	16000	6	A	0
317	914	16200	6	A	0
539	886	16400	7	M	0
514	134	16600	6	A	0
595	113	16800	6	A	0
239	56	17000	4	T	2
109	48	17200	4	T	0
223	56	17400	4	T	2
253	50	17600	4	T	0
985	108	17800	0	Z	0
895	152	18000	0	Z	0
865	118	18200	6	A	0
558	115	18400	6	A	0
530	120	18600	6	A	0
118	24	18800	4	T	0
167	16	19000	4	T	0
274	16	19200	4	T	0
371	31	19400	4	T	0
492	104	19600	6	A	0
572	112	19800	6	A	0
226	54	20000	4	T	2
262	60	20200	4	T	0
251	884	20400	6	A	1
222	870	20600	6	A	1
213	762	20800	6	A	0
222	550	21000	6	A	0
244	507	21200	6	A	0
312	502	21400	6	A	0
249	336	21600	6	A	0
237	71	21800	4	T	2
254	49	22000	4	T	0
559	149	22200	0	Z	0
581	125	22400	6	A	0
232	64	22600	4	T	2
718	111	22800	6	A	0
846	111	23000	6	A	0
763	132	23200	6	A	0
225	87	23400	4	T	0
167	39	23600	4	T	0
267	47	23800	4	T	0
234	26	24000	4	T	0
147	7	24200	4	T	0
234	51	24400	4	T	0
220	424	24600	6	A	0
193	382	24800	6	A	0
351	190	25000	6	A	0
326	160	25200	6	A	2
238	64	25400	4	T	2
159	284	25600	6	A	0
206	48	25800	4	T	0
118	40	26000	4	T	0
211	51	26200	4	T	0
197	28	26400	4	T	0
259	564	26600	6	A	0
411	550	26800	6	A	0
187	664	27000	6	A	0
522	928	27200	7	M	0
228	912	27400	6	A	0
