x	y	t	id	label	task_id
422	506	0	7	M	0
469	429	200	7	M	0
431	160	400	7	M	0
293	92	600	4	T	0
166	55	800	4	T	1
214	41	1000	4	T	1
137	379	1200	6	A	0
466	388	1400	7	M	0
465	115	1600	6	A	0
552	111	1800	6	A	0
509	79	2000	5	L	2
622	69	2200	5	L	3
683	155	2400	7	M	0
712	142	2600	6	A	0
619	64	2800	5	L	3
683	168	3000	7	M	0
684	170	3200	7	M	0
658	215	3400	7	M	0
715	152	3600	7	M	0
702	199	3800	7	M	0
695	208	4000	7	M	0
632	266	4200	7	M	0
558	346	4400	7	M	0
611	331	4600	7	M	0
553	426	4800	7	M	0
551	428	5000	7	M	0
511	437	5200	7	M	0
495	343	5400	7	M	0
109	376	5600	6	A	0
533	383	5800	7	M	0
555	455	6000	7	M	0
477	534	6200	7	M	0
425	630	6400	7	M	0
387	670	6600	7	M	3
114	684	6800	6	A	0
375	669	7000	7	M	3
493	344	7200	7	M	0
524	347	7400	7	M	0
532	364	7600	7	M	0
367	733	7800	7	M	0
372	694	8000	7	M	0
389	676	8200	7	M	3
166	676	8400	7	M	0
113	684	8600	6	A	0
368	679	8800	7	M	0
264	780	9000	7	M	0
101	780	9200	6	A	0
272	778	9400	7	M	0
383	774	9600	7	M	0
618	824	9800	7	M	0
501	455	10000	7	M	0
431	600	10200	7	M	0
399	632	10400	7	M	0
114	662	10600	6	A	0
384	683	10800	7	M	0
530	129	11000	6	A	0
184	35	11200	4	T	1
540	73	11400	5	L	0
397	680	11600	7	M	0
401	638	11800	7	M	0
387	679	12000	7	M	3
244	779	12200	7	M	0
400	671	12400	7	M	3
548	348	12600	7	M	0
577	292	12800	7	M	0
379	673	13000	7	M	3
383	676	13200	7	M	3
