x	y	t	id	label	task_id
538	281	0	7	M	0
170	455	200	7	M	0
128	457	400	7	M	0
112	354	600	7	M	0
129	262	800	7	M	0
253	256	1000	7	M	0
622	273	1200	7	M	0
294	123	1400	5	L	0
159	97	1600	5	L	0
261	103	1800	5	L	0
445	112	2000	5	L	0
392	113	2200	5	L	0
651	86	2400	0	Z	0
608	91	2600	5	L	0
829	67	2800	0	Z	0
733	116	3000	5	L	0
841	97	3200	0	Z	0
698	109	3400	5	L	0
480	99	3600	5	L	0
159	106	3800	5	L	0
279	105	4000	5	L	0
820	277	4200	7	M	0
258	437	4400	7	M	0
937	105	4600	0	Z	0
844	88	4800	0	Z	0
885	83	5000	0	Z	0
849	80	5200	0	Z	0
833	103	5400	0	Z	0
844	82	5600	0	Z	0
864	71	5800	0	Z	0
904	82	6000	0	Z	0
873	111	6200	0	Z	0
826	114	6400	5	L	0
196	52	6600	4	T	0
167	63	6800	4	T	0
132	59	7000	4	T	0
205	63	7200	4	T	0
246	74	7400	4	T	1
289	133	7600	0	Z	0
355	262	7800	7	M	0
635	311	8000	7	M	0
179	252	8200	7	M	0
130	259	8400	7	M	0
425	275	8600	7	M	0
219	247	8800	7	M	0
470	268	9000	7	M	0
340	265	9200	7	M	0
338	137	9400	7	M	0
241	119	9600	5	L	0
169	116	9800	5	L	0
282	107	10000	5	L	0
151	272	10200	7	M	0
390	236	10400	7	M	2
246	204	10600	7	M	0
227	612	10800	6	A	0
243	82	11000	4	T	1
535	101	11200	5	L	0
711	91	11400	5	L	0
715	121	11600	5	L	0
373	96	11800	5	L	0
301	95	12000	5	L	0
555	109	12200	5	L	0
536	108	12400	5	L	0
889	346	12600	7	M	0
915	627	12800	0	Z	0
695	595	13000	6	A	1
898	632	13200	0	Z	0
151	85	13400	4	T	1
152	65	13600	4	T	3
342	39	13800	4	T	0
207	588	14000	6	A	2
291	622	14200	6	A	0
181	621	14400	6	A	0
226	622	14600	6	A	0
223	110	14800	5	L	0
135	130	15200	0	Z	0
281	195	15400	7	M	2
329	269	15600	7	M	0
413	218	15800	7	M	0
829	246	16000	7	M	0
889	236	16200	7	M	0
260	180	16400	7	M	2
211	198	16600	7	M	2
771	42	16800	0	Z	0
734	89	17000	0	Z	0
705	287	17200	7	M	0
820	359	17400	7	M	0
857	388	17600	7	M	0
491	224	17800	7	M	0
315	183	18000	7	M	0
49	110	18200	5	L	1
165	147	18400	7	M	0
140	123	18600	5	L	0
891	200	18800	7	M	0
913	298	19000	7	M	0
548	331	19200	7	M	0
465	502	19400	7	M	0
457	570	19600	7	M	0
312	190	19800	7	M	0
314	193	20000	7	M	0
365	73	20200	4	T	0
280	72	20400	4	T	0
371	64	20600	4	T	0
224	82	20800	4	T	1
195	90	21000	0	Z	0
191	227	21200	7	M	2
243	13	21400	4	T	0
808	44	21600	0	Z	0
693	108	21800	5	L	0
760	111	22000	5	L	0
397	230	22200	7	M	0
276	206	22400	7	M	2
150	216	22600	7	M	0
204	210	22800	7	M	2
892	227	23000	7	M	0
920	241	23200	6	A	0
113	198	23400	7	M	2
306	180	23600	7	M	0
895	233	23800	7	M	0
916	257	24000	0	Z	0
907	124	24200	0	Z	0
842	87	24400	0	Z	0
877	97	24600	0	Z	0
412	590	24800	6	A	2
182	582	25000	7	M	0
232	550	25200	7	M	0
158	549	25400	7	M	0
175	185	25600	7	M	2
250	250	25800	7	M	0
196	538	26000	7	M	0
159	554	26200	7	M	0
257	562	26400	7	M	0
314	563	26600	7	M	0
392	213	26800	7	M	0
310	210	27000	7	M	0
251	209	27200	7	M	2
251	214	27400	7	M	2
277	176	27600	7	M	0
552	196	27800	7	M	0
694	233	28000	7	M	0
663	213	28200	7	M	0
692	287	28400	7	M	0
614	249	28600	7	M	0
580	251	28800	7	M	0
619	579	29000	7	M	0
142	589	29200	6	A	2
150	567	29400	7	M	0
655	575	29600	7	M	0
927	588	29800	6	A	0
904	607	30000	6	A	0
789	359	30200	7	M	0
670	288	30400	7	M	0
102	202	30600	7	M	2
144	103	30800	5	L	0
535	205	31000	7	M	0
663	249	31200	7	M	0
669	234	31400	7	M	0
335	192	31600	7	M	2
