x	y	t	id	label	task_id
383	90	0	0	Z	0
194	157	200	7	M	0
115	340	400	7	M	0
672	483	600	7	M	0
246	593	800	6	A	2
205	24	1000	4	T	0
166	77	1200	4	T	1
665	84	1400	0	Z	0
809	90	1600	5	L	0
892	43	1800	0	Z	0
886	63	2000	0	Z	0
813	361	2200	7	M	0
374	57	2400	4	T	0
289	79	2600	4	T	0
154	77	2800	4	T	1
133	65	3000	4	T	3
124	61	3200	4	T	0
212	56	3400	4	T	0
211	64	3600	4	T	0
390	77	3800	4	T	0
739	91	4000	5	L	0
539	76	4200	0	Z	0
316	86	4400	4	T	0
435	228	4600	7	M	2
59	174	4800	6	A	0
112	148	5000	7	M	0
164	214	5200	7	M	2
164	227	5400	7	M	2
266	238	5600	7	M	2
539	244	5800	7	M	2
187	218	6000	7	M	2
654	241	6200	7	M	0
943	232	6400	6	A	0
899	238	6600	7	M	0
920	233	6800	6	A	0
231	487	7000	7	M	0
225	570	7200	7	M	0
117	580	7400	7	M	0
151	563	7600	7	M	0
326	568	7800	7	M	0
475	562	8000	7	M	0
511	198	8200	7	M	0
724	279	8400	7	M	0
719	260	8600	7	M	0
632	76	8800	0	Z	0
924	72	9000	0	Z	0
871	74	9200	0	Z	0
278	101	9400	5	L	0
160	47	9600	4	T	0
518	94	9800	5	L	0
219	129	10000	5	L	0
145	191	10200	7	M	0
118	246	10400	7	M	0
227	238	10600	7	M	0
167	243	10800	7	M	2
269	96	11000	5	L	0
235	95	11200	5	L	0
126	91	11400	5	L	0
150	240	11600	7	M	0
222	246	11800	7	M	0
532	254	12000	7	M	0
646	244	12200	7	M	0
665	239	12400	7	M	0
928	230	12600	6	A	0
69	223	12800	6	A	0
122	232	13000	7	M	2
123	153	13200	7	M	0
163	594	13400	6	A	2
137	587	13600	6	A	2
114	153	13800	7	M	0
948	175	14000	6	A	0
891	180	14200	7	M	0
823	217	14400	7	M	0
825	206	14600	7	M	0
682	93	14800	5	L	0
332	47	15000	4	T	0
235	81	15200	4	T	1
237	229	15400	7	M	0
72	229	15600	6	A	0
128	238	15800	7	M	2
332	599	16000	6	A	2
564	561	16200	7	M	0
811	245	16400	7	M	0
934	226	16600	6	A	0
903	170	16800	7	M	0
899	80	17000	0	Z	0
868	79	17200	0	Z	0
886	73	17400	0	Z	0
841	91	17600	0	Z	0
912	166	17800	7	M	0
897	212	18000	7	M	0
42	238	18200	6	A	2
126	148	18400	7	M	0
222	98	18600	5	L	0
128	98	18800	5	L	0
406	93	19000	5	L	0
377	92	19200	5	L	0
681	88	19400	0	Z	0
768	94	19600	5	L	0
342	49	19800	4	T	0
183	42	20000	4	T	0
230	49	20200	4	T	0
132	113	20400	5	L	0
138	54	20600	4	T	0
195	62	20800	4	T	0
281	58	21000	4	T	0
271	87	21200	4	T	0
156	233	21400	7	M	0
112	226	21600	7	M	2
229	230	21800	7	M	0
447	243	22000	7	M	0
636	250	22200	7	M	0
573	593	22400	6	A	0
631	583	22600	6	A	0
122	569	22800	7	M	0
175	174	23000	7	M	2
221	159	23200	7	M	0
129	158	23400	7	M	2
205	212	23600	7	M	2
179	235	23800	7	M	2
201	566	24000	7	M	0
252	594	24200	6	A	2
340	580	24400	7	M	0
134	586	24600	6	A	2
168	202	24800	7	M	2
594	224	25000	7	M	0
757	282	25200	7	M	0
861	580	25400	7	M	0
831	572	25600	7	M	0
889	597	25800	6	A	0
842	558	26000	7	M	0
793	291	26200	7	M	0
156	206	26400	7	M	0
215	221	26600	7	M	2
395	236	26800	7	M	0
564	251	27000	7	M	0
628	248	27200	7	M	0
635	587	27400	6	A	0
638	252	27600	7	M	0
