x	y	t	id	label	task_id
425	155	0	7	M	0
242	169	200	7	M	0
177	21	400	4	T	0
111	32	600	4	T	0
222	55	800	0	Z	0
187	15	1000	4	T	0
170	16	1200	4	T	0
145	16	1400	4	T	0
195	21	1600	4	T	0
291	25	1800	4	T	0
235	14	2000	4	T	0
279	19	2200	4	T	0
259	36	2400	4	T	0
93	35	2600	4	T	0
166	45	2800	4	T	0
166	70	3000	6	A	1
283	417	3200	7	M	0
269	525	3400	6	A	0
181	558	3600	0	Z	0
532	364	3800	7	M	0
916	221	4000	7	M	0
866	267	4200	7	M	0
919	236	4400	7	M	0
913	161	4600	7	M	0
918	382	4800	7	M	0
894	339	5000	7	M	0
929	365	5200	6	A	0
917	439	5400	7	M	0
877	144	5600	7	M	0
814	80	5800	6	A	0
769	77	6000	6	A	0
95	450	6200	7	M	0
97	227	6400	7	M	0
92	197	6600	7	M	0
101	251	6800	7	M	0
438	244	7000	7	M	0
118	141	7200	7	M	0
101	106	7400	0	Z	0
165	98	7600	6	A	0
87	266	7800	7	M	0
188	260	8000	7	M	0
437	253	8200	7	M	0
689	233	8400	7	M	0
753	228	8600	7	M	2
805	231	8800	7	M	0
819	270	9000	7	M	0
741	261	9200	7	M	0
730	508	9400	6	A	2
704	461	9600	6	A	0
837	338	9800	7	M	0
828	289	10000	7	M	0
657	277	10200	7	M	0
664	261	10400	7	M	0
662	491	10600	6	A	0
655	517	10800	6	A	0
659	414	11000	7	M	0
660	266	11200	7	M	0
809	261	11400	7	M	0
814	474	11600	6	A	0
820	512	11800	6	A	2
680	503	12000	6	A	2
656	326	12200	7	M	0
666	273	12400	7	M	0
786	253	12600	7	M	0
841	226	12800	7	M	2
826	521	13000	6	A	0
795	309	13200	7	M	0
