x	y	t	id	label	task_id
821	217	0	7	M	0
149	261	200	7	M	0
152	86	400	4	T	1
108	121	600	5	L	0
183	116	800	5	L	0
134	112	1000	5	L	0
114	132	1200	0	Z	0
133	105	1400	5	L	0
82	96	1600	5	L	1
178	110	1800	5	L	0
216	117	2000	5	L	0
207	146	2200	7	M	0
109	144	2400	7	M	0
234	124	2600	5	L	0
332	85	2800	4	T	0
821	106	3000	5	L	0
826	147	3200	7	M	0
924	154	3400	6	A	0
902	274	3600	7	M	0
187	618	3800	6	A	0
127	607	4000	6	A	2
269	607	4200	6	A	2
659	612	4400	6	A	0
799	604	4600	6	A	0
843	604	4800	6	A	0
852	407	5000	7	M	0
877	369	5200	7	M	0
129	329	5400	7	M	0
103	313	5600	7	M	0
117	182	5800	7	M	2
229	113	6000	5	L	0
377	76	6200	4	T	0
860	505	6400	7	M	0
848	634	6600	0	Z	0
834	595	6800	6	A	0
810	404	7000	7	M	0
628	400	7200	7	M	0
584	303	7400	7	M	0
621	73	7600	0	Z	0
844	125	7800	0	Z	0
901	149	8000	7	M	0
829	124	8200	5	L	0
847	93	8400	0	Z	0
903	172	8600	7	M	0
909	366	8800	7	M	0
864	476	9000	7	M	0
838	595	9200	6	A	0
105	586	9400	6	A	2
131	602	9600	6	A	2
201	602	9800	6	A	2
180	264	10000	7	M	0
173	225	10200	7	M	2
822	360	10400	7	M	0
889	389	10600	7	M	0
851	372	10800	7	M	0
112	125	11000	5	L	0
95	117	11200	5	L	0
166	119	11400	5	L	0
115	126	11600	5	L	0
210	147	11800	7	M	0
99	234	12000	7	M	2
411	283	12200	7	M	0
340	141	12400	7	M	0
417	604	12600	6	A	2
212	602	12800	6	A	2
745	560	13000	7	M	0
875	512	13200	7	M	0
886	478	13400	7	M	0
876	441	13600	7	M	0
847	370	13800	7	M	0
81	125	14000	5	L	0
121	125	14200	5	L	0
128	87	14400	4	T	1
212	110	14600	5	L	0
126	107	14800	5	L	0
84	105	15000	5	L	1
143	110	15200	5	L	0
216	102	15400	5	L	0
852	406	15600	7	M	0
872	386	15800	7	M	0
902	371	16000	7	M	0
811	397	16200	7	M	0
888	371	16400	7	M	0
908	458	16600	7	M	0
854	383	16800	7	M	0
899	451	17000	7	M	0
868	401	17200	7	M	0
902	443	17400	7	M	0
887	386	17600	7	M	0
899	362	17800	7	M	0
871	368	18000	7	M	0
898	358	18200	7	M	0
891	407	18400	7	M	0
871	393	18600	7	M	0
853	423	18800	7	M	0
861	374	19000	7	M	0
645	350	19200	7	M	0
77	309	19400	7	M	0
162	152	19600	7	M	0
222	139	19800	7	M	0
241	197	20000	7	M	0
188	616	20200	6	A	0
144	611	20400	6	A	0
728	548	20600	7	M	0
808	417	20800	7	M	0
832	459	21000	7	M	0
132	157	21200	7	M	2
94	146	21400	7	M	0
851	499	21600	7	M	0
856	471	21800	7	M	0
816	449	22000	7	M	0
657	385	22200	7	M	0
591	223	22400	7	M	0
563	264	22600	7	M	0
643	138	22800	7	M	0
450	137	23000	7	M	0
312	125	23200	5	L	0
186	131	23400	0	Z	0
99	124	23600	5	L	0
814	465	23800	7	M	0
877	457	24000	7	M	0
922	472	24200	6	A	0
874	470	24400	7	M	0
884	463	24600	7	M	0
889	448	24800	7	M	0
911	414	25000	7	M	0
884	411	25200	7	M	0
907	382	25400	7	M	0
890	449	25600	7	M	0
877	455	25800	7	M	0
135	152	26000	7	M	0
195	67	26200	4	T	1
145	70	27000	4	T	1
272	394	27200	7	M	0
377	309	27400	7	M	0
166	285	27600	7	M	0
868	392	27800	7	M	0
898	409	28000	7	M	0
896	421	28200	7	M	0
893	438	28400	7	M	0
858	386	28600	7	M	0
539	585	28800	6	A	2
455	516	29000	7	M	0
287	159	29200	7	M	0
261	121	29400	5	L	0
156	154	29600	7	M	0
123	151	29800	7	M	0
260	127	30000	5	L	0
