x	y	t	id	label	task_id
245	413	0	7	M	0
169	434	200	7	M	0
138	349	400	7	M	0
93	97	600	0	Z	3
40	69	800	0	Z	0
44	141	1000	7	M	0
104	140	1200	7	M	0
286	277	1400	7	M	0
298	293	1600	7	M	0
125	325	1800	7	M	0
294	295	2000	7	M	0
313	304	2200	7	M	0
384	451	2400	7	M	0
396	483	2600	7	M	0
132	606	2800	7	M	0
241	878	3000	6	A	0
328	899	3200	6	A	1
363	903	3400	6	A	0
336	871	3600	6	A	0
202	882	3800	6	A	0
320	445	4000	7	M	0
300	274	4200	7	M	0
108	300	4400	7	M	0
124	340	4600	7	M	0
125	367	4800	7	M	0
97	583	5000	7	M	0
151	566	5200	7	M	0
73	563	5400	7	M	0
104	729	5600	7	M	0
363	425	5800	7	M	0
384	470	6000	7	M	0
538	550	6200	7	M	0
288	290	6400	7	M	0
305	301	6600	7	M	0
92	99	6800	0	Z	3
37	130	7000	6	A	0
124	134	7200	7	M	0
299	298	7400	7	M	0
346	901	7600	6	A	2
