x	y	t	id	label	task_id
701	264	0	7	M	0
104	484	200	7	M	0
54	518	400	6	A	0
151	153	600	5	L	0
247	143	800	5	L	0
123	150	1000	5	L	0
161	167	1200	5	L	0
114	129	1400	5	L	0
571	456	1600	7	M	0
146	136	1800	5	L	0
168	215	2000	7	M	0
358	446	2200	7	M	0
329	461	2400	7	M	0
295	404	2600	7	M	0
952	331	3000	6	A	0
926	322	3200	7	M	0
955	343	3400	6	A	2
508	331	3600	7	M	0
895	322	3800	7	M	0
821	378	4000	7	M	0
818	368	4200	7	M	0
930	369	4400	7	M	0
955	379	4600	6	A	2
870	371	4800	7	M	0
872	371	5000	7	M	0
767	391	5200	7	M	0
470	315	5600	7	M	0
407	381	5800	7	M	0
405	521	6000	6	A	2
467	359	6200	7	M	0
467	362	6400	7	M	0
301	401	6600	7	M	0
270	417	6800	7	M	0
435	352	7000	7	M	2
815	371	7200	7	M	0
960	365	7400	6	A	2
803	363	7600	7	M	0
779	380	7800	7	M	0
801	485	8000	7	M	0
777	503	8200	6	A	2
814	516	8400	6	A	2
773	396	8600	7	M	0
789	409	8800	7	M	0
801	436	9000	7	M	0
817	465	9200	7	M	0
815	484	9400	7	M	0
751	355	9600	7	M	0
771	393	9800	7	M	0
816	425	10000	7	M	0
804	387	10200	7	M	0
870	477	10400	7	M	0
852	492	10600	0	Z	0
823	496	10800	0	Z	0
828	373	11000	7	M	0
819	347	11200	7	M	0
874	438	11400	7	M	0
889	407	11600	7	M	0
844	326	11800	7	M	0
