x	y	t	id	label	task_id
395	241	0	7	M	0
126	139	200	6	A	0
120	194	400	6	A	2
133	25	600	4	T	0
311	39	800	4	T	0
271	33	1000	4	T	0
398	36	1200	4	T	0
112	70	1400	4	T	1
286	91	1600	4	T	0
616	83	1800	5	L	0
593	112	2000	5	L	0
940	153	2200	0	Z	0
886	173	2400	7	M	0
800	143	2600	6	A	0
494	109	2800	5	L	0
528	55	3000	5	L	2
76	56	3200	4	T	1
139	90	3400	4	T	0
197	64	3600	4	T	1
320	65	3800	4	T	0
271	64	4000	4	T	0
369	65	4200	4	T	0
185	81	4400	4	T	0
140	87	4600	4	T	0
291	91	4800	4	T	0
314	94	5000	4	T	0
216	91	5200	4	T	0
929	30	5400	0	Z	0
864	55	5600	0	Z	0
828	77	5800	0	Z	0
867	92	6000	0	Z	0
903	198	6200	7	M	0
841	195	6400	7	M	0
916	187	6600	7	M	0
815	174	6800	7	M	0
925	175	7000	7	M	0
888	361	7200	7	M	0
73	208	7400	6	A	2
111	228	7600	6	A	2
129	905	7800	6	A	0
186	928	8000	6	A	0
212	949	8200	0	Z	0
85	920	8400	6	A	0
236	930	8600	7	M	0
791	39	8800	0	Z	0
566	78	9000	5	L	1
662	65	9200	5	L	1
260	111	9400	4	T	0
288	100	9600	4	T	0
122	92	9800	4	T	0
144	256	10000	6	A	0
108	290	10200	6	A	0
907	190	10400	7	M	0
847	200	10600	7	M	0
830	177	10800	7	M	0
855	179	11000	7	M	0
484	155	11200	6	A	0
532	91	11400	5	L	0
166	190	11600	6	A	0
130	205	11800	6	A	2
123	868	12000	6	A	0
126	921	12200	6	A	0
121	924	12400	6	A	0
192	960	12600	0	Z	0
108	433	12800	6	A	0
148	75	13000	4	T	1
271	87	13200	4	T	0
156	77	13400	4	T	1
136	84	13600	4	T	0
237	89	13800	4	T	0
327	89	14000	4	T	0
344	60	14200	4	T	0
413	61	14400	4	T	0
126	55	14600	4	T	2
210	61	14800	4	T	1
289	63	15000	4	T	0
865	154	15200	0	Z	0
905	165	15400	7	M	0
67	156	15600	6	A	0
115	171	15800	6	A	2
323	73	16000	4	T	0
383	56	16200	4	T	0
861	243	16400	7	M	0
904	159	16600	0	Z	0
852	183	16800	7	M	0
66	162	17000	6	A	0
804	161	17200	0	Z	0
844	82	17400	0	Z	0
896	175	17600	7	M	0
846	189	17800	7	M	0
742	242	18000	7	M	0
835	225	18200	7	M	0
849	205	18400	7	M	0
848	242	18600	7	M	0
855	169	18800	7	M	0
68	174	19000	6	A	2
92	191	19200	6	A	2
879	239	19400	7	M	0
842	248	19600	7	M	0
81	228	19800	6	A	2
64	146	20000	6	A	0
714	173	20200	7	M	0
851	203	20400	7	M	0
487	227	20600	7	M	2
121	220	20800	6	A	2
