x	y	t	id	label	task_id
422	341	0	7	M	0
329	330	200	7	M	0
312	136	400	6	A	0
285	30	600	4	T	0
92	57	800	4	T	1
122	22	1000	4	T	0
410	194	1600	7	M	0
535	40	1800	5	L	0
264	44	2000	4	T	0
338	25	2200	4	T	0
620	77	2400	5	L	1
183	61	2600	4	T	1
85	80	2800	4	T	2
237	49	3000	4	T	0
563	52	3200	5	L	0
532	44	3400	5	L	0
605	56	3600	5	L	2
542	40	3800	5	L	0
606	34	4000	0	Z	0
528	50	4200	5	L	0
591	47	4400	5	L	0
832	29	4600	0	Z	0
524	72	4800	5	L	1
839	45	5000	0	Z	0
845	166	5200	7	M	0
114	75	5400	4	T	1
70	40	5600	4	T	0
558	49	5800	5	L	0
518	56	6000	5	L	2
591	70	6200	5	L	1
525	37	6400	0	Z	0
620	39	6600	5	L	0
818	150	6800	6	A	0
462	181	7000	7	M	0
484	80	7200	5	L	2
62	199	7400	6	A	2
868	173	7600	7	M	0
424	133	7800	6	A	0
891	163	8000	0	Z	0
898	189	8200	7	M	0
898	222	8400	7	M	0
844	66	8600	0	Z	0
837	47	8800	0	Z	0
909	223	9000	7	M	0
877	88	9200	0	Z	0
438	212	9400	7	M	0
368	82	9600	4	T	0
521	53	9800	5	L	2
852	52	10000	0	Z	0
308	52	10200	4	T	0
524	63	10400	5	L	1
501	72	10600	5	L	1
442	194	10800	7	M	0
188	85	11000	4	T	0
889	214	11200	7	M	0
198	90	11400	4	T	0
186	72	11600	4	T	1
95	58	11800	4	T	1
58	59	12000	4	T	1
150	55	12200	4	T	2
369	60	12400	4	T	0
307	54	12600	4	T	0
217	54	12800	4	T	2
188	62	13000	4	T	1
270	57	13200	4	T	0
316	62	13400	4	T	0
243	45	13600	4	T	0
74	54	13800	4	T	2
81	20	14000	4	T	0
253	26	14200	4	T	0
450	194	14400	7	M	0
116	198	14600	6	A	2
186	50	14800	4	T	0
145	57	15000	4	T	1
508	213	15200	7	M	2
464	203	15400	7	M	0
818	73	15600	0	Z	0
821	52	15800	0	Z	0
863	35	16000	0	Z	0
531	84	16200	5	L	0
849	48	16400	0	Z	0
820	62	16600	0	Z	0
546	65	16800	5	L	1
606	66	17000	5	L	1
499	84	17200	5	L	0
475	157	17400	6	A	0
520	78	17600	5	L	1
590	89	17800	5	L	0
246	43	18000	4	T	0
136	15	18200	4	T	0
210	25	18400	4	T	0
101	63	18600	4	T	1
83	200	18800	6	A	2
948	78	19000	0	Z	0
875	82	19200	0	Z	0
847	64	19400	0	Z	0
909	206	19600	7	M	0
914	242	19800	7	M	0
524	209	20000	7	M	0
529	102	20200	5	L	0
518	85	20400	5	L	0
831	200	20600	7	M	0
472	203	20800	7	M	2
476	120	21000	5	L	0
820	88	21200	0	Z	0
882	167	21400	7	M	0
848	167	21600	7	M	0
774	160	21800	0	Z	0
751	158	22000	6	A	0
855	178	22200	7	M	0
853	73	22400	0	Z	0
917	710	22600	7	M	0
180	945	22800	0	Z	0
71	956	23000	0	Z	0
807	135	23200	6	A	0
891	89	23400	0	Z	0
893	57	23600	0	Z	0
533	61	23800	5	L	1
493	217	24000	7	M	2
508	141	24200	6	A	0
102	212	24400	6	A	2
156	214	24600	6	A	0
174	412	24800	6	A	0
162	356	25000	6	A	0
118	335	25200	6	A	0
511	210	25400	7	M	2
525	122	25600	0	Z	0
566	72	25800	5	L	1
507	209	26000	7	M	2
846	179	26200	7	M	0
814	168	26400	7	M	0
516	216	26600	7	M	0
883	178	26800	7	M	0
924	175	27000	7	M	0
887	169	27200	7	M	0
814	162	27400	0	Z	0
761	135	27600	6	A	0
283	148	27800	6	A	1
124	162	28000	6	A	0
176	174	28200	6	A	0
545	74	28400	5	L	1
152	232	28600	6	A	0
158	757	28800	6	A	0
204	952	29000	0	Z	0
183	932	29200	6	A	0
98	923	29400	6	A	0
212	881	29600	7	M	0
253	595	29800	7	M	0
521	63	30000	5	L	1
558	43	30200	5	L	0
299	73	30400	4	T	0
134	86	30600	4	T	0
220	93	30800	4	T	0
301	87	31000	4	T	0
118	79	31200	4	T	1
176	86	31400	4	T	0
362	67	31600	4	T	0
574	61	31800	5	L	1
547	160	32000	6	A	0
549	132	32200	6	A	0
278	82	32400	4	T	0
818	177	32600	7	M	0
631	75	32800	5	L	1
556	72	33000	5	L	1
588	48	33200	5	L	0
665	48	33400	5	L	0
295	50	33600	4	T	0
157	83	33800	4	T	0
224	92	34000	4	T	0
266	102	34200	4	T	0
293	93	34400	4	T	0
