x	y	t	id	label	task_id
905	470	0	7	M	0
526	172	200	5	L	2
736	255	400	7	M	0
517	178	600	5	L	2
135	223	800	7	M	0
417	158	1000	5	L	0
457	170	1200	5	L	1
603	171	1400	5	L	2
647	180	1600	5	L	2
643	185	1800	5	L	2
580	177	2000	5	L	2
656	88	2200	4	T	0
440	178	2400	5	L	1
464	180	2600	5	L	1
564	175	2800	5	L	2
596	187	3000	5	L	2
662	195	3200	5	L	0
944	258	3400	7	M	0
901	256	3600	7	M	0
427	266	3800	7	M	0
769	228	4000	7	M	0
597	209	4200	5	L	2
836	272	4400	7	M	0
803	209	4600	7	M	0
880	278	4800	7	M	0
811	211	5000	7	M	0
442	204	5200	5	L	0
548	173	5400	5	L	2
426	176	5600	5	L	1
604	504	5800	7	M	0
625	565	6000	6	A	0
597	206	6200	5	L	2
96	219	6400	7	M	0
80	257	6600	7	M	0
394	259	6800	7	M	0
488	269	7000	7	M	0
542	265	7200	7	M	2
571	267	7400	7	M	0
527	249	7600	7	M	0
493	183	7800	5	L	2
445	96	8000	4	T	0
111	264	8200	7	M	0
565	263	8400	7	M	0
552	506	8600	7	M	0
531	571	8800	6	A	0
643	553	9000	7	M	0
600	244	9200	7	M	0
767	237	9400	7	M	0
695	259	9600	7	M	0
666	261	9800	7	M	2
77	243	10000	7	M	0
505	532	10200	7	M	0
546	413	10400	7	M	0
560	306	10600	7	M	0
566	264	10800	7	M	0
540	517	11000	7	M	0
620	568	11200	6	A	0
521	575	11400	6	A	0
631	575	11600	6	A	0
562	481	11800	7	M	0
575	225	12000	7	M	2
567	262	12200	7	M	0
452	254	12400	7	M	0
113	259	12600	7	M	0
545	267	12800	7	M	2
608	264	13000	7	M	0
798	285	13200	7	M	0
845	265	13400	7	M	0
886	498	13600	7	M	0
871	544	13800	7	M	0
815	565	14000	6	A	0
886	570	14200	6	A	0
847	328	14400	7	M	0
820	247	14600	7	M	0
837	240	14800	7	M	2
906	272	15000	7	M	0
836	247	15200	7	M	0
851	310	15400	7	M	0
876	443	15600	7	M	0
883	549	15800	7	M	0
873	405	16000	7	M	0
838	253	16200	7	M	0
877	459	16400	7	M	0
886	557	16600	7	M	0
799	573	16800	6	A	0
786	234	17000	7	M	0
356	341	17200	7	M	0
455	566	17400	6	A	0
522	573	17600	6	A	0
755	549	17800	7	M	0
724	269	18000	7	M	0
833	253	18200	7	M	0
884	568	18400	6	A	0
835	233	18600	7	M	2
803	246	18800	7	M	0
550	256	19000	7	M	2
470	266	19200	7	M	0
510	262	19400	7	M	0
71	235	19600	6	A	0
495	549	19800	7	M	0
546	551	20000	7	M	0
609	287	20200	7	M	0
575	262	20400	7	M	0
554	255	20600	7	M	2
115	256	20800	7	M	0
599	445	21000	7	M	0
496	425	21200	7	M	0
339	674	21600	0	Z	0
462	152	21800	5	L	0
573	181	22000	5	L	2
