x	y	t	id	label	task_id
413	49	0	4	T	0
415	160	200	5	L	0
432	212	400	7	M	0
49	319	600	6	A	1
191	551	800	7	M	0
230	618	1000	0	Z	0
79	578	1200	6	A	0
71	216	1400	6	A	0
659	241	1600	7	M	0
442	205	1800	5	L	0
239	121	2000	0	Z	0
724	115	2200	0	Z	0
648	116	2400	0	Z	0
541	116	2600	0	Z	0
597	120	2800	0	Z	0
721	103	3000	0	Z	0
649	116	3200	0	Z	0
726	113	3400	0	Z	0
827	92	3600	4	T	0
764	119	3800	0	Z	0
877	103	4000	0	Z	0
211	124	4200	0	Z	0
157	127	4400	0	Z	0
82	197	4600	7	M	0
419	234	4800	7	M	0
88	247	5000	7	M	0
75	291	5200	7	M	0
549	246	5400	7	M	2
75	289	5600	7	M	0
70	233	5800	6	A	0
93	292	6000	7	M	0
601	296	6200	7	M	0
643	293	6400	7	M	0
569	303	6600	7	M	0
646	295	6800	7	M	0
670	289	7000	7	M	0
806	280	7200	7	M	0
850	295	7400	7	M	0
546	338	7600	7	M	0
509	291	7800	7	M	0
541	292	8000	7	M	0
522	559	8200	0	Z	0
493	613	8400	6	A	0
648	596	8600	6	A	2
623	608	8800	6	A	0
491	613	9000	6	A	0
530	353	9200	7	M	0
538	305	9400	7	M	0
608	278	9600	7	M	0
538	291	9800	7	M	0
618	306	10000	7	M	0
595	287	10200	7	M	0
635	289	10400	7	M	0
826	268	10600	7	M	0
855	280	10800	7	M	0
842	617	11000	6	A	0
752	602	11200	6	A	2
801	560	11400	0	Z	0
838	289	11600	7	M	0
868	311	11800	7	M	0
905	322	12000	7	M	0
892	404	12200	7	M	0
912	442	12400	7	M	0
881	615	12600	6	A	0
890	587	12800	6	A	2
877	411	13000	7	M	0
805	297	13200	7	M	0
842	291	13400	7	M	0
479	323	13600	7	M	0
575	611	13800	6	A	0
619	602	14000	6	A	2
509	613	14200	6	A	0
742	556	14400	7	M	0
664	285	14600	7	M	0
812	282	14800	7	M	0
835	293	15000	7	M	0
696	287	15200	7	M	0
644	294	15400	7	M	0
358	259	15600	7	M	0
54	280	15800	6	A	1
79	290	16000	7	M	0
644	292	16200	7	M	0
658	303	16400	7	M	0
645	531	16600	7	M	0
631	605	16800	6	A	0
645	302	17000	7	M	0
620	665	17200	0	Z	0
632	619	17400	0	Z	0
752	609	17600	6	A	0
646	291	17800	7	M	0
670	295	18000	7	M	0
761	301	18200	7	M	0
649	301	18400	7	M	0
643	302	18600	7	M	0
649	297	18800	7	M	0
555	245	19000	7	M	2
636	272	19200	7	M	0
666	301	19400	7	M	0
649	625	19600	0	Z	0
551	262	19800	7	M	2
584	264	20000	7	M	0
580	244	20200	7	M	0
685	249	20400	7	M	2
825	582	20600	6	A	2
876	616	20800	6	A	0
878	591	21000	6	A	2
738	564	21200	6	A	0
808	343	21400	7	M	0
805	278	21600	7	M	0
813	246	21800	7	M	0
841	302	22000	7	M	0
841	288	22200	7	M	0
589	287	22400	7	M	0
646	290	22800	7	M	0
532	240	23000	7	M	0
553	217	23200	7	M	0
635	427	23400	7	M	0
626	359	23600	7	M	0
877	336	23800	7	M	0
910	318	24000	7	M	0
840	296	24200	7	M	0
796	258	24400	7	M	0
580	233	24600	7	M	2
883	316	24800	7	M	0
367	270	25000	7	M	0
455	188	25200	5	L	1
399	205	25400	5	L	0
681	260	25600	7	M	2
436	570	25800	6	A	0
386	633	26000	0	Z	0
655	446	26200	7	M	0
617	236	26400	7	M	0
662	373	26600	7	M	0
676	591	26800	6	A	2
629	603	27000	6	A	2
628	251	27200	7	M	0
643	283	27400	7	M	0
652	585	27600	6	A	2
636	301	27800	7	M	0
650	286	28000	7	M	0
607	378	28200	7	M	0
