x	y	t	id	label	task_id
466	311	0	7	M	0
125	97	200	4	T	0
127	126	400	0	Z	0
119	146	600	7	M	0
116	111	800	0	Z	0
335	124	1000	0	Z	0
394	215	1200	7	M	0
401	233	1400	7	M	0
561	239	1600	7	M	2
630	234	1800	7	M	2
527	243	2000	7	M	0
382	240	2200	7	M	0
356	241	2400	7	M	0
364	626	2600	0	Z	0
386	240	2800	7	M	0
376	351	3000	7	M	0
64	357	3200	6	A	0
58	316	3400	6	A	0
427	311	3600	7	M	0
531	316	3800	7	M	0
672	319	4000	7	M	0
832	319	4200	7	M	0
795	420	4400	7	M	0
593	680	4600	0	Z	0
906	271	4800	7	M	0
472	145	5000	7	M	0
116	100	5200	4	T	0
94	134	5400	0	Z	0
216	118	5600	0	Z	0
353	119	5800	0	Z	0
409	230	6000	7	M	0
652	84	6200	4	T	0
621	236	6400	7	M	0
542	279	6600	7	M	0
506	318	6800	7	M	0
526	657	7000	0	Z	0
468	641	7200	0	Z	0
498	341	7400	7	M	0
505	319	7600	7	M	0
528	278	7800	7	M	0
632	313	8000	7	M	0
776	312	8200	7	M	0
846	324	8400	7	M	0
654	306	8600	7	M	0
646	310	8800	7	M	0
836	320	9000	7	M	0
837	616	9200	6	A	0
864	606	9400	6	A	0
560	590	9600	6	A	2
529	296	9800	7	M	0
127	316	10000	7	M	0
90	295	10200	7	M	0
47	307	10400	6	A	1
418	231	10600	7	M	0
387	229	10800	7	M	0
425	236	11000	7	M	0
548	318	11200	7	M	0
530	318	11400	7	M	0
857	374	11600	7	M	0
930	331	11800	7	M	0
908	423	12000	7	M	0
917	460	12200	7	M	0
749	281	12400	7	M	0
538	309	12600	7	M	0
498	612	12800	6	A	0
589	610	13000	6	A	0
535	348	13200	7	M	0
520	367	13400	7	M	0
517	334	13600	7	M	0
45	305	13800	6	A	1
544	317	14000	7	M	0
573	614	14200	6	A	0
625	613	14400	6	A	0
494	625	14600	0	Z	0
772	614	14800	6	A	0
743	292	15000	7	M	0
789	297	15200	7	M	0
824	325	15400	7	M	0
855	317	15600	7	M	0
884	596	15800	6	A	2
891	435	16000	7	M	0
836	321	16200	7	M	0
859	367	16400	7	M	0
772	363	16600	7	M	0
55	340	16800	6	A	0
28	306	17000	6	A	1
96	307	17200	7	M	0
591	309	17400	7	M	0
657	317	17600	7	M	0
840	308	17800	7	M	0
872	319	18000	7	M	0
904	428	18200	7	M	0
853	323	18400	7	M	0
852	320	18600	7	M	0
907	466	18800	7	M	0
882	437	19000	7	M	0
848	287	19200	7	M	0
845	269	19400	7	M	0
874	353	19600	7	M	0
873	379	19800	7	M	0
868	347	20000	7	M	0
901	373	20200	7	M	0
868	395	20400	7	M	0
891	477	20600	7	M	0
925	633	20800	0	Z	0
645	257	21000	7	M	2
590	290	21200	7	M	0
648	323	21400	7	M	0
628	329	21600	7	M	0
688	647	21800	0	Z	0
639	626	22000	0	Z	0
746	628	22200	0	Z	0
620	292	22400	7	M	0
641	318	22600	7	M	0
528	333	22800	7	M	0
546	319	23000	7	M	0
516	669	23200	0	Z	0
520	642	23400	0	Z	0
545	340	23600	7	M	0
536	320	23800	7	M	0
556	313	24000	7	M	0
500	329	24200	7	M	1
80	264	24400	7	M	0
509	263	24600	7	M	0
527	310	24800	7	M	0
562	303	25000	7	M	0
571	632	25200	0	Z	0
562	593	25400	6	A	2
883	592	25600	6	A	2
855	313	25800	7	M	0
868	286	26000	7	M	0
884	292	26200	7	M	0
761	306	26400	7	M	0
672	312	26600	7	M	0
869	308	26800	7	M	0
883	287	27000	7	M	0
896	342	27200	7	M	0
693	295	27400	7	M	0
672	289	27600	7	M	0
856	245	27800	7	M	2
780	277	28000	7	M	0
785	253	28200	7	M	0
635	293	28400	7	M	0
678	276	28600	7	M	0
520	359	28800	7	M	0
594	602	29000	6	A	2
574	333	29200	7	M	0
561	299	29400	7	M	0
600	659	29600	0	Z	0
527	627	29800	0	Z	0
626	628	30000	0	Z	0
858	505	30200	7	M	0
928	611	30400	6	A	0
872	284	30600	7	M	0
896	297	30800	7	M	0
928	387	31000	7	M	0
894	449	31200	7	M	0
852	328	31400	7	M	0
883	329	31600	7	M	0
865	330	31800	7	M	0
891	538	32000	7	M	0
892	623	32200	0	Z	0
845	605	32400	6	A	0
844	358	32600	7	M	0
851	336	32800	7	M	0
872	332	33000	7	M	0
901	702	33200	0	Z	0
901	644	33400	0	Z	0
797	622	33600	0	Z	0
646	632	33800	0	Z	0
576	345	34000	7	M	0
499	610	34200	6	A	0
560	387	34400	7	M	0
514	354	34600	7	M	0
590	291	34800	7	M	0
519	318	35000	7	M	0
495	610	35200	6	A	0
482	623	35400	0	Z	0
487	615	35600	6	A	0
488	621	35800	0	Z	0
519	635	36000	0	Z	0
872	611	36200	6	A	0
899	614	36400	6	A	0
804	612	36600	6	A	0
841	346	36800	7	M	0
876	361	37000	7	M	0
507	195	37200	5	L	2
465	227	37400	7	M	0
