x	y	t	id	label	task_id
664	584	0	6	A	2
586	275	200	7	M	0
827	225	400	7	M	2
760	260	600	7	M	0
752	231	800	7	M	0
648	275	1000	7	M	0
635	268	1200	7	M	0
588	262	1400	7	M	0
632	587	1600	6	A	2
512	592	1800	6	A	1
617	586	2000	6	A	2
590	256	2200	7	M	0
563	200	2400	5	L	0
536	191	2600	5	L	2
365	183	2800	5	L	1
396	194	3000	5	L	1
400	189	3200	5	L	1
542	201	3400	5	L	0
611	199	3600	5	L	2
467	73	3800	4	T	0
936	237	4000	7	M	0
755	225	4200	7	M	0
798	237	4400	7	M	0
906	292	4600	7	M	0
846	268	4800	7	M	0
796	248	5000	7	M	0
287	260	5200	7	M	0
554	568	5400	6	A	0
614	591	5600	6	A	2
504	599	5800	6	A	1
514	597	6000	6	A	1
436	611	6200	6	A	0
252	698	6400	0	Z	0
469	619	6600	0	Z	0
581	588	6800	6	A	2
496	611	7000	6	A	0
626	597	7200	6	A	2
864	596	7400	6	A	2
849	330	7600	7	M	0
73	201	7800	6	A	0
94	216	8000	7	M	0
565	195	8200	5	L	0
625	14	8400	4	T	0
383	96	8600	4	T	0
163	84	8800	4	T	1
557	86	9000	4	T	0
714	55	9200	4	T	0
289	613	9400	6	A	0
141	656	9600	0	Z	0
270	566	9800	6	A	0
614	551	10000	7	M	0
625	525	10200	7	M	0
655	576	10400	6	A	0
544	564	10600	6	A	0
524	565	10800	6	A	0
508	576	11000	6	A	0
534	566	11200	6	A	0
828	572	11400	6	A	0
801	583	11600	6	A	2
888	588	11800	6	A	2
843	311	12000	7	M	0
890	407	12200	7	M	0
808	251	12400	7	M	0
836	267	12600	7	M	0
834	559	12800	7	M	0
787	587	13000	6	A	2
895	585	13200	6	A	2
449	613	13400	6	A	0
524	573	13600	6	A	0
