x	y	t	id	label	task_id
613	385	0	7	M	0
505	251	200	7	M	0
669	456	400	7	M	0
176	334	600	7	M	0
78	299	800	7	M	0
375	302	1000	7	M	0
544	299	1200	7	M	0
550	293	1400	7	M	0
872	326	1600	7	M	0
831	298	1800	7	M	0
797	270	2000	7	M	0
897	310	2200	7	M	0
647	309	2400	7	M	0
522	295	2600	7	M	0
546	308	2800	7	M	0
214	283	3000	7	M	0
103	289	3200	7	M	0
499	691	3400	0	Z	0
487	622	3600	0	Z	0
535	367	3800	7	M	0
579	291	4000	7	M	0
557	351	4200	7	M	0
642	646	4400	0	Z	0
637	616	4600	6	A	0
556	315	4800	7	M	0
571	611	5000	6	A	0
562	327	5200	7	M	0
555	306	5400	7	M	0
450	299	5600	7	M	0
96	313	5800	7	M	0
83	295	6000	7	M	0
555	299	6200	7	M	0
565	453	6400	7	M	0
581	453	6600	7	M	0
658	317	6800	7	M	0
747	280	7000	7	M	0
662	305	7200	7	M	0
802	275	7400	7	M	0
697	668	7600	0	Z	0
650	629	7800	0	Z	0
113	444	8000	7	M	0
92	370	8200	7	M	0
98	345	8400	7	M	0
576	307	8600	7	M	0
673	317	8800	7	M	0
839	376	9000	7	M	0
827	333	9200	7	M	0
836	322	9400	7	M	0
836	596	9600	6	A	2
870	613	9800	6	A	0
779	634	10000	0	Z	0
846	426	10200	7	M	0
842	448	10400	7	M	0
842	425	10600	7	M	0
