x	y	t	id	label	task_id
133	46	200	4	T	0
505	188	400	5	L	2
547	206	600	5	L	0
91	244	800	7	M	0
80	201	1000	7	M	0
79	227	1200	7	M	0
133	509	1400	7	M	0
101	557	1600	0	Z	0
144	603	1800	6	A	0
239	539	2000	7	M	0
750	529	2200	7	M	0
750	212	2400	7	M	0
754	181	2600	7	M	2
537	156	2800	5	L	0
394	154	3000	5	L	0
427	159	3200	5	L	0
589	157	3400	5	L	0
562	163	3600	5	L	0
611	157	3800	5	L	0
730	185	4000	7	M	0
771	191	4200	7	M	2
818	208	4400	7	M	0
901	258	4600	7	M	0
743	177	4800	7	M	0
702	538	5000	7	M	0
646	562	5200	6	A	0
627	334	5400	7	M	0
603	227	5600	7	M	0
41	209	5800	6	A	0
84	248	6000	7	M	0
670	254	6200	7	M	2
859	240	6400	7	M	2
834	258	6600	7	M	0
651	242	6800	7	M	2
793	206	7000	7	M	2
765	230	7200	7	M	0
630	184	7400	5	L	2
408	41	7600	4	T	0
178	56	7800	4	T	0
124	53	8000	4	T	0
474	116	8200	0	Z	0
446	153	8400	5	L	0
631	241	8600	7	M	2
663	206	8800	5	L	0
885	254	9000	7	M	0
913	301	9200	7	M	0
893	458	9400	7	M	0
872	577	9600	6	A	0
769	247	9800	7	M	0
713	186	10000	7	M	0
591	173	10200	5	L	2
129	194	10400	7	M	0
46	215	10600	6	A	0
75	214	10800	7	M	0
91	257	11000	7	M	0
563	47	11200	4	T	0
196	36	11400	4	T	0
166	25	11600	4	T	0
130	32	11800	4	T	0
419	58	12000	4	T	0
709	81	12200	4	T	0
667	228	12400	7	M	0
669	261	12600	7	M	2
568	264	12800	7	M	0
760	592	13000	6	A	2
511	562	13200	6	A	0
78	260	13400	7	M	0
93	266	13600	7	M	0
79	269	13800	7	M	0
352	662	14000	0	Z	0
403	596	14200	6	A	0
581	257	14400	7	M	0
558	266	14600	7	M	0
685	281	14800	7	M	0
573	306	15000	7	M	0
619	608	15200	6	A	0
497	609	15400	6	A	0
551	579	15600	6	A	2
602	579	15800	6	A	2
590	283	16000	7	M	0
569	282	16200	7	M	0
571	310	16400	7	M	0
555	293	16600	7	M	0
547	330	16800	7	M	0
575	291	17000	7	M	0
544	299	17200	7	M	0
552	298	17400	7	M	0
572	265	17600	7	M	0
549	303	17800	7	M	0
562	286	18000	7	M	0
562	568	18200	6	A	0
540	314	18400	7	M	0
77	247	18600	7	M	0
506	592	18800	6	A	1
599	288	19000	7	M	0
534	285	19200	7	M	0
567	255	19400	7	M	0
662	260	19600	7	M	2
45	258	19800	6	A	1
63	245	20000	6	A	0
183	76	20200	4	T	1
179	45	20400	4	T	0
386	43	20600	4	T	0
608	72	20800	4	T	0
641	89	21000	4	T	0
825	73	21200	4	T	0
683	233	21400	7	M	0
596	197	21600	5	L	0
180	667	21800	0	Z	0
115	614	22000	6	A	0
743	408	22200	7	M	0
823	266	22400	7	M	0
873	240	22600	7	M	0
877	248	22800	7	M	0
801	243	23000	7	M	0
838	266	23200	7	M	0
806	271	23400	7	M	0
842	305	23600	7	M	0
903	328	23800	7	M	0
867	359	24000	7	M	0
882	445	24200	7	M	0
812	268	24400	7	M	0
787	245	24600	7	M	0
755	223	24800	7	M	0
646	252	25000	7	M	2
818	250	25200	7	M	0
842	273	25400	7	M	0
872	510	25600	7	M	0
829	590	25800	6	A	2
867	353	26000	7	M	0
843	300	26200	7	M	0
814	268	26400	7	M	0
798	589	26600	6	A	2
884	608	26800	6	A	0
834	371	27000	7	M	0
836	264	27200	7	M	0
771	233	27400	7	M	0
607	241	27600	7	M	0
524	273	27800	7	M	0
523	560	28000	0	Z	0
495	576	28200	6	A	0
503	583	28400	6	A	1
525	225	28600	7	M	0
541	252	28800	7	M	2
762	258	29000	7	M	0
774	229	29200	7	M	0
