x	y	t	id	label	task_id
493	317	0	7	M	0
402	292	200	7	M	0
210	104	400	5	L	0
141	99	600	5	L	0
152	46	800	4	T	1
252	507	1000	6	A	0
331	517	1200	6	A	0
576	533	1400	6	A	0
521	522	1600	6	A	1
457	512	1800	6	A	1
586	519	2000	6	A	2
465	520	2200	6	A	1
406	505	2400	6	A	2
463	518	2600	6	A	1
504	518	2800	6	A	1
488	484	3000	7	M	0
481	387	3200	7	M	0
167	132	3400	5	L	0
112	107	3600	5	L	0
102	45	3800	4	T	1
83	45	4000	4	T	1
156	47	4200	4	T	1
140	50	4400	4	T	1
91	96	4600	0	Z	0
94	105	4800	5	L	0
99	49	5000	4	T	1
105	99	5200	5	L	0
89	50	5400	4	T	1
162	44	5600	4	T	1
104	70	5800	4	T	1
864	140	6000	7	M	0
889	138	6200	7	M	0
782	181	6400	7	M	0
650	294	6600	7	M	0
503	336	6800	7	M	0
497	522	7000	6	A	1
462	504	7200	6	A	1
136	154	7400	5	L	0
107	148	7600	5	L	0
112	111	7800	5	L	0
106	100	8000	5	L	0
221	116	8200	5	L	0
121	130	8400	5	L	0
195	134	8600	5	L	0
201	131	8800	5	L	0
240	138	9000	5	L	0
296	137	9200	5	L	0
302	153	9400	5	L	0
142	152	9600	5	L	0
122	171	9800	5	L	2
102	171	10000	5	L	2
122	108	10200	5	L	0
206	99	10400	5	L	0
214	116	10600	5	L	0
420	531	10800	6	A	0
460	524	11000	6	A	2
506	534	11200	6	A	0
490	525	11400	6	A	0
462	365	11600	7	M	0
483	402	11800	7	M	0
487	386	12000	7	M	0
482	395	12200	7	M	0
475	383	12400	7	M	0
477	303	12600	7	M	0
892	340	12800	7	M	0
857	364	13000	7	M	0
574	363	13200	7	M	0
145	112	13400	5	L	0
100	126	13600	5	L	0
200	118	13800	5	L	0
111	134	14000	5	L	0
81	137	14200	5	L	0
410	397	14400	7	M	0
460	387	14600	7	M	0
640	383	14800	7	M	0
789	365	15000	7	M	0
818	345	15200	7	M	0
899	382	15400	7	M	0
898	411	15600	7	M	0
860	421	15800	7	M	0
882	424	16000	7	M	0
488	386	16200	7	M	0
145	112	16400	5	L	0
107	95	16600	0	Z	0
103	128	16800	5	L	0
99	158	17000	5	L	0
427	413	17200	7	M	0
492	413	17400	7	M	0
303	417	17600	7	M	0
292	391	17800	7	M	0
525	354	18000	7	M	0
509	498	18200	0	Z	0
149	90	18400	0	Z	0
97	67	18600	4	T	1
123	91	18800	0	Z	0
196	98	19000	5	L	0
104	95	19200	0	Z	0
471	305	19400	7	M	0
505	547	19600	0	Z	0
518	281	19800	7	M	0
923	225	20000	7	M	0
900	494	20200	0	Z	0
520	377	20400	7	M	0
499	511	20600	6	A	1
531	518	20800	6	A	1
453	502	21000	6	A	0
499	403	21200	7	M	0
851	388	21400	7	M	0
903	388	21600	7	M	0
637	406	21800	7	M	0
521	396	22000	7	M	0
500	400	22200	7	M	0
493	301	22400	7	M	0
499	276	22600	7	M	0
497	413	22800	7	M	0
581	401	23000	7	M	0
879	376	23200	7	M	0
905	393	23400	7	M	0
867	392	23600	7	M	0
542	370	23800	7	M	0
503	365	24000	7	M	0
673	390	24200	7	M	0
837	351	24400	7	M	0
900	362	24600	7	M	0
555	369	24800	7	M	2
504	361	25000	7	M	0
115	103	25200	5	L	0
453	510	25400	6	A	2
521	520	25600	6	A	1
564	526	25800	6	A	0
457	518	26000	6	A	1
493	496	26200	0	Z	0
492	391	26400	7	M	0
832	380	26600	7	M	0
885	387	26800	7	M	0
552	404	27000	7	M	0
514	405	27200	7	M	0
631	422	27400	7	M	0
883	402	27600	7	M	0
800	388	27800	7	M	0
490	368	28000	7	M	0
862	359	28200	7	M	0
882	364	28400	7	M	0
602	385	28600	7	M	0
491	380	28800	7	M	0
675	371	29000	7	M	0
909	346	29200	7	M	0
895	370	29400	7	M	0
867	415	29600	7	M	0
560	364	29800	7	M	2
476	373	30000	7	M	0
489	285	30200	7	M	0
495	251	30400	7	M	0
850	265	30600	7	M	0
870	275	30800	7	M	0
879	236	31000	7	M	0
886	235	31200	7	M	0
902	349	31400	7	M	0
899	314	31600	7	M	0
893	300	31800	7	M	0
892	297	32000	7	M	0
900	211	32200	7	M	0
898	215	32400	7	M	0
538	254	32600	7	M	0
493	271	32800	7	M	0
491	410	33000	7	M	0
903	402	33200	7	M	0
898	375	33400	7	M	0
527	374	33600	7	M	0
490	385	33800	7	M	0
900	376	34000	7	M	0
913	391	34200	7	M	0
892	405	34400	7	M	0
898	406	34600	7	M	0
901	398	34800	7	M	0
906	254	35000	7	M	0
902	158	35200	7	M	0
452	282	35400	7	M	0
504	274	35600	7	M	0
489	249	35800	7	M	0
748	441	36000	7	M	0
835	517	36200	6	A	2
207	556	36400	0	Z	0
107	550	36600	0	Z	0
141	100	36800	5	L	0
424	403	37000	7	M	0
