x	y	t	id	label	task_id
243	148	0	7	M	0
123	246	200	7	M	0
130	370	400	7	M	0
280	380	600	7	M	0
169	482	800	6	A	2
273	359	1000	7	M	0
362	360	1200	7	M	0
332	363	1400	7	M	0
392	357	1600	7	M	0
418	358	1800	7	M	0
271	228	2000	7	M	0
324	220	2200	7	M	0
355	459	2400	7	M	0
279	460	2600	7	M	0
304	206	2800	7	M	0
111	123	3000	7	M	0
141	550	3200	0	Z	0
135	523	3400	6	A	0
49	486	3600	6	A	3
15	456	4000	7	M	0
328	443	4200	7	M	0
460	425	4400	7	M	0
242	119	4600	7	M	0
380	226	4800	7	M	0
340	216	5000	7	M	0
365	480	5200	6	A	0
13	462	5400	7	M	0
436	452	5600	7	M	0
659	461	5800	7	M	0
747	456	6000	7	M	0
589	457	6200	7	M	0
483	451	6400	7	M	0
907	218	6600	7	M	0
901	192	6800	7	M	0
417	236	7000	7	M	0
5	454	7200	0	Z	0
192	441	7400	7	M	0
162	450	7600	7	M	0
156	328	7800	7	M	0
140	217	8000	7	M	0
164	197	8200	7	M	0
912	272	8400	7	M	0
896	231	8600	7	M	0
890	198	8800	7	M	0
854	219	9000	7	M	0
427	234	9200	7	M	0
94	224	9400	7	M	0
55	208	9600	7	M	0
208	206	9800	7	M	0
350	219	10000	7	M	0
724	465	10200	7	M	0
773	457	10400	7	M	0
916	451	10600	7	M	0
841	454	10800	7	M	0
763	423	11000	7	M	0
762	445	11200	7	M	0
726	437	11400	7	M	0
782	435	11600	7	M	0
773	240	11800	7	M	0
876	226	12000	7	M	0
792	222	12200	7	M	0
766	232	12400	7	M	0
914	222	12600	7	M	0
750	231	12800	7	M	0
471	232	13000	7	M	0
278	217	13200	7	M	0
