x	y	t	id	label	task_id
200	136	0	7	M	0
360	207	200	7	M	0
361	238	400	7	M	0
384	225	600	7	M	0
382	379	800	7	M	0
216	67	1000	4	T	0
389	355	1200	7	M	0
426	356	1400	7	M	0
365	358	1600	7	M	0
416	358	1800	7	M	0
398	205	2000	7	M	0
96	63	2200	4	T	0
938	225	2400	6	A	0
297	154	2600	7	M	0
366	205	2800	7	M	0
909	203	3000	7	M	0
938	221	3200	6	A	0
654	480	3400	6	A	0
612	469	3600	7	M	0
294	507	3800	6	A	0
98	510	4000	6	A	2
254	71	4200	4	T	0
335	74	4400	4	T	0
432	84	4600	4	T	0
538	424	4800	7	M	0
620	489	5000	6	A	0
893	506	5200	6	A	1
759	486	5400	6	A	1
808	496	5600	6	A	1
902	517	5800	6	A	1
805	505	6000	6	A	1
827	505	6200	6	A	1
807	538	6400	6	A	0
809	546	6600	0	Z	0
808	504	6800	6	A	1
830	509	7000	6	A	1
807	488	7200	6	A	1
846	276	7400	7	M	0
813	225	7600	7	M	0
811	238	7800	7	M	0
839	507	8000	6	A	1
895	231	8200	7	M	0
894	235	8400	7	M	0
923	244	8600	7	M	0
851	224	8800	7	M	0
903	249	9000	7	M	0
839	229	9200	7	M	0
841	221	9400	7	M	0
841	193	9600	7	M	0
919	214	9800	7	M	0
909	231	10000	7	M	0
858	253	10200	7	M	0
819	219	10400	7	M	0
801	464	10600	7	M	0
881	213	10800	7	M	0
857	234	11000	7	M	0
918	239	11200	7	M	0
933	280	11400	0	Z	0
801	503	11600	6	A	1
731	506	11800	6	A	0
421	328	12000	7	M	0
229	133	12200	7	M	0
372	206	12400	7	M	0
