x	y	t	id	label	task_id
393	131	0	7	M	0
542	215	200	7	M	0
406	197	400	7	M	2
132	46	600	4	T	1
101	25	800	4	T	1
77	31	1000	4	T	1
154	22	1200	4	T	1
72	57	1400	4	T	0
370	203	1600	7	M	0
355	195	1800	7	M	1
364	354	2000	7	M	0
421	361	2200	7	M	0
397	364	2400	7	M	0
475	367	2600	7	M	0
882	276	2800	7	M	0
63	73	3000	4	T	0
392	193	3200	7	M	1
312	176	3400	7	M	0
353	180	3600	7	M	1
377	182	3800	7	M	1
787	204	4000	7	M	0
335	173	4200	7	M	0
353	352	4400	7	M	0
404	351	4600	7	M	0
465	352	4800	7	M	0
793	236	5000	7	M	0
893	244	5200	7	M	0
315	158	5400	7	M	0
81	21	5600	4	T	2
88	50	5800	4	T	3
153	59	6000	4	T	0
293	59	6200	4	T	0
464	55	6400	4	T	0
519	61	6600	4	T	0
359	174	6800	7	M	0
364	177	7000	7	M	0
406	188	7200	7	M	1
786	199	7400	7	M	0
876	213	7600	7	M	0
905	246	7800	7	M	0
815	201	8000	7	M	0
516	502	8200	6	A	0
139	28	8400	4	T	1
400	520	8600	6	A	0
479	509	8800	6	A	0
764	511	9000	6	A	1
92	514	9200	6	A	2
82	501	9400	6	A	2
264	500	9600	6	A	0
269	154	9800	7	M	0
190	50	10000	4	T	3
90	30	10200	4	T	1
268	39	10400	4	T	1
455	57	10600	4	T	0
436	308	10800	7	M	0
453	502	11000	6	A	0
364	186	11200	7	M	1
333	208	11400	7	M	0
355	235	11600	7	M	0
878	193	11800	7	M	0
910	233	12000	7	M	0
310	215	12200	7	M	0
311	491	12400	6	A	0
329	494	12600	6	A	0
350	509	12800	6	A	0
705	516	13000	6	A	0
759	506	13200	6	A	1
602	485	13400	6	A	0
379	224	13600	7	M	0
240	546	13800	0	Z	0
309	258	14000	7	M	0
340	226	14200	7	M	0
928	210	14400	7	M	0
892	228	14600	7	M	0
