x	y	t	id	label	task_id
430	282	0	7	M	0
410	81	200	0	Z	0
703	294	400	7	M	0
827	247	600	7	M	0
889	178	800	7	M	0
846	172	1000	7	M	0
865	140	1200	7	M	0
783	122	1400	7	M	0
885	133	1600	7	M	0
778	207	1800	7	M	2
775	447	2000	7	M	0
183	155	2200	7	M	0
115	120	2400	7	M	0
149	124	2600	7	M	0
116	111	2800	0	Z	0
216	130	3000	7	M	0
109	121	3200	7	M	0
848	428	3400	7	M	0
861	422	3600	7	M	0
932	455	3800	6	A	0
898	200	4000	7	M	0
877	149	4200	7	M	0
854	144	4400	7	M	0
799	122	4600	7	M	0
783	288	4800	7	M	0
220	433	5000	7	M	0
130	502	5200	6	A	0
76	92	5400	6	A	0
127	115	5600	7	M	0
162	123	5800	7	M	0
112	131	6000	7	M	0
740	224	6200	7	M	0
808	288	6400	7	M	0
797	257	6600	7	M	0
711	239	6800	7	M	0
813	260	7000	7	M	0
883	131	7200	7	M	0
852	136	7400	7	M	0
886	133	7600	7	M	0
770	116	7800	7	M	0
831	107	8000	0	Z	0
875	117	8200	7	M	0
780	114	8400	0	Z	0
92	62	8600	0	Z	2
125	105	8800	0	Z	0
683	256	9000	7	M	0
684	282	9200	7	M	0
682	359	9400	7	M	0
689	444	9600	7	M	0
540	341	9800	7	M	0
517	317	10000	7	M	0
683	242	10200	7	M	0
848	256	10400	7	M	0
894	242	10600	7	M	0
771	241	10800	7	M	0
673	450	11000	7	M	0
672	503	11200	6	A	2
672	423	11400	7	M	0
672	514	11600	6	A	2
667	292	11800	7	M	0
103	181	12000	7	M	0
631	241	12200	7	M	0
682	234	12400	7	M	0
667	421	12600	7	M	0
695	340	12800	7	M	0
