t	x	y
0	286	523
200	107	243
400	113	141
600	97	138
800	199	112
1000	129	181
1200	121	101
1400	82	241
1600	67	174
1800	88	217
2000	124	242
2200	139	228
2400	140	247
2600	135	243
2800	84	276
3000	75	305
3200	41	215
3400	80	287
3600	155	367
3800	150	342
4000	163	706
4200	164	616
4400	175	403
4600	172	304
4800	141	270
5000	168	324
5200	63	237
5400	54	175
5600	94	294
