t	x	y
0	125	262
200	325	271
400	138	235
600	137	243
800	55	201
1000	43	217
1200	184	256
1400	290	124
1600	383	126
1800	459	129
2000	450	223
2200	385	893
2400	54	974
2600	67	298
2800	44	277
3000	51	528
3200	72	453
3400	70	434
3600	59	454
3800	68	500
4000	63	514
4200	59	572
4400	179	593
4600	334	596
4800	429	612
5000	425	609
5200	446	587
5400	414	592
5600	412	586
5800	429	171
6000	402	145
6200	386	131
6400	448	131
6600	397	127
6800	390	145
7000	436	145
7200	419	587
