x	y	t	id	label	task_id
424	598	0	7	M	0
442	692	200	6	A	1
481	685	400	6	A	1
194	158	600	5	L	1
114	141	800	5	L	0
87	101	1000	5	L	0
210	114	1200	5	L	2
301	114	1400	5	L	0
413	116	1600	5	L	0
378	114	1800	5	L	0
472	112	2000	5	L	0
527	130	2200	5	L	0
101	181	2400	5	L	1
122	156	2600	5	L	0
180	379	2800	7	M	0
304	427	3000	7	M	0
448	562	3200	7	M	0
469	601	3400	7	M	0
493	561	3600	7	M	0
582	393	3800	7	M	0
345	363	4000	7	M	0
245	245	4200	7	M	0
145	222	4400	7	M	0
113	207	4600	0	Z	0
112	153	4800	5	L	0
99	111	5000	5	L	2
212	116	5200	5	L	2
316	112	5400	5	L	0
420	112	5600	5	L	0
424	152	5800	5	L	0
374	159	6000	5	L	0
117	146	6200	5	L	0
176	157	6400	5	L	1
109	166	6600	5	L	1
455	602	6800	7	M	0
77	660	7000	6	A	0
409	676	7200	6	A	1
473	673	7400	6	A	1
459	592	7600	7	M	0
456	645	7800	6	A	0
592	528	8000	7	M	0
881	532	8200	7	M	0
899	544	8400	7	M	0
899	449	8600	7	M	0
821	255	8800	7	M	0
686	230	9000	7	M	0
699	201	9200	5	L	0
799	207	9400	0	Z	0
917	248	9600	6	A	0
122	323	9800	7	M	0
59	318	10000	7	M	0
225	355	10200	7	M	0
366	458	10400	7	M	0
463	538	10600	7	M	0
470	569	10800	7	M	3
522	574	11000	7	M	3
102	316	11200	7	M	0
187	344	11400	7	M	0
307	418	11600	7	M	0
307	419	11800	7	M	0
334	441	12000	7	M	0
384	498	12200	7	M	0
373	614	12400	7	M	0
336	630	12600	6	A	0
321	439	12800	7	M	0
327	198	13000	5	L	0
380	170	13200	5	L	0
377	146	13400	5	L	0
98	129	13600	5	L	2
195	145	13800	5	L	0
389	377	14000	7	M	0
352	692	14200	6	A	0
335	649	14400	6	A	0
460	678	14600	6	A	1
428	675	14800	6	A	1
483	685	15000	6	A	1
522	691	15200	6	A	1
514	674	15400	6	A	1
335	657	15600	6	A	0
155	649	15800	6	A	0
113	333	16000	7	M	0
254	365	16200	7	M	0
448	403	16400	7	M	0
183	147	16600	5	L	0
86	145	16800	5	L	0
128	337	17000	7	M	0
220	362	17200	7	M	0
333	429	17400	7	M	0
560	461	17600	7	M	0
544	544	17800	7	M	0
478	581	18000	7	M	3
158	316	18200	7	M	0
281	163	18400	5	L	0
74	163	18600	5	L	1
47	170	18800	5	L	1
52	130	19000	5	L	2
117	138	19200	5	L	0
163	142	19400	5	L	0
255	140	19600	5	L	0
686	167	19800	5	L	0
691	203	20000	5	L	0
362	158	20200	5	L	0
393	152	20400	5	L	0
166	148	20600	5	L	0
456	492	20800	7	M	0
291	402	21000	7	M	0
724	516	21200	7	M	0
504	557	21400	7	M	0
