x	y	t	id	label	task_id
285	483	0	7	M	1
111	129	200	7	M	0
77	21	400	0	Z	0
152	63	600	7	M	2
212	527	800	7	M	0
319	513	1000	7	M	0
117	538	1200	7	M	0
87	517	1400	6	A	0
92	579	1600	6	A	0
65	588	1800	6	A	1
85	511	2000	6	A	0
70	584	2200	6	A	1
116	494	2400	7	M	0
294	479	2600	7	M	1
336	505	2800	7	M	0
314	501	3000	7	M	0
259	456	3200	7	M	2
248	626	3400	6	A	0
246	825	3600	6	A	0
252	622	3800	6	A	0
262	661	4000	6	A	0
246	616	4200	6	A	0
266	683	4400	6	A	0
252	800	4600	6	A	0
249	888	4800	6	A	0
247	910	5000	7	M	0
234	904	5200	6	A	0
173	928	5400	0	Z	0
190	324	5600	7	M	0
178	195	5800	7	M	0
154	634	6000	6	A	2
149	607	6200	6	A	2
151	617	6400	6	A	2
169	615	6600	6	A	0
164	590	6800	6	A	2
158	619	7000	6	A	2
73	597	7200	6	A	0
173	132	7400	7	M	0
174	53	7600	7	M	0
268	580	7800	6	A	0
247	630	8000	6	A	0
269	609	8200	6	A	0
259	656	8400	6	A	0
257	659	8600	6	A	0
269	712	8800	6	A	0
269	660	9000	6	A	0
270	650	9200	6	A	0
270	673	9400	6	A	0
268	713	9600	6	A	0
276	732	9800	6	A	0
272	736	10000	6	A	0
246	641	10200	6	A	0
259	639	10400	6	A	0
257	640	10600	6	A	0
249	641	10800	6	A	0
254	625	11000	6	A	0
248	669	11200	6	A	0
245	697	11400	6	A	0
250	730	11600	6	A	0
249	768	11800	6	A	0
252	779	12000	6	A	0
251	817	12200	6	A	0
263	647	12400	6	A	0
259	628	12600	6	A	0
268	660	12800	6	A	0
266	648	13000	6	A	0
261	689	13200	6	A	0
263	733	13400	6	A	0
242	633	13600	6	A	0
251	626	13800	6	A	0
248	669	14000	6	A	0
245	709	14200	6	A	0
242	754	14400	6	A	2
245	803	14600	6	A	0
239	777	14800	6	A	0
239	834	15000	6	A	0
572	344	15200	4	T	0
604	284	15400	4	T	0
240	813	15600	6	A	0
246	787	15800	6	A	0
558	262	16000	4	T	0
540	254	16200	4	T	0
772	154	16400	4	T	0
903	151	16600	4	T	0
549	249	16800	4	T	0
546	315	17000	4	T	0
629	296	17200	4	T	0
793	290	17400	4	T	0
570	347	17600	4	T	0
537	351	17800	4	T	0
493	556	18000	7	M	0
377	526	18200	7	M	0
300	495	18400	7	M	1
231	463	18600	7	M	0
300	518	18800	7	M	0
310	499	19000	7	M	1
229	444	19200	7	M	2
224	638	19400	6	A	2
223	605	19600	6	A	2
212	480	19800	7	M	0
235	606	20000	6	A	2
229	656	20200	6	A	2
249	711	20400	6	A	0
227	601	20600	6	A	2
209	588	20800	6	A	2
215	626	21000	6	A	2
217	712	21200	6	A	2
227	767	21400	6	A	2
224	796	21600	6	A	2
234	884	21800	6	A	0
225	883	22000	6	A	0
241	886	22200	6	A	0
254	902	22400	6	A	0
221	886	22600	6	A	0
227	493	22800	7	M	0
163	138	23000	7	M	0
134	90	23200	7	M	0
155	543	23400	7	M	0
152	602	23600	6	A	2
678	234	23800	4	T	0
661	257	24000	4	T	0
356	509	24200	7	M	0
242	602	24400	6	A	0
255	658	24600	6	A	0
264	633	24800	6	A	0
260	612	25000	6	A	0
259	654	25200	6	A	0
256	725	25400	6	A	0
245	636	25600	6	A	0
234	676	25800	6	A	2
237	709	26000	6	A	2
238	728	26200	6	A	2
226	810	26400	6	A	0
273	253	26600	7	M	0
204	145	26800	7	M	0
