x	y	t	id	label	task_id
340	419	0	7	M	0
276	495	200	7	M	0
200	477	400	7	M	0
88	581	600	6	A	0
148	809	800	6	A	0
15	396	1000	6	A	0
29	506	1200	6	A	0
50	206	1400	6	A	0
46	166	1600	6	A	0
99	150	1800	7	M	0
22	166	2000	6	A	0
15	505	2200	6	A	0
229	488	2400	7	M	0
194	454	2600	7	M	2
275	505	2800	7	M	0
201	610	3000	6	A	2
221	831	3200	6	A	0
147	835	3400	6	A	0
399	625	3600	6	A	0
345	521	3800	7	M	0
304	499	4000	7	M	1
375	512	4200	7	M	0
512	517	4400	7	M	0
36	551	4600	6	A	0
7	586	5400	0	Z	2
247	522	5600	7	M	0
305	494	5800	7	M	1
266	481	6000	7	M	0
192	451	6200	7	M	2
175	400	6400	7	M	0
132	572	6600	6	A	0
194	639	6800	6	A	0
203	582	7000	6	A	2
206	612	7200	6	A	2
545	381	7400	4	T	0
545	342	7600	4	T	0
98	580	7800	6	A	0
119	589	8000	6	A	2
91	569	8200	6	A	0
175	625	8400	6	A	0
104	588	8600	6	A	2
208	590	8800	6	A	2
202	614	9000	6	A	2
205	635	9200	6	A	2
196	661	9400	6	A	0
187	594	9600	6	A	0
171	581	9800	6	A	0
177	612	10000	6	A	0
179	595	10200	6	A	0
178	625	10400	6	A	0
179	653	10600	6	A	0
179	693	10800	6	A	0
175	723	11000	6	A	0
162	823	11200	6	A	0
182	798	11400	6	A	0
190	559	11600	7	M	0
201	580	11800	6	A	2
200	619	12000	6	A	0
193	644	12200	6	A	0
200	609	12400	6	A	0
198	648	12600	6	A	0
195	679	12800	6	A	0
178	646	13000	6	A	0
179	596	13200	6	A	0
177	560	13400	7	M	0
198	471	13600	7	M	0
182	576	13800	6	A	0
181	720	14000	6	A	0
179	794	14200	6	A	0
283	551	14400	7	M	0
266	581	14600	6	A	0
278	621	14800	6	A	0
167	691	15000	6	A	0
155	595	15200	6	A	2
176	574	15400	6	A	0
200	670	15600	6	A	0
176	594	15800	6	A	0
181	623	16000	6	A	0
181	664	16200	6	A	0
71	485	16600	6	A	0
172	659	16800	6	A	0
182	687	17000	6	A	0
183	716	17200	6	A	0
202	579	17400	6	A	2
203	642	17600	6	A	2
194	669	17800	6	A	0
172	617	18000	6	A	0
179	585	18200	6	A	0
177	620	18400	6	A	0
180	577	18600	6	A	0
183	618	18800	6	A	0
201	595	19000	6	A	2
204	620	19200	6	A	2
199	687	19400	6	A	0
195	665	19600	6	A	0
185	560	19800	7	M	0
183	588	20000	6	A	0
178	618	20200	6	A	0
96	342	20400	6	A	0
91	520	20600	6	A	0
96	567	20800	6	A	0
550	340	21000	4	T	0
245	610	21200	6	A	0
72	581	21400	6	A	3
10	573	21600	6	A	1
93	574	21800	6	A	0
